sat,tothrs,colgpa,athlete,verbmath,hsize,hsrank,hsperc,female,white,black,hsizesq
890,15,2.5299999713897705,0,0.7799999713897705,4.89,113,23.10838508605957,1,1,0,23.912099838256836
1080,71,2.140000104904175,0,0.7704899907112122,5.22,45,8.620689392089844,0,0,1,27.24839973449707
900,102,2.7899999618530273,0,1.1951199769973755,5.18,22,4.247104167938232,1,1,0,26.832399368286133
880,18,2.549999952316284,0,1.146340012550354,4.89,75,15.337423324584961,1,1,0,23.912099838256836
1030,120,2.759999990463257,0,0.9074100255966187,5.18,60,11.583011627197266,1,1,0,26.832399368286133
1270,93,3.380000114440918,0,0.924239993095398,5.18,35,6.756756782531738,0,1,0,26.832399368286133
780,17,2.0,0,0.625,5.91,128,21.658206939697266,0,0,0,34.9281005859375
1060,123,2.109999895095825,0,0.8928599953651428,5.18,174,33.59073257446289,0,1,0,26.832399368286133
850,18,1.0499999523162842,0,0.8888900279998779,5.18,289,55.79150390625,0,1,0,26.832399368286133
930,48,1.7200000286102295,0,0.8600000143051147,4.77,169,35.42976760864258,0,1,0,22.752899169921875
1180,43,2.5299999713897705,0,0.84375,4.77,17,3.563941240310669,0,1,0,22.752899169921875
880,13,2.069999933242798,0,1.146340012550354,4.89,67,13.701431274414062,0,1,0,23.912099838256836
960,15,3.059999942779541,0,0.9200000166893005,4.89,99,20.245399475097656,0,1,0,23.912099838256836
1010,106,2.619999885559082,0,0.9803900122642517,5.18,24,4.633204460144043,1,1,0,26.832399368286133
1370,83,3.369999885559082,0,0.8513500094413757,5.22,2,0.38314175605773926,0,1,0,27.24839973449707
1300,80,3.6700000762939453,0,0.7567600011825562,5.22,11,2.1072797775268555,0,1,0,27.24839973449707
950,110,2.869999885559082,0,1.375,5.18,53,10.231659889221191,1,1,0,26.832399368286133
940,112,2.7300000190734863,0,0.958329975605011,5.18,103,19.884170532226562,0,1,0,26.832399368286133
980,14,2.7100000381469727,0,1.0851099491119385,4.89,89,18.200408935546875,0,1,0,23.912099838256836
1180,17,2.1700000762939453,0,0.9032300114631653,4.89,101,20.654396057128906,0,1,0,23.912099838256836
980,79,3.049999952316284,0,0.9599999785423279,5.22,63,12.068965911865234,1,1,0,27.24839973449707
910,13,3.069999933242798,0,0.8199999928474426,4.89,145,29.65235137939453,0,1,0,23.912099838256836
910,40,2.3499999046325684,0,0.8199999928474426,4.77,125,26.2054500579834,0,1,0,22.752899169921875
1220,76,2.7699999809265137,0,0.967739999294281,5.22,13,2.4904215335845947,0,1,0,27.24839973449707
1250,86,2.319999933242798,0,1.016129970550537,5.22,75,14.367815971374512,0,1,0,27.24839973449707
870,28,2.069999933242798,0,0.7400000095367432,4.77,116,24.31865882873535,1,0,1,22.752899169921875
980,16,3.75,0,1.0416699647903442,4.89,33,6.748466491699219,1,1,0,23.912099838256836
1090,42,3.069999933242798,0,0.8793100118637085,4.77,5,1.048218011856079,0,1,0,22.752899169921875
1110,18,3.2200000286102295,1,0.9473699927330017,5.91,10,1.692047357559204,0,1,0,34.9281005859375
950,38,2.180000066757202,0,0.7924500107765198,5.84,300,51.3698616027832,0,1,0,34.10559844970703
1050,16,1.6799999475479126,0,0.6935499906539917,4.89,198,40.49079895019531,1,1,0,23.912099838256836
820,15,2.5299999713897705,0,0.708329975605011,5.51,133,24.13793182373047,1,1,0,30.36009979248047
1010,16,3.309999942779541,0,1.29544997215271,0.1,3,30.0,1,1,0,0.009999999776482582
1020,105,2.0,0,0.7288100123405457,7.21,327,45.353675842285156,0,1,0,51.984100341796875
1180,40,1.9500000476837158,0,0.735289990901947,5.88,164,27.891157150268555,0,1,0,34.57440185546875
1270,49,2.809999942779541,0,0.9843800067901611,5.88,8,1.360544204711914,0,1,0,34.57440185546875
1200,43,2.5299999713897705,0,0.935479998588562,5.88,77,13.095237731933594,1,1,0,34.57440185546875
890,75,2.6500000953674316,0,0.8163300156593323,6.05,111,18.34710693359375,0,1,0,36.602500915527344
1300,130,1.9900000095367432,0,0.9117599725723267,6.98,57,8.166189193725586,0,1,0,48.720401763916016
1160,41,1.9700000286102295,0,0.9660999774932861,5.88,60,10.204081535339355,0,1,0,34.57440185546875
1000,47,3.2300000190734863,0,1.1739100217819214,5.88,189,32.14285659790039,0,1,0,34.57440185546875
1170,68,2.3299999237060547,0,0.9180300235748291,6.05,102,16.85950469970703,0,1,0,36.602500915527344
1290,85,2.2200000286102295,0,0.95455002784729,6.98,58,8.309455871582031,0,1,0,48.720401763916016
870,50,2.9600000381469727,0,1.2894699573516846,5.88,111,18.87755012512207,1,1,0,34.57440185546875
980,50,3.319999933242798,0,0.8846200108528137,5.88,75,12.755102157592773,1,1,0,34.57440185546875
940,17,2.640000104904175,0,0.8799999952316284,5.51,153,27.7676944732666,1,1,0,30.36009979248047
1030,111,3.3499999046325684,0,0.7758600115776062,6.98,49,7.020057201385498,1,1,0,48.720401763916016
1130,41,2.819999933242798,0,0.712119996547699,5.88,49,8.333333015441895,0,1,0,34.57440185546875
1210,14,3.7799999713897705,0,0.9836099743843079,5.51,19,3.4482758045196533,1,1,0,30.36009979248047
1250,17,3.2899999618530273,0,0.666670024394989,5.51,29,5.263157844543457,0,1,0,30.36009979248047
1020,111,1.840000033378601,0,0.6190500259399414,6.98,142,20.343839645385742,0,1,0,48.720401763916016
1080,98,2.259999990463257,0,1.0,6.98,166,23.78223419189453,0,1,0,48.720401763916016
1080,121,2.859999895095825,0,0.8947399854660034,6.98,33,4.7277936935424805,1,1,0,48.720401763916016
1160,16,3.619999885559082,0,0.7575799822807312,5.51,95,17.241378784179688,0,1,0,30.36009979248047
1110,59,3.2200000286102295,0,0.9137899875640869,6.05,6,0.9917355179786682,1,1,0,36.602500915527344
1100,14,2.5,0,0.8032799959182739,5.51,131,23.774953842163086,0,1,0,30.36009979248047
1330,10,2.9000000953674316,0,0.985069990158081,5.51,52,9.437386512756348,0,1,0,30.36009979248047
1040,16,1.5,0,0.7333300113677979,5.51,269,48.82032775878906,0,1,0,30.36009979248047
920,19,2.8399999141693115,0,0.916670024394989,5.51,90,16.333938598632812,0,1,0,30.36009979248047
1170,75,2.240000009536743,0,1.017240047454834,6.05,209,34.54545593261719,0,1,0,36.602500915527344
910,77,2.2799999713897705,0,0.6851900219917297,6.05,109,18.016529083251953,0,1,0,36.602500915527344
1040,44,3.450000047683716,0,0.7627099752426147,5.88,80,13.60544204711914,0,1,0,34.57440185546875
1030,15,3.259999990463257,0,0.6612899899482727,5.51,262,47.54990768432617,0,0,1,30.36009979248047
1060,13,2.690000057220459,0,0.8275899887084961,5.51,85,15.426497459411621,0,1,0,30.36009979248047
810,116,2.7899999618530273,0,0.8837199807167053,8.04,145,18.034826278686523,0,1,0,64.6416015625
980,98,2.4800000190734863,0,0.9599999785423279,6.98,94,13.467048645019531,1,1,0,48.720401763916016
1000,115,1.7899999618530273,0,0.8181800246238708,6.98,91,13.037249565124512,1,1,0,48.720401763916016
1230,17,2.940000057220459,0,0.9838700294494629,5.51,88,15.970961570739746,0,1,0,30.36009979248047
1060,79,2.4600000381469727,0,0.8928599953651428,6.05,68,11.239669799804688,1,1,0,36.602500915527344
1270,70,1.9700000286102295,0,0.7397300004959106,6.05,97,16.033058166503906,0,1,0,36.602500915527344
1080,39,1.350000023841858,0,0.9636399745941162,6.05,253,41.818180084228516,0,1,0,36.602500915527344
930,48,1.8300000429153442,0,0.7547199726104736,5.88,215,36.56462478637695,0,1,0,34.57440185546875
900,91,2.8499999046325684,0,0.800000011920929,6.05,65,10.743802070617676,0,1,0,36.602500915527344
840,103,2.059999942779541,0,0.9534900188446045,6.98,154,22.063037872314453,1,1,0,48.720401763916016
890,127,2.0199999809265137,1,0.8163300156593323,6.9,420,60.869564056396484,0,0,1,47.61000061035156
1030,44,2.680000066757202,0,1.019610047340393,5.88,67,11.39455795288086,1,1,0,34.57440185546875
1080,48,2.0399999618530273,0,0.800000011920929,5.88,119,20.238094329833984,0,1,0,34.57440185546875
730,17,2.2899999618530273,0,0.824999988079071,5.51,253,45.9165153503418,0,1,0,30.36009979248047
1130,14,2.069999933242798,0,0.8524600267410278,5.51,168,30.490018844604492,0,1,0,30.36009979248047
1160,41,1.649999976158142,0,0.6811599731445312,5.88,63,10.714285850524902,0,1,0,34.57440185546875
960,11,3.0899999141693115,0,0.7142900228500366,5.51,80,14.51905632019043,0,1,0,30.36009979248047
1090,17,2.640000104904175,0,0.602940022945404,6.4,140,21.875,0,1,0,40.959999084472656
1130,48,3.3499999046325684,0,0.712119996547699,5.88,17,2.8911564350128174,0,1,0,34.57440185546875
1030,15,3.200000047683716,0,0.7758600115776062,5.51,73,13.248639106750488,0,1,0,30.36009979248047
920,122,1.940000057220459,0,1.0,1.1,4,3.6363637447357178,1,0,1,1.2100000381469727
960,113,3.2300000190734863,0,0.8823500275611877,0.35,5,14.285714149475098,1,1,0,0.12250000238418579
870,15,3.3299999237060547,0,0.9772700071334839,0.24,3,12.5,1,1,0,0.0575999990105629
1040,61,2.6700000762939453,0,0.8571400046348572,0.15,6,40.0,0,1,0,0.02250000089406967
1150,43,2.390000104904175,0,1.2115399837493896,0.24,3,12.5,1,1,0,0.0575999990105629
1330,62,4.0,0,0.8219199776649475,6.73,4,0.5943536162376404,0,1,0,45.29290008544922
820,93,2.940000057220459,0,0.708329975605011,6.73,111,16.49331283569336,1,1,0,45.29290008544922
1300,14,3.5,0,0.8840600252151489,6.98,9,1.2893983125686646,0,1,0,48.720401763916016
900,47,2.0799999237060547,0,0.9565200209617615,6.34,247,38.95899200439453,0,1,0,40.19559860229492
970,46,2.2300000190734863,0,0.6724100112915039,6.34,251,39.58990478515625,0,1,0,40.19559860229492
880,107,3.319999933242798,0,0.955560028553009,5.72,24,4.195804119110107,1,1,0,32.71839904785156
910,16,2.5,0,0.9782599806785583,6.98,127,18.194843292236328,0,0,1,48.720401763916016
930,15,1.7999999523162842,0,0.9787200093269348,6.98,121,17.335243225097656,0,1,0,48.720401763916016
940,69,2.7899999618530273,0,0.6785699725151062,6.73,54,8.023774147033691,0,1,0,45.29290008544922
850,107,2.130000114440918,1,0.8888900279998779,5.72,86,15.034964561462402,0,1,0,32.71839904785156
830,113,2.8399999141693115,0,0.9302300214767456,5.72,87,15.209790229797363,1,1,0,32.71839904785156
850,16,2.369999885559082,0,0.666670024394989,6.98,237,33.95415496826172,0,1,0,48.720401763916016
790,112,2.740000009536743,0,0.8809499740600586,5.72,85,14.860139846801758,1,1,0,32.71839904785156
1010,52,1.7100000381469727,0,1.1041699647903442,6.34,243,38.32807540893555,1,1,0,40.19559860229492
990,121,1.9900000095367432,0,0.7069000005722046,5.72,210,36.713287353515625,0,1,0,32.71839904785156
1150,56,3.1600000858306885,1,0.7424200177192688,6.73,106,15.750371932983398,0,1,0,45.29290008544922
870,111,2.509999990463257,0,0.8125,5.72,125,21.853147506713867,0,1,0,32.71839904785156
960,13,0.0,0,0.8461499810218811,6.98,233,33.38108825683594,0,1,0,48.720401763916016
990,44,2.430000066757202,0,0.6779699921607971,6.34,88,13.880125999450684,0,1,0,40.19559860229492
1070,14,3.140000104904175,0,0.6461499929428101,6.98,28,4.01146125793457,1,1,0,48.720401763916016
1060,48,2.5799999237060547,0,0.9272699952125549,6.34,56,8.832807540893555,1,1,0,40.19559860229492
850,103,2.3499999046325684,0,1.0238100290298462,5.72,177,30.944055557250977,0,1,0,32.71839904785156
790,18,2.1600000858306885,0,1.0256400108337402,6.98,129,18.481374740600586,1,1,0,48.720401763916016
1220,17,3.2899999618530273,0,1.0678000450134277,6.98,13,1.862464189529419,0,1,0,48.720401763916016
1290,77,2.7699999809265137,0,0.9253699779510498,6.93,149,21.500720977783203,0,1,0,48.024898529052734
1070,90,2.630000114440918,0,0.6718800067901611,5.72,80,13.986014366149902,0,1,0,32.71839904785156
980,12,2.25,0,0.7818199992179871,6.98,121,17.335243225097656,1,1,0,48.720401763916016
950,17,2.4700000286102295,0,0.9387800097465515,6.98,72,10.315186500549316,1,1,0,48.720401763916016
930,15,0.7300000190734863,0,0.8979600071907043,6.98,286,40.974212646484375,0,1,0,48.720401763916016
1050,13,2.380000114440918,0,0.8421099781990051,6.98,31,4.441260814666748,1,1,0,48.720401763916016
850,15,0.4000000059604645,0,1.0238100290298462,6.98,254,36.389686584472656,1,1,0,48.720401763916016
1030,100,2.7799999713897705,0,0.7457600235939026,5.72,45,7.867132663726807,0,1,0,32.71839904785156
1080,77,3.2899999618530273,0,0.7142900228500366,6.73,101,15.007429122924805,0,1,0,45.29290008544922
940,87,2.869999885559082,0,0.709089994430542,6.73,128,19.019315719604492,1,1,0,45.29290008544922
1030,108,2.059999942779541,0,1.2391300201416016,5.72,157,27.447551727294922,1,1,0,32.71839904785156
1130,18,2.1600000858306885,0,1.0178600549697876,6.98,68,9.742120742797852,0,1,0,48.720401763916016
810,18,1.8799999952316284,0,0.8837199807167053,6.98,99,14.183381080627441,0,1,0,48.720401763916016
1130,13,1.840000033378601,0,0.9482799768447876,6.98,44,6.303724765777588,1,1,0,48.720401763916016
920,77,2.5399999618530273,0,0.916670024394989,6.73,203,30.1634464263916,1,1,0,45.29290008544922
990,42,2.259999990463257,0,0.7069000005722046,6.34,65,10.252366065979004,0,1,0,40.19559860229492
910,16,1.809999942779541,0,0.895829975605011,6.98,92,13.18051528930664,0,1,0,48.720401763916016
1290,47,3.5899999141693115,0,0.9253699779510498,6.34,6,0.9463722109794617,1,1,0,40.19559860229492
1020,18,2.2699999809265137,0,0.8888900279998779,6.98,62,8.882521629333496,0,1,0,48.720401763916016
980,18,2.5,0,0.7818199992179871,6.98,99,14.183381080627441,0,1,0,48.720401763916016
1050,112,2.2300000190734863,0,0.8421099781990051,5.72,252,44.05594253540039,0,1,0,32.71839904785156
1220,52,2.799999952316284,0,0.7681199908256531,6.34,68,10.72555160522461,0,1,0,40.19559860229492
1000,57,1.6799999475479126,0,1.0,6.34,36,5.678233623504639,0,1,0,40.19559860229492
910,43,1.809999942779541,0,0.8199999928474426,6.34,201,31.70347023010254,0,1,0,40.19559860229492
910,132,2.680000066757202,0,0.8571400046348572,5.72,92,16.08391571044922,1,1,0,32.71839904785156
760,78,3.2100000381469727,0,0.6888899803161621,6.73,86,12.778603553771973,1,1,0,45.29290008544922
930,17,1.940000057220459,0,0.7547199726104736,6.98,87,12.464183807373047,0,1,0,48.720401763916016
1180,76,2.8499999046325684,0,1.070180058479309,6.73,12,1.783060908317566,1,1,0,45.29290008544922
1090,15,2.4000000953674316,0,0.7580599784851074,6.98,8,1.1461317539215088,1,1,0,48.720401763916016
1110,122,2.309999942779541,0,0.6818199753761292,5.72,54,9.440559387207031,0,1,0,32.71839904785156
1170,81,2.3399999141693115,0,0.8870999813079834,1.25,1,0.800000011920929,0,1,0,1.5625
980,127,2.0399999618530273,0,1.130429983139038,1.41,3,2.127659559249878,1,0,1,1.9881000518798828
1090,117,2.5999999046325684,0,0.8166700005531311,6.82,40,5.865102767944336,1,1,0,46.51240158081055
850,83,3.25,0,0.8478299975395203,5.79,16,2.763385057449341,1,1,0,33.52410125732422
1120,57,3.259999990463257,0,0.75,5.79,17,2.936096668243408,0,1,0,33.52410125732422
950,44,1.309999942779541,0,0.7924500107765198,5.56,126,22.6618709564209,0,1,0,30.91360092163086
1260,46,2.2799999713897705,0,0.8805999755859375,5.56,106,19.064748764038086,0,1,0,30.91360092163086
890,52,2.319999933242798,0,0.6481500267982483,5.56,64,11.510791778564453,1,1,0,30.91360092163086
1250,42,2.380000114440918,0,0.9230800271034241,5.56,10,1.7985610961914062,0,1,0,30.91360092163086
960,82,2.3499999046325684,0,0.9591799974441528,5.79,11,1.899827241897583,1,0,1,33.52410125732422
860,109,1.9600000381469727,0,0.911109983921051,6.82,116,17.008798599243164,1,1,0,46.51240158081055
900,50,3.200000047683716,0,0.800000011920929,5.56,35,6.294963836669922,1,1,0,30.91360092163086
900,109,1.9700000286102295,0,1.04544997215271,6.82,156,22.873899459838867,1,1,0,46.51240158081055
1110,18,1.2200000286102295,0,0.7903199791908264,5.84,79,13.527397155761719,0,1,0,34.10559844970703
1170,17,2.3499999046325684,0,0.800000011920929,5.84,52,8.904109954833984,0,1,0,34.10559844970703
1090,84,2.6600000858306885,0,0.8166700005531311,5.79,23,3.9723660945892334,0,1,0,33.52410125732422
1220,121,3.1600000858306885,0,0.8769199848175049,6.26,13,2.0766773223876953,0,1,0,39.187599182128906
1070,74,2.25,0,1.0576900243759155,5.79,93,16.062175750732422,1,1,0,33.52410125732422
990,18,1.8799999952316284,0,0.6779699921607971,5.84,126,21.575342178344727,0,1,0,34.10559844970703
920,15,2.930000066757202,0,0.8399999737739563,5.84,38,6.50684928894043,1,1,0,34.10559844970703
1000,11,1.6299999952316284,0,0.8518499732017517,5.84,54,9.246575355529785,1,1,0,34.10559844970703
870,111,2.259999990463257,0,0.8913000226020813,6.82,71,10.41055679321289,0,1,0,46.51240158081055
720,18,1.3799999952316284,1,0.8947399854660034,5.84,268,45.890411376953125,0,0,1,34.10559844970703
940,13,2.0,0,0.8799999952316284,5.84,63,10.787671089172363,1,1,0,34.10559844970703
1090,121,2.25,0,0.7868899703025818,6.82,38,5.571847438812256,0,1,0,46.51240158081055
1350,17,3.5799999237060547,0,0.8493199944496155,5.84,10,1.7123287916183472,0,1,0,34.10559844970703
930,106,2.1500000953674316,0,0.8979600071907043,6.82,101,14.8093843460083,0,1,0,46.51240158081055
1090,16,2.430000066757202,0,0.8166700005531311,5.84,37,6.335616588592529,1,1,0,34.10559844970703
1010,50,2.4600000381469727,0,0.9056599736213684,0.67,30,44.776119232177734,0,1,0,0.4489000141620636
1140,48,2.7699999809265137,0,0.8688499927520752,0.67,18,26.865671157836914,1,1,0,0.4489000141620636
1200,18,3.2200000286102295,0,0.8181800246238708,0.47,3,6.382978916168213,0,1,0,0.22089999914169312
1070,121,3.680000066757202,0,0.7833300232887268,0.56,3,5.357142925262451,1,1,0,0.31360000371932983
1370,80,3.369999885559082,0,0.9295799732208252,0.53,1,1.8867924213409424,1,1,0,0.2809000015258789
1150,75,3.0,0,0.8548399806022644,0.53,4,7.5471696853637695,0,1,0,0.2809000015258789
910,68,2.2699999809265137,0,0.784309983253479,0.53,42,79.24528503417969,1,1,0,0.2809000015258789
1010,17,2.2300000190734863,0,0.9423099756240845,0.47,16,34.04255294799805,0,1,0,0.22089999914169312
920,56,2.75,0,0.5862100124359131,0.67,15,22.388059616088867,1,1,0,0.4489000141620636
950,122,2.2200000286102295,0,0.8627499938011169,0.56,13,23.214284896850586,1,1,0,0.31360000371932983
1150,38,4.0,0,0.8548399806022644,0.67,35,52.238807678222656,0,1,0,0.4489000141620636
1360,17,3.4100000858306885,0,0.8133299946784973,0.45,2,4.44444465637207,0,1,0,0.20250000059604645
830,112,2.2200000286102295,0,0.729170024394989,0.56,41,73.21428680419922,0,1,0,0.31360000371932983
1020,112,2.5399999618530273,0,0.7894700169563293,0.55,13,23.636363983154297,0,1,0,0.30250000953674316
880,48,2.2899999618530273,0,1.146340012550354,0.67,43,64.17910766601562,1,1,0,0.4489000141620636
900,16,2.619999885559082,0,0.9148899912834167,0.44,31,70.45454406738281,0,1,0,0.19359999895095825
930,126,1.8799999952316284,0,0.7884600162506104,0.56,16,28.571428298950195,1,1,0,0.31360000371932983
830,93,2.119999885559082,0,0.8863599896430969,0.56,30,53.57143020629883,0,1,0,0.31360000371932983
1090,118,3.7699999809265137,0,0.6515200138092041,0.56,5,8.928571701049805,0,1,0,0.31360000371932983
1130,16,3.559999942779541,0,0.8524600267410278,0.47,4,8.510638236999512,1,1,0,0.22089999914169312
970,48,2.8299999237060547,0,1.4249999523162842,0.67,8,11.940298080444336,1,1,0,0.4489000141620636
1110,98,2.75,0,0.7903199791908264,3.08,45,14.610389709472656,1,1,0,9.48639965057373
1110,119,2.6500000953674316,0,0.7903199791908264,3.08,148,48.05194854736328,1,1,0,9.48639965057373
750,15,1.7300000190734863,0,0.9736800193786621,3.17,119,37.539432525634766,0,1,0,10.04889965057373
930,13,2.299999952316284,0,0.8600000143051147,3.17,87,27.444795608520508,0,1,0,10.04889965057373
1020,106,2.940000057220459,0,0.699999988079071,3.08,79,25.649351119995117,1,1,0,9.48639965057373
1070,41,2.869999885559082,0,1.0188699960708618,2.95,25,8.474575996398926,0,1,0,8.702500343322754
940,14,2.7100000381469727,0,1.0,3.17,61,19.242902755737305,1,1,0,10.04889965057373
1230,43,2.2300000190734863,0,0.7826099991798401,2.95,120,40.6779670715332,0,1,0,8.702500343322754
1110,21,3.4200000762939453,0,0.7343800067901611,3.17,27,8.517350196838379,1,1,0,10.04889965057373
1040,36,1.7999999523162842,0,1.0800000429153442,2.95,202,68.47457885742188,0,1,0,8.702500343322754
1160,95,3.6700000762939453,0,0.8412700295448303,3.08,56,18.18181800842285,0,1,0,9.48639965057373
920,45,2.5299999713897705,0,1.0444400310516357,2.95,68,23.05084800720215,1,1,0,8.702500343322754
1060,49,3.869999885559082,0,1.0784300565719604,3.13,50,15.974440574645996,0,1,0,9.796899795532227
1100,48,2.5199999809265137,0,0.7741900086402893,2.95,35,11.86440658569336,0,1,0,8.702500343322754
1020,115,3.259999990463257,0,0.9615399837493896,3.08,15,4.8701300621032715,1,1,0,9.48639965057373
1010,104,2.8299999237060547,0,0.741379976272583,3.08,46,14.935065269470215,1,1,0,9.48639965057373
1220,92,3.680000066757202,0,0.90625,3.08,20,6.49350643157959,1,1,0,9.48639965057373
1130,16,3.430000066757202,0,0.6865699887275696,3.17,41,12.933753967285156,1,1,0,10.04889965057373
1190,74,2.200000047683716,0,0.9833300113677979,3.29,60,18.23708152770996,0,1,0,10.82409954071045
920,78,2.6700000762939453,0,1.0,3.29,55,16.71732521057129,1,1,0,10.82409954071045
1100,117,3.680000066757202,0,0.8965499997138977,3.08,13,4.2207794189453125,1,1,0,9.48639965057373
1170,16,3.369999885559082,0,0.949999988079071,3.17,128,40.37854766845703,0,1,0,10.04889965057373
890,46,2.2300000190734863,0,0.7451000213623047,2.95,90,30.508474349975586,0,1,0,8.702500343322754
1040,126,3.130000114440918,0,1.1666699647903442,3.08,77,25.0,1,1,0,9.48639965057373
980,15,1.059999942779541,0,0.7818199992179871,3.17,96,30.283910751342773,0,1,0,10.04889965057373
1280,14,3.2100000381469727,0,0.9393900036811829,3.17,99,31.230283737182617,0,1,0,10.04889965057373
1230,17,3.049999952316284,0,0.9523800015449524,3.17,14,4.416403770446777,1,1,0,10.04889965057373
1060,74,2.1700000762939453,0,0.8596500158309937,3.29,150,45.59270477294922,0,1,0,10.82409954071045
1200,15,3.4000000953674316,0,1.1052600145339966,3.17,17,5.362775802612305,1,1,0,10.04889965057373
1200,104,3.180000066757202,0,0.7142900228500366,3.08,15,4.8701300621032715,1,1,0,9.48639965057373
780,18,0.7200000286102295,0,0.9024400115013123,3.22,104,32.29813766479492,0,1,0,10.368399620056152
1140,61,2.7799999713897705,0,0.8688499927520752,3.29,84,25.53191566467285,0,1,0,10.82409954071045
1100,51,2.859999895095825,0,0.71875,2.95,19,6.440678119659424,1,1,0,8.702500343322754
780,15,1.600000023841858,0,1.4375,3.33,253,75.9759750366211,1,1,0,11.088899612426758
1050,99,3.549999952316284,0,0.9811300039291382,3.08,11,3.5714285373687744,0,1,0,9.48639965057373
1080,48,3.869999885559082,0,0.9636399745941162,2.95,10,3.3898305892944336,1,1,0,8.702500343322754
1040,45,2.930000066757202,0,0.8571400046348572,2.95,39,13.220338821411133,0,1,0,8.702500343322754
1250,111,3.5399999618530273,0,1.1186399459838867,3.08,23,7.467532634735107,1,1,0,9.48639965057373
1130,89,3.5199999809265137,0,0.7936499714851379,3.08,18,5.844155788421631,0,1,0,9.48639965057373
750,16,2.309999942779541,0,0.666670024394989,3.17,100,31.54574203491211,1,1,0,10.04889965057373
880,17,2.1700000762939453,0,0.9130399823188782,3.17,84,26.498422622680664,0,1,0,10.04889965057373
1040,114,3.759999990463257,0,0.9259300231933594,3.08,36,11.688311576843262,1,1,0,9.48639965057373
1070,16,3.059999942779541,0,0.7258099913597107,3.17,43,13.564668655395508,1,1,0,10.04889965057373
910,78,2.8499999046325684,0,0.784309983253479,3.08,118,38.31168746948242,1,1,0,9.48639965057373
840,16,2.119999885559082,0,0.8666700124740601,3.17,92,29.02208137512207,0,1,0,10.04889965057373
1290,16,3.619999885559082,0,0.9253699779510498,3.17,32,10.094636917114258,0,1,0,10.04889965057373
1030,64,2.950000047683716,0,0.9074100255966187,2.14,25,11.682243347167969,1,1,0,4.579599857330322
1310,87,3.130000114440918,0,0.9552199840545654,2.14,2,0.9345794320106506,0,1,0,4.579599857330322
1180,19,4.0,0,0.8153799772262573,2.5,11,4.400000095367432,0,1,0,6.25
960,15,3.059999942779541,0,0.8823500275611877,2.5,22,8.800000190734863,1,1,0,6.25
970,15,2.799999952316284,0,0.901960015296936,2.5,13,5.199999809265137,1,1,0,6.25
1020,15,1.9299999475479126,0,0.8214300274848938,1.32,42,31.81818199157715,0,1,0,1.742400050163269
940,76,2.7200000286102295,0,1.292680025100708,2.14,15,7.009346008300781,1,0,0,4.579599857330322
850,74,2.5199999809265137,0,1.1794899702072144,2.14,28,13.084112167358398,1,1,0,4.579599857330322
1090,51,2.390000104904175,0,0.8166700005531311,2.44,27,11.065573692321777,0,1,0,5.95359992980957
980,17,2.3499999046325684,0,0.6896600127220154,2.5,12,4.800000190734863,0,1,0,6.25
1050,42,1.5399999618530273,0,0.909089982509613,2.44,4,1.6393442153930664,0,1,0,5.95359992980957
1400,17,3.759999990463257,0,0.8666700124740601,2.5,2,0.800000011920929,0,1,0,6.25
1130,17,3.5799999237060547,0,0.7936499714851379,2.56,55,21.484375,0,1,0,6.553599834442139
1150,76,2.890000104904175,0,0.916670024394989,2.14,30,14.018692016601562,0,1,0,4.579599857330322
870,72,2.6600000858306885,0,1.1749999523162842,2.22,114,51.35135269165039,1,1,0,4.928400039672852
1110,76,2.630000114440918,0,0.9137899875640869,2.14,11,5.140186786651611,0,1,0,4.579599857330322
1260,45,2.0199999809265137,0,0.7027000188827515,2.44,22,9.016393661499023,0,1,0,5.95359992980957
1030,14,2.0,0,0.872730016708374,2.96,45,15.202702522277832,0,1,0,8.76159954071045
1170,49,3.359999895095825,0,0.8571400046348572,2.66,4,1.5037593841552734,1,1,0,7.0756001472473145
1030,13,2.9200000762939453,0,0.9434000253677368,2.96,33,11.148648262023926,1,1,0,8.76159954071045
1140,50,3.2799999713897705,0,0.8999999761581421,2.66,14,5.263157844543457,0,1,0,7.0756001472473145
1120,52,3.190000057220459,0,0.9649099707603455,2.66,1,0.37593984603881836,1,1,0,7.0756001472473145
1160,44,3.0399999618530273,0,0.8412700295448303,2.66,6,2.25563907623291,1,1,0,7.0756001472473145
1170,51,2.700000047683716,0,0.7462700009346008,2.66,15,5.639097690582275,0,1,0,7.0756001472473145
850,17,2.880000114440918,0,0.770829975605011,2.96,11,3.7162163257598877,1,1,0,8.76159954071045
1090,16,2.559999942779541,0,0.8793100118637085,2.96,38,12.837838172912598,1,1,0,8.76159954071045
1100,48,3.5799999237060547,0,0.7741900086402893,2.66,2,0.7518796920776367,1,1,0,7.0756001472473145
1110,50,3.5799999237060547,0,0.7903199791908264,2.66,3,1.127819538116455,1,1,0,7.0756001472473145
1130,49,2.7699999809265137,0,0.7656300067901611,2.66,5,1.8796992301940918,1,1,0,7.0756001472473145
990,47,1.6100000143051147,0,1.0204099416732788,0.89,21,23.595504760742188,1,0,1,0.7921000123023987
1140,16,2.559999942779541,0,0.7272700071334839,1.01,1,0.9900990128517151,0,1,0,1.0200999975204468
860,35,2.940000057220459,0,0.791670024394989,0.89,1,1.1235954761505127,0,1,0,0.7921000123023987
1090,85,2.9800000190734863,0,0.9464300274848938,0.86,2,2.3255813121795654,1,1,0,0.7396000027656555
