nr,year,agric,black,bus,construc,ent,exper,fin,hisp,poorhlth,hours,manuf,married,min,nrthcen,nrtheast,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,per,pro,pub,rur,south,educ,tra,trad,union,lwage,d81,d82,d83,d84,d85,d86,d87,expersq
9390,1986,0,1,0,1,0,10,0,0,0,2370,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.413879871368408,0,0,0,0,0,1,0,100
9390,1987,0,1,0,1,0,11,0,0,0,2490,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.1919896602630615,0,0,0,0,0,0,1,121
9391,1980,0,1,0,0,0,3,0,0,0,1890,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.320647120475769,0,0,0,0,0,0,0,9
9391,1981,0,1,0,0,0,4,0,0,0,1850,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,1.1075809001922607,1,0,0,0,0,0,0,16
9391,1982,0,1,0,0,0,5,0,0,0,2072,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.7588953971862793,0,1,0,0,0,0,0,25
9391,1983,0,1,0,0,0,6,0,0,0,3088,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1.3049365282058716,0,0,1,0,0,0,0,36
9391,1984,0,1,0,1,0,7,0,0,0,2240,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,1.3207563161849976,0,0,0,1,0,0,0,49
9391,1985,0,1,0,1,0,8,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,1.514647364616394,0,0,0,0,1,0,0,64
9391,1986,0,1,0,1,0,9,0,0,0,1600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,2.113619089126587,0,0,0,0,0,1,0,81
9391,1987,0,1,0,1,0,10,0,0,0,1985,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.5713557004928589,0,0,0,0,0,0,1,100
9418,1980,0,1,0,0,0,2,0,0,0,1940,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.1328651905059814,0,0,0,0,0,0,0,4
9418,1981,0,1,0,0,0,3,0,0,0,1964,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.146395683288574,1,0,0,0,0,0,0,9
9418,1982,0,1,0,0,0,4,0,0,0,1935,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.3688998222351074,0,1,0,0,0,0,0,16
9418,1983,0,1,0,0,0,5,0,0,0,2047,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.370011329650879,0,0,1,0,0,0,0,25
9418,1984,0,1,0,0,0,6,0,0,0,2940,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.0902764797210693,0,0,0,1,0,0,0,36
9418,1985,0,1,0,0,0,7,0,0,0,2710,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.439650774002075,0,0,0,0,1,0,0,49
9418,1986,0,1,0,0,0,8,0,0,0,2590,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.548255443572998,0,0,0,0,0,1,0,64
9418,1987,0,1,0,0,0,9,0,0,0,2310,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,2.754728078842163,0,0,0,0,0,0,1,81
9424,1980,0,0,0,0,0,3,0,1,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.0357861518859863,0,0,0,0,0,0,0,9
9424,1981,0,0,0,0,0,4,0,1,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.8777018785476685,1,0,0,0,0,0,0,16
9424,1982,0,0,0,0,0,5,0,1,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.8728249073028564,0,1,0,0,0,0,0,25
9424,1983,0,0,0,0,0,6,0,1,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.897260308265686,0,0,1,0,0,0,0,36
9424,1984,0,0,0,0,0,7,0,1,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.9056899547576904,0,0,0,1,0,0,0,49
9424,1985,0,0,0,0,0,8,0,1,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.896014928817749,0,0,0,0,1,0,0,64
9424,1986,0,0,0,0,0,9,0,1,0,2280,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.347233772277832,0,0,0,0,0,1,0,81
9424,1987,0,0,0,0,0,10,0,1,0,2544,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,1,2.2787482738494873,0,0,0,0,0,0,1,100
9447,1980,0,0,0,0,0,3,0,0,0,774,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.0502564907073975,0,0,0,0,0,0,0,9
9447,1981,0,0,0,0,0,4,0,0,0,1685,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,1.4068530797958374,1,0,0,0,0,0,0,16
9447,1982,0,0,0,0,0,5,0,0,0,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,1,0,0.8966059684753418,0,1,0,0,0,0,0,25
9447,1983,0,0,0,0,0,6,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,1,0,2.4185571670532227,0,0,1,0,0,0,0,36
9447,1984,0,0,0,0,0,7,0,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,1.8496004343032837,0,0,0,1,0,0,0,49
9447,1985,0,0,0,0,0,8,0,0,0,2450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.7563923597335815,0,0,0,0,1,0,0,64
9447,1986,0,0,0,0,0,9,0,0,0,3020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.7784703969955444,0,0,0,0,0,1,0,81
9447,1987,0,0,0,0,0,10,0,0,0,3120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.9664394855499268,0,0,0,0,0,0,1,100
9449,1980,0,0,0,0,0,2,0,0,0,653,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,1,0,1.0006015300750732,0,0,0,0,0,0,0,4
9449,1981,0,0,0,0,0,3,0,0,0,1712,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.1851043701171875,1,0,0,0,0,0,0,9
9449,1982,0,0,0,0,0,4,0,0,0,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.5070806741714478,0,1,0,0,0,0,0,16
9449,1983,0,0,0,0,0,5,0,0,0,2595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.296552062034607,0,0,1,0,0,0,0,25
9449,1984,0,0,0,0,0,6,0,0,0,1852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.665116786956787,0,0,0,1,0,0,0,36
9449,1985,0,0,0,0,0,7,0,0,0,1615,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,1.9012116193771362,0,0,0,0,1,0,0,49
9449,1986,0,0,0,0,0,8,0,0,0,2574,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,1.8204830884933472,0,0,0,0,0,1,0,64
9449,1987,0,0,0,0,0,9,0,0,0,1940,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,2.021730661392212,0,0,0,0,0,0,1,81
9453,1980,0,0,0,0,0,2,0,0,0,1870,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,2.043009042739868,0,0,0,0,0,0,0,4
9453,1981,0,0,0,0,0,3,0,0,0,2025,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,1,1.9890574216842651,1,0,0,0,0,0,0,9
9453,1982,0,0,0,0,0,4,0,0,0,2080,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,1.8728249073028564,0,1,0,0,0,0,0,16
9453,1983,0,0,0,0,0,5,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,0,0,1,1.9732462167739868,0,0,1,0,0,0,0,25
9453,1984,0,0,0,0,0,6,0,0,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,1,2.023473024368286,0,0,0,1,0,0,0,36
9453,1985,0,0,0,0,0,7,0,0,0,2010,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,2.242027759552002,0,0,0,0,1,0,0,49
9453,1986,0,0,0,0,0,8,0,0,0,2465,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,1,2.0179030895233154,0,0,0,0,0,1,0,64
9453,1987,0,0,0,0,0,9,0,0,0,2635,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.0457770824432373,0,0,0,0,0,0,1,81
9468,1980,0,0,0,0,0,1,0,0,0,1368,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,1,0,1.4207305908203125,0,0,0,0,0,0,0,1
9468,1981,0,0,0,0,0,2,0,0,0,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,1,0,1.3428757190704346,1,0,0,0,0,0,0,4
9468,1982,0,0,0,0,0,3,0,0,0,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,1,0,1.4163742065429688,0,1,0,0,0,0,0,9
9468,1983,0,0,0,0,0,4,0,0,0,2560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,1.5783953666687012,0,0,1,0,0,0,0,16
9468,1984,0,0,0,0,0,5,0,0,0,2440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,1.8858217000961304,0,0,0,1,0,0,0,25
9468,1985,0,0,0,0,0,6,0,0,0,2290,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,2.0375025272369385,0,0,0,0,1,0,0,36
9468,1986,0,0,0,0,0,7,0,0,0,2340,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,2.2034752368927,0,0,0,0,0,1,0,49
9468,1987,0,0,0,0,0,8,0,0,0,2340,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,2.1645092964172363,0,0,0,0,0,0,1,64
9502,1980,0,0,0,0,0,5,0,0,0,2000,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.0750069618225098,0,0,0,0,0,0,0,25
9502,1981,0,0,0,0,0,6,0,0,0,1840,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.11152982711792,1,0,0,0,0,0,0,36
9502,1982,0,0,0,0,0,7,0,0,0,2050,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.9927135705947876,0,1,0,0,0,0,0,49
9502,1983,0,0,0,0,0,8,0,0,0,1860,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.4658100605010986,0,0,1,0,0,0,0,64
9502,1984,0,0,0,0,0,9,0,0,0,2385,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,0,0,0,2.174323797225952,0,0,0,1,0,0,0,81
9502,1985,0,0,0,0,0,10,0,0,0,2454,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.7059708833694458,0,0,0,0,1,0,0,100
9502,1986,0,0,0,0,0,11,0,0,0,2724,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.514312505722046,0,0,0,0,0,1,0,121
9502,1987,0,0,0,0,0,12,0,0,0,2900,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6197078227996826,0,0,0,0,0,0,1,144
9505,1980,0,0,0,0,0,5,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1.1194955110549927,0,0,0,0,0,0,0,25
9505,1981,0,0,0,0,0,6,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1.079194188117981,1,0,0,0,0,0,0,36
9505,1982,0,0,0,0,0,7,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0.9125242233276367,0,1,0,0,0,0,0,49
9505,1983,0,0,0,0,0,8,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1.032262921333313,0,0,1,0,0,0,0,64
9505,1984,0,0,0,0,0,9,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0.9893991947174072,0,0,0,1,0,0,0,81
9505,1985,0,0,0,0,0,10,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1.0728145837783813,0,0,0,0,1,0,0,100
9505,1986,0,0,0,0,0,11,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,1.0527470111846924,0,0,0,0,0,1,0,121
9505,1987,0,0,0,0,0,12,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0.920690655708313,0,0,0,0,0,0,1,144
9603,1980,0,0,0,0,0,7,0,0,0,2367,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,1.190910816192627,0,0,0,0,0,0,0,49
9603,1981,0,0,0,0,0,8,0,0,0,1867,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,1.0694462060928345,1,0,0,0,0,0,0,64
9603,1982,0,0,0,0,0,9,0,0,0,2328,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,0,1.2306655645370483,0,1,0,0,0,0,0,81
9603,1983,0,0,1,0,0,10,0,0,0,2288,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,0,0,1.1347784996032715,0,0,1,0,0,0,0,100
9603,1984,0,0,0,0,0,11,0,0,0,2288,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,0,1.033850908279419,0,0,0,1,0,0,0,121
9603,1985,0,0,1,0,0,12,0,0,0,2288,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,0,0,1.0102941989898682,0,0,0,0,1,0,0,144
9603,1986,0,0,1,0,0,13,0,0,0,2360,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,0,0,1.1087749004364014,0,0,0,0,0,1,0,169
9603,1987,0,0,0,0,0,14,0,0,0,2342,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,0,1.2115751504898071,0,0,0,0,0,0,1,196
9643,1980,0,0,0,0,0,2,0,1,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.7823373079299927,0,0,0,0,0,0,0,4
9643,1981,0,0,0,0,0,3,0,1,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.1394343376159668,1,0,0,0,0,0,0,9
9643,1982,0,0,0,0,0,4,0,1,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.961316704750061,0,1,0,0,0,0,0,16
9643,1983,0,0,0,0,0,5,0,1,0,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.18801748752594,0,0,1,0,0,0,0,25
9643,1984,0,0,0,0,0,6,0,1,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.9604148864746094,0,0,0,1,0,0,0,36
9643,1985,0,0,0,0,0,7,0,1,0,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.657094120979309,0,0,0,0,1,0,0,49
9643,1986,0,0,0,0,0,8,0,1,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.7951653003692627,0,0,0,0,0,1,0,64
9643,1987,0,0,0,0,0,9,0,1,0,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,0,1,0,1.5270134210586548,0,0,0,0,0,0,1,81
9667,1980,0,0,0,0,0,1,0,1,0,746,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,13,0,0,0,1.557106375694275,0,0,0,0,0,0,0,1
9667,1981,0,0,0,0,0,2,0,1,0,1331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,1.6881505250930786,1,0,0,0,0,0,0,4
9667,1982,0,0,0,0,0,3,0,1,0,2080,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1,2.1605069637298584,0,1,0,0,0,0,0,9
9667,1983,0,0,0,0,0,4,0,1,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,2.237484931945801,0,0,1,0,0,0,0,16
9667,1984,0,0,1,0,0,5,0,1,0,2310,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.5662782192230225,0,0,0,1,0,0,0,25
9667,1985,0,0,1,0,0,6,0,1,0,2510,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.599698066711426,0,0,0,0,1,0,0,36
9667,1986,0,0,1,0,0,7,0,1,0,2385,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.923383951187134,0,0,0,0,0,1,0,49
9667,1987,0,0,0,0,0,8,0,1,0,2200,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,1,0,3.03713321685791,0,0,0,0,0,0,1,64
9683,1980,0,1,0,0,0,5,0,0,0,3944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,1,0,0.7028114795684814,0,0,0,0,0,0,0,25
9683,1981,0,1,0,0,0,6,0,0,0,3500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,1,1.3919923305511475,1,0,0,0,0,0,0,36
9683,1982,0,1,0,1,0,7,0,0,0,4368,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,0,0,0,1.1849547624588013,0,1,0,0,0,0,0,49
9683,1983,0,1,0,0,0,8,0,0,0,2016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,0,0.9299840331077576,0,0,1,0,0,0,0,64
9683,1984,0,1,0,0,0,9,0,0,0,3324,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0.9260632991790771,0,0,0,1,0,0,0,81
9683,1985,0,1,0,0,0,10,0,0,0,4332,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0.08783873170614243,0,0,0,0,1,0,0,100
9683,1986,0,1,0,1,0,11,0,0,0,2468,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,2.239830255508423,0,0,0,0,0,1,0,121
9683,1987,0,1,0,0,0,12,0,0,0,2602,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,1,1.8115198612213135,0,0,0,0,0,0,1,144
9694,1980,0,0,0,0,0,1,0,0,0,1223,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,1.6505565643310547,0,0,0,0,0,0,0,1
9694,1981,0,0,0,0,0,2,0,0,0,2080,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,1.9889274835586548,1,0,0,0,0,0,0,4
9694,1982,0,0,0,0,0,3,0,0,0,2080,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,2.026975631713867,0,1,0,0,0,0,0,9
9694,1983,0,0,0,0,0,4,0,0,0,2080,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,2.0534541606903076,0,0,1,0,0,0,0,16
9694,1984,0,0,0,0,0,5,0,0,0,2080,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,2.311155080795288,0,0,0,1,0,0,0,25
9694,1985,0,0,0,0,0,6,0,0,0,2080,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,2.2998526096343994,0,0,0,0,1,0,0,36
9694,1986,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,2.302330255508423,0,0,0,0,0,1,0,49
9694,1987,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,2.342916965484619,0,0,0,0,0,0,1,64
9710,1980,0,0,0,0,0,4,0,0,0,1962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.8710461854934692,0,0,0,0,0,0,0,16
9710,1981,0,0,1,0,0,5,0,0,0,2620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.116267204284668,1,0,0,0,0,0,0,25
9710,1982,0,0,0,0,0,6,0,0,0,2290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.6588579416275024,0,1,0,0,0,0,0,36
9710,1983,0,0,0,0,0,7,0,0,0,2240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.586763620376587,0,0,1,0,0,0,0,49
9710,1984,0,0,0,0,0,8,0,0,0,2120,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,-0.639086902141571,0,0,0,1,0,0,0,64
9710,1985,0,0,0,0,0,9,0,0,0,2194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,1,0,1.7126033306121826,0,0,0,0,1,0,0,81
9710,1986,0,0,0,0,0,10,0,0,0,2204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.830162763595581,0,0,0,0,0,1,0,100
9710,1987,0,0,0,0,0,11,0,0,0,2250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.5712075233459473,0,0,0,0,0,0,1,121
9718,1980,0,0,0,0,0,1,0,0,0,590,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,13,0,0,0,1.098562240600586,0,0,0,0,0,0,0,1
9718,1981,0,0,1,0,0,2,0,0,0,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1.7404661178588867,1,0,0,0,0,0,0,4
9718,1982,0,0,0,0,0,3,0,0,0,154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,2.278770923614502,0,1,0,0,0,0,0,9
9718,1983,0,0,0,0,0,4,0,0,0,1240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,2.4642088413238525,0,0,1,0,0,0,0,16
9718,1984,0,0,0,0,0,5,0,0,0,2080,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.359945297241211,0,0,0,1,0,0,0,25
9718,1985,0,0,0,0,0,6,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,2.5047194957733154,0,0,0,0,1,0,0,36
9718,1986,0,0,0,0,0,7,0,0,0,2080,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.4931085109710693,0,0,0,0,0,1,0,49
9718,1987,0,0,0,0,0,8,0,0,0,2080,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.6232190132141113,0,0,0,0,0,0,1,64
9725,1980,0,0,0,0,0,1,0,0,0,2075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,1,0,1.0391243696212769,0,0,0,0,0,0,0,1
9725,1981,0,0,0,0,0,2,0,0,0,1864,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13,0,1,0,1.3513562679290771,1,0,0,0,0,0,0,4
9725,1982,0,0,0,0,0,3,0,0,0,2286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,1.6606062650680542,0,1,0,0,0,0,0,9
9725,1983,0,0,0,0,0,4,0,0,0,2446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,1.6001379489898682,0,0,1,0,0,0,0,16
9725,1984,0,0,0,0,0,5,0,0,0,2848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,1.611243486404419,0,0,0,1,0,0,0,25
9725,1985,0,0,0,0,0,6,0,0,0,2568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,1.6852554082870483,0,0,0,0,1,0,0,36
9725,1986,0,0,0,0,0,7,0,0,0,2496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,1.784045934677124,0,0,0,0,0,1,0,49
9725,1987,0,0,0,0,0,8,0,0,0,2496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,1.812288761138916,0,0,0,0,0,0,1,64
9744,1980,0,0,0,0,0,2,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15,0,0,1,1.6303211450576782,0,0,0,0,0,0,0,4
9744,1981,0,0,0,0,0,3,0,0,0,2040,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,1.7719568014144897,1,0,0,0,0,0,0,9
9744,1982,0,0,0,0,0,4,0,0,0,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,1.9781854152679443,0,1,0,0,0,0,0,16
