salary,teamsal,nl,years,games,atbats,runs,hits,doubles,triples,hruns,rbis,bavg,bb,so,sbases,fldperc,frstbase,scndbase,shrtstop,thrdbase,outfield,catcher,yrsallst,hispan,black,whitepop,blackpop,hisppop,pcinc,gamesyr,hrunsyr,atbatsyr,allstar,slugavg,rbisyr,sbasesyr,runsyr,percwhte,percblck,perchisp,blckpb,hispph,whtepw,blckph,hisppb,lsalary
500000.0,35948168.0,0,14,1351,4838,815,1298,216,44,210,701,268.0,599,1068,256,975,0,0,0,0,1,0,0,0,0,3569087.0,975199.0,90947.0,17061,96.5,15.0,345.5714416503906,0.0,46.134765625,50.07143020629883,18.285715103149414,58.21428680419922,76.99908447265625,21.038833618164062,1.962080478668213,0.0,0.0,76.99908447265625,0.0,0.0,13.122363090515137
425000.0,35948168.0,0,6,325,678,96,166,23,4,2,48,245.0,49,154,53,973,0,0,0,0,1,0,0,0,1,3569087.0,975199.0,90947.0,17061,54.16666793823242,0.3333333432674408,113.0,0.0,29.941003799438477,8.0,8.833333015441895,16.0,76.99908447265625,21.038833618164062,1.962080478668213,21.038833618164062,0.0,0.0,1.962080478668213,0.0,12.959844589233398
275000.0,35948168.0,0,3,262,817,124,205,29,9,6,69,250.99998474121094,67,164,50,984,0,0,0,0,1,0,0,0,1,3569087.0,975199.0,90947.0,17061,87.33333587646484,2.0,272.3333435058594,0.0,33.04773712158203,23.0,16.66666603088379,41.33333206176758,76.99908447265625,21.038833618164062,1.962080478668213,21.038833618164062,0.0,0.0,1.962080478668213,0.0,12.524526596069336
250000.0,35948168.0,0,7,245,433,67,108,22,3,11,52,249.0,30,53,15,969,0,0,0,1,0,0,0,0,1,3569087.0,975199.0,90947.0,17061,35.0,1.5714285373687744,61.85714340209961,0.0,39.03002166748047,7.4285712242126465,2.142857074737549,9.571428298950195,76.99908447265625,21.038833618164062,1.962080478668213,21.038833618164062,0.0,0.0,1.962080478668213,0.0,12.429216384887695
240000.0,35948168.0,0,5,195,425,43,87,15,1,8,32,205.0,62,101,0,988,0,0,0,0,0,1,0,0,0,3569087.0,975199.0,90947.0,17061,39.0,1.600000023841858,85.0,0.0,30.117647171020508,6.400000095367432,0.0,8.600000381469727,76.99908447265625,21.038833618164062,1.962080478668213,0.0,0.0,76.99908447265625,0.0,0.0,12.388394355773926
230000.0,35948168.0,0,2,161,481,62,137,26,0,6,57,285.0,31,61,3,967,0,0,0,1,0,0,0,0,0,3569087.0,975199.0,90947.0,17061,80.5,3.0,240.5,0.0,37.62993621826172,28.5,1.5,31.0,76.99908447265625,21.038833618164062,1.962080478668213,0.0,0.0,76.99908447265625,0.0,0.0,12.345834732055664
2700000.0,22840832.0,0,19,2729,10554,1570,3025,558,123,243,1355,287.0,922,1257,262,971,0,0,0,0,1,0,3,0,0,1335470.0,214182.0,60340.0,17589,143.63157653808594,12.789473533630371,555.4736938476562,15.789473533630371,43.187416076660156,71.31578826904297,13.789473533630371,82.63157653808594,82.94886016845703,13.303296089172363,3.747844696044922,0.0,0.0,82.94886016845703,0.0,0.0,14.808762550354004
2500000.0,22840832.0,0,6,797,2783,314,745,119,16,32,350,268.0,205,219,83,988,0,0,0,0,0,1,0,0,0,1335470.0,214182.0,60340.0,17589,132.8333282470703,5.333333492279053,463.8333435058594,0.0,35.644989013671875,58.33333206176758,13.833333015441895,52.33333206176758,82.94886016845703,13.303296089172363,3.747844696044922,0.0,0.0,82.94886016845703,0.0,0.0,14.73180103302002
1640000.0,22840832.0,0,4,444,1538,227,360,71,9,72,260,234.0,167,362,28,984,0,0,0,0,1,0,0,0,1,1335470.0,214182.0,60340.0,17589,111.0,18.0,384.5,0.0,43.237972259521484,65.0,7.0,56.75,82.94886016845703,13.303296089172363,3.747844696044922,13.303296089172363,0.0,0.0,3.747844696044922,0.0,14.310206413269043
1333333.0,22840832.0,0,11,1425,5071,720,1353,216,39,84,491,267.0,703,597,208,983,0,1,0,0,0,0,0,0,0,1335470.0,214182.0,60340.0,17589,129.5454559326172,7.636363506317139,461.0,0.0,37.44823455810547,44.6363639831543,18.909090042114258,65.45454406738281,82.94886016845703,13.303296089172363,3.747844696044922,0.0,0.0,82.94886016845703,0.0,0.0,14.103192329406738
1100000.0,22840832.0,0,12,1656,5860,760,1454,287,29,255,856,248.0,721,1070,66,984,0,0,0,0,1,0,1,0,0,1335470.0,214182.0,60340.0,17589,138.0,21.25,488.3333435058594,8.333333015441895,43.75426483154297,71.33333587646484,5.5,63.33333206176758,82.94886016845703,13.303296089172363,3.747844696044922,0.0,0.0,82.94886016845703,0.0,0.0,13.910820960998535
1000000.0,22840832.0,0,4,383,1134,172,331,43,13,8,148,292.0,99,101,74,997,0,0,0,0,1,0,0,0,1,1335470.0,214182.0,60340.0,17589,95.75,2.0,283.5,0.0,37.3897705078125,37.0,18.5,43.0,82.94886016845703,13.303296089172363,3.747844696044922,13.303296089172363,0.0,0.0,3.747844696044922,0.0,13.815510749816895
750000.0,22840832.0,0,4,371,1138,161,298,398,12,14,125,262.0,72,168,36,968,0,0,1,0,0,0,0,0,0,1335470.0,214182.0,60340.0,17589,92.75,3.5,284.5,0.0,66.95957946777344,31.25,9.0,40.25,82.94886016845703,13.303296089172363,3.747844696044922,0.0,0.0,82.94886016845703,0.0,0.0,13.527828216552734
725000.0,22840832.0,0,5,363,1018,109,267,63,3,39,144,262.0,84,225,2,945,0,0,0,0,1,0,0,0,0,1335470.0,214182.0,60340.0,17589,72.5999984741211,7.800000190734863,203.60000610351562,0.0,44.49901580810547,28.799999237060547,0.4000000059604645,21.799999237060547,82.94886016845703,13.303296089172363,3.747844696044922,0.0,0.0,82.94886016845703,0.0,0.0,13.493927001953125
350000.0,22840832.0,0,1,149,579,93,168,19,6,1,47,290.0,55,124,54,966,0,0,1,0,0,0,0,0,0,1335470.0,214182.0,60340.0,17589,149.0,1.0,579.0,0.0,34.88773727416992,47.0,54.0,93.0,82.94886016845703,13.303296089172363,3.747844696044922,0.0,0.0,82.94886016845703,0.0,0.0,12.7656888961792
250000.0,22840832.0,0,14,1302,4204,473,1110,183,41,70,402,264.0,326,619,161,964,0,0,1,0,0,0,1,0,0,1335470.0,214182.0,60340.0,17589,93.0,5.0,300.28570556640625,7.142857074737549,37.702186584472656,28.714284896850586,11.5,33.78571319580078,82.94886016845703,13.303296089172363,3.747844696044922,0.0,0.0,82.94886016845703,0.0,0.0,12.429216384887695
120000.0,22840832.0,0,1,51,164,15,38,8,0,4,25,232.0,17,18,2,992,0,0,0,0,0,1,0,0,0,1335470.0,214182.0,60340.0,17589,51.0,4.0,164.0,0.0,35.36585235595703,25.0,2.0,15.0,82.94886016845703,13.303296089172363,3.747844696044922,0.0,0.0,82.94886016845703,0.0,0.0,11.695246696472168
118000.0,22840832.0,0,1,47,133,17,30,3,1,2,10,226.0,12,30,10,1000,1,0,0,0,0,0,0,0,0,1335470.0,214182.0,60340.0,17589,47.0,2.0,133.0,0.0,30.827068328857422,10.0,10.0,17.0,82.94886016845703,13.303296089172363,3.747844696044922,0.0,0.0,82.94886016845703,0.0,0.0,11.67844009399414
110000.0,22840832.0,0,1,22,9,5,1,0,0,0,1,111.0,0,0,3,1000,0,0,0,0,1,0,0,1,0,1335470.0,214182.0,60340.0,17589,22.0,0.0,9.0,0.0,11.11111068725586,1.0,3.0,5.0,82.94886016845703,13.303296089172363,3.747844696044922,0.0,3.747844696044922,0.0,0.0,13.303296089172363,11.608235359191895
5050000.0,41033000.0,0,9,946,3340,507,950,193,16,177,620,284.0,499,881,35,964,0,0,0,0,1,0,1,0,1,12699119.0,3289465.0,2777951.0,19683,105.11111450195312,19.66666603088379,371.1111145019531,11.11111068725586,51.077842712402344,68.88888549804688,3.8888888359069824,56.33333206176758,67.66896057128906,17.528356552124023,14.802684783935547,17.528356552124023,0.0,0.0,14.802684783935547,0.0,15.434898376464844
3833333.0,41033000.0,0,8,799,2618,321,679,147,7,96,411,259.0,306,456,61,989,0,0,0,0,1,0,1,0,0,12699119.0,3289465.0,2777951.0,19683,99.875,12.0,327.25,12.5,43.086326599121094,51.375,7.625,40.125,67.66896057128906,17.528356552124023,14.802684783935547,0.0,0.0,67.66896057128906,0.0,0.0,15.159245491027832
3820000.0,41033000.0,0,11,1426,5643,808,1754,363,15,192,913,311.0,427,343,14,995,1,0,0,0,0,0,6,0,0,12699119.0,3289465.0,2777951.0,19683,129.63636779785156,17.454545974731445,513.0,54.54545593261719,48.25447463989258,83.0,1.2727272510528564,73.45454406738281,67.66896057128906,17.528356552124023,14.802684783935547,0.0,0.0,67.66896057128906,0.0,0.0,15.155760765075684
2900000.0,41033000.0,0,11,1625,6213,1067,2098,422,47,85,687,338.0,1004,470,16,963,0,0,0,1,0,0,8,0,0,12699119.0,3289465.0,2777951.0,19683,147.72727966308594,7.7272725105285645,564.8181762695312,72.7272720336914,46.1773681640625,62.45454406738281,1.454545497894287,97.0,67.66896057128906,17.528356552124023,14.802684783935547,0.0,0.0,67.66896057128906,0.0,0.0,14.880221366882324
2500000.0,41033000.0,0,8,762,2379,269,610,83,4,117,362,256.0,174,333,8,990,0,0,0,0,0,1,1,0,0,12699119.0,3289465.0,2777951.0,19683,95.25,14.625,297.375,12.5,44.22026062011719,45.25,1.0,33.625,67.66896057128906,17.528356552124023,14.802684783935547,0.0,0.0,67.66896057128906,0.0,0.0,14.73180103302002
2250000.0,41033000.0,0,10,1277,4110,499,1000,173,52,40,354,243.0,473,450,74,978,0,0,1,0,0,0,0,0,0,12699119.0,3289465.0,2777951.0,19683,127.69999694824219,4.0,411.0,0.0,33.99026870727539,35.400001525878906,7.400000095367432,49.900001525878906,67.66896057128906,17.528356552124023,14.802684783935547,0.0,0.0,67.66896057128906,0.0,0.0,14.62644100189209
1575000.0,41033000.0,0,8,782,1916,243,448,70,10,26,174,234.0,216,293,21,978,0,1,0,0,0,0,0,0,0,12699119.0,3289465.0,2777951.0,19683,97.75,3.25,239.5,0.0,32.15031433105469,21.75,2.625,30.375,67.66896057128906,17.528356552124023,14.802684783935547,0.0,0.0,67.66896057128906,0.0,0.0,14.269765853881836
1050000.0,41033000.0,0,6,385,1062,128,263,51,6,20,104,248.0,91,218,11,954,0,0,1,0,0,0,0,0,0,12699119.0,3289465.0,2777951.0,19683,64.16666412353516,3.3333332538604736,177.0,0.0,36.34651565551758,17.33333396911621,1.8333333730697632,21.33333396911621,67.66896057128906,17.528356552124023,14.802684783935547,0.0,0.0,67.66896057128906,0.0,0.0,13.864300727844238
350000.0,41033000.0,0,8,711,2144,277,605,115,18,23,204,282.0,306,307,49,990,0,0,0,0,1,0,0,0,1,12699119.0,3289465.0,2777951.0,19683,88.875,2.875,268.0,0.0,38.47947692871094,25.5,6.125,34.625,67.66896057128906,17.528356552124023,14.802684783935547,17.528356552124023,0.0,0.0,14.802684783935547,0.0,12.7656888961792
325000.0,41033000.0,0,7,520,1160,138,291,50,4,24,147,250.99998474121094,180,260,6,983,0,0,0,0,0,1,0,0,0,12699119.0,3289465.0,2777951.0,19683,74.28571319580078,3.4285714626312256,165.7142791748047,0.0,36.2931022644043,21.0,0.8571428656578064,19.714284896850586,67.66896057128906,17.528356552124023,14.802684783935547,0.0,0.0,67.66896057128906,0.0,0.0,12.691580772399902
255000.0,41033000.0,0,3,325,1040,146,245,35,1,55,139,236.0,151,267,9,983,1,0,0,0,0,0,0,0,0,12699119.0,3289465.0,2777951.0,19683,108.33333587646484,18.33333396911621,346.6666564941406,0.0,42.980770111083984,46.33333206176758,3.0,48.66666793823242,67.66896057128906,17.528356552124023,14.802684783935547,0.0,0.0,67.66896057128906,0.0,0.0,12.449018478393555
160000.0,41033000.0,0,2,202,616,73,144,34,6,10,50,234.0,40,124,20,964,0,1,0,0,0,0,0,0,0,12699119.0,3289465.0,2777951.0,19683,101.0,5.0,308.0,0.0,35.71428680419922,25.0,10.0,36.5,67.66896057128906,17.528356552124023,14.802684783935547,0.0,0.0,67.66896057128906,0.0,0.0,11.982929229736328
152000.0,41033000.0,0,3,187,524,53,129,22,1,12,55,246.0,54,88,2,959,0,0,0,0,0,1,0,0,0,12699119.0,3289465.0,2777951.0,19683,62.33333206176758,4.0,174.6666717529297,0.0,36.068702697753906,18.33333396911621,0.6666666865348816,17.66666603088379,67.66896057128906,17.528356552124023,14.802684783935547,0.0,0.0,67.66896057128906,0.0,0.0,11.931635856628418
150000.0,41033000.0,0,2,147,581,82,149,33,6,8,60,256.0,77,93,17,986,0,0,0,0,1,0,0,0,1,12699119.0,3289465.0,2777951.0,19683,73.5,4.0,290.5,0.0,37.521514892578125,30.0,8.5,41.0,67.66896057128906,17.528356552124023,14.802684783935547,17.528356552124023,0.0,0.0,14.802684783935547,0.0,11.918390274047852
5500000.0,42866000.0,0,10,1344,5201,727,1370,264,34,242,873,263.0,294,867,181,981,0,0,0,0,1,0,2,0,1,,,,23642,134.39999389648438,24.200000762939453,520.0999755859375,20.0,46.68333053588867,87.30000305175781,18.100000381469727,72.69999694824219,,,,,,,,,15.520258903503418
4833333.0,42866000.0,0,5,761,2962,439,862,146,31,39,302,291.0,292,369,192,978,0,1,0,0,0,0,3,0,1,,,,23642,152.1999969482422,7.800000190734863,592.4000244140625,60.0,40.074275970458984,60.400001525878906,38.400001525878906,87.80000305175781,,,,,,,,,15.391046524047852
3583333.0,42866000.0,0,8,921,3514,545,891,157,41,93,361,254.00001525878906,246,743,200,984,0,0,0,0,1,0,1,0,1,,,,23642,115.125,11.625,439.25,12.5,40.09675598144531,45.125,25.0,68.125,,,,,,,,,15.091803550720215
3500000.0,42866000.0,0,15,1856,7520,1275,2281,405,86,160,790,303.0,755,882,412,968,1,0,0,0,0,0,5,0,0,,,,23642,123.73332977294922,10.666666984558105,501.3333435058594,33.33333206176758,44.38829803466797,52.66666793823242,27.46666717529297,85.0,,,,,,,,,15.068273544311523
2100000.0,42866000.0,0,7,517,1433,181,361,57,9,51,168,252.0,76,264,27,988,0,0,0,0,1,0,0,0,0,,,,23642,73.85713958740234,7.285714149475098,204.7142791748047,0.0,41.10258102416992,24.0,3.857142925262451,25.85714340209961,,,,,,,,,14.55744743347168
1487500.0,42866000.0,0,4,394,1278,177,344,73,2,47,182,269.0,195,221,1,994,1,0,0,0,0,0,0,0,0,,,,23642,98.5,11.75,319.5,0.0,43.97496032714844,45.5,0.25,44.25,,,,,,,,,14.212607383728027
800000.0,42866000.0,0,10,1203,3818,452,875,122,29,52,314,229.0,390,591,109,977,0,0,1,0,0,0,0,0,0,,,,23642,120.30000305175781,5.199999809265137,381.79998779296875,0.0,31.718177795410156,31.399999618530273,10.899999618530273,45.20000076293945,,,,,,,,,13.592367172241211
500000.0,42866000.0,0,10,761,2394,278,592,119,12,63,309,247.0,196,365,19,952,0,0,0,1,0,0,0,0,1,,,,23642,76.0999984741211,6.300000190734863,239.39999389648438,0.0,38.596492767333984,30.899999618530273,1.899999976158142,27.799999237060547,,,,,,,,,13.122363090515137
500000.0,42866000.0,0,17,1916,6685,744,1668,242,78,24,524,250.0,335,651,192,961,0,0,1,0,0,0,1,1,0,,,,23642,112.70587921142578,1.4117647409439087,393.23529052734375,5.882352828979492,31.9820499420166,30.823530197143555,11.29411792755127,43.764705657958984,,,,,,,,,13.122363090515137
290000.0,42866000.0,0,3,252,812,89,212,29,4,11,72,261.0,33,55,12,978,0,1,0,0,0,0,0,1,0,,,,23642,84.0,3.6666667461395264,270.6666564941406,0.0,34.72906494140625,24.0,4.0,29.66666603088379,,,,,,,,,12.577635765075684
182500.0,42866000.0,0,2,83,207,23,55,9,0,5,27,266.0,22,50,0,956,0,0,0,0,0,1,0,0,0,,,,23642,41.5,2.5,103.5,0.0,38.164249420166016,13.5,0.0,11.5,,,,,,,,,12.114505767822266
115000.0,42866000.0,0,2,26,34,3,6,1,2,0,3,176.0,0,10,0,980,0,0,1,0,0,0,0,0,0,,,,23642,13.0,0.0,17.0,0.0,32.35293960571289,1.5,0.0,1.5,,,,,,,,,11.652687072753906
112500.0,42866000.0,0,2,11,20,1,5,0,0,1,2,250.0,2,6,0,1000,0,0,0,0,0,1,0,0,0,,,,23642,5.5,0.5,10.0,0.0,40.0,1.0,0.0,0.5,,,,,,,,,11.630708694458008
109000.0,42866000.0,0,1,7,8,2,5,0,0,1,3,625.0,0,1,0,1000,1,0,0,0,0,0,0,1,0,,,,23642,7.0,1.0,8.0,0.0,100.0,3.0,0.0,2.0,,,,,,,,,11.599102973937988
4333333.0,27705332.0,0,9,921,3094,421,800,145,24,114,434,259.0,195,493,80,956,0,0,0,1,0,0,2,0,0,9388957.0,1229809.0,4779118.0,14731,102.33333587646484,12.666666984558105,343.77777099609375,22.22222137451172,43.14802932739258,48.22222137451172,8.88888931274414,46.77777862548828,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,15.281847953796387
3000000.0,27705332.0,0,12,1643,6031,745,1523,287,28,231,872,252.99998474121094,412,1060,82,965,0,0,0,1,0,0,2,0,0,9388957.0,1229809.0,4779118.0,14731,136.9166717529297,19.25,502.5833435058594,16.66666603088379,42.4307746887207,72.66666412353516,6.833333492279053,62.08333206176758,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,14.914122581481934
2475000.0,27705332.0,0,6,753,2740,426,818,96,41,13,242,299.0,200,329,195,982,0,0,0,0,1,0,0,1,0,9388957.0,1229809.0,4779118.0,14731,125.5,2.1666667461395264,456.6666564941406,0.0,37.77372360229492,40.33333206176758,32.5,71.0,60.97563171386719,7.986870288848877,31.037498474121094,0.0,31.037498474121094,0.0,0.0,7.986870288848877,14.72175121307373
1750000.0,27705332.0,0,12,1590,5698,79,1538,275,28,197,818,270.0,707,1087,117,971,0,0,0,0,1,0,2,0,1,9388957.0,1229809.0,4779118.0,14731,132.5,16.41666603088379,474.8333435058594,16.66666603088379,43.17304229736328,68.16666412353516,9.75,6.583333492279053,60.97563171386719,7.986870288848877,31.037498474121094,7.986870288848877,0.0,0.0,31.037498474121094,0.0,14.375125885009766
600000.0,27705332.0,0,8,482,1069,125,249,36,3,13,91,233.0,97,167,16,975,0,0,0,1,0,0,0,1,0,9388957.0,1229809.0,4779118.0,14731,60.25,1.625,133.625,0.0,30.869972229003906,11.375,2.0,15.625,60.97563171386719,7.986870288848877,31.037498474121094,0.0,31.037498474121094,0.0,0.0,7.986870288848877,13.30468463897705
600000.0,27705332.0,0,8,758,1798,250,442,67,17,10,147,246.0,191,309,83,988,0,0,0,0,1,0,0,1,0,9388957.0,1229809.0,4779118.0,14731,94.75,1.25,224.75,0.0,31.868743896484375,18.375,10.375,31.25,60.97563171386719,7.986870288848877,31.037498474121094,0.0,31.037498474121094,0.0,0.0,7.986870288848877,13.30468463897705
525000.0,27705332.0,0,5,248,690,63,164,38,1,14,72,238.0,50,101,0,987,0,0,0,0,0,1,0,0,0,9388957.0,1229809.0,4779118.0,14731,49.599998474121094,2.799999952316284,138.0,0.0,35.65217208862305,14.399999618530273,0.0,12.600000381469727,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,13.17115306854248
450000.0,27705332.0,0,4,370,1192,176,308,52,7,12,85,258.0,105,215,46,982,0,0,0,0,1,0,0,0,1,9388957.0,1229809.0,4779118.0,14731,92.5,3.0,298.0,0.0,34.395973205566406,21.25,11.5,44.0,60.97563171386719,7.986870288848877,31.037498474121094,7.986870288848877,0.0,0.0,31.037498474121094,0.0,13.017003059387207
265000.0,27705332.0,0,4,195,632,91,148,22,1,3,45,234.0,26,64,10,964,0,0,1,0,0,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,48.75,0.75,158.0,0.0,28.639240264892578,11.25,2.5,22.75,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,12.4874849319458
220000.0,27705332.0,0,1,139,441,59,114,16,2,10,46,259.0,51,71,43,978,0,0,0,0,1,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,139.0,10.0,441.0,0.0,37.188209533691406,46.0,43.0,59.0,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,12.301383018493652
160000.0,27705332.0,0,4,119,306,30,62,13,0,3,25,203.0,24,97,1,987,0,0,0,0,0,1,0,0,0,9388957.0,1229809.0,4779118.0,14731,29.75,0.75,76.5,0.0,27.45098114013672,6.25,0.25,7.5,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,11.982929229736328
115000.0,27705332.0,0,1,23,79,8,14,1,0,2,6,177.0,11,23,1,953,0,0,0,0,1,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,23.0,2.0,79.0,0.0,26.582279205322266,6.0,1.0,8.0,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,11.652687072753906
112500.0,27705332.0,0,1,47,151,14,39,5,0,1,12,258.0,8,26,9,964,0,1,0,0,0,0,0,0,1,9388957.0,1229809.0,4779118.0,14731,47.0,1.0,151.0,0.0,31.12582778930664,12.0,9.0,14.0,60.97563171386719,7.986870288848877,31.037498474121094,7.986870288848877,0.0,0.0,31.037498474121094,0.0,11.630708694458008
110000.0,27705332.0,0,1,7,14,1,2,1,0,0,2,143.0,5,5,0,1000,1,0,0,0,0,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,7.0,0.0,14.0,0.0,21.428571701049805,2.0,0.0,1.0,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,11.608235359191895
109000.0,27705332.0,0,3,63,159,10,27,5,1,2,8,170.0,20,29,1,963,0,0,0,1,0,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,21.0,0.6666666865348816,53.0,0.0,25.1572322845459,2.6666667461395264,0.3333333432674408,3.3333332538604736,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,11.599102973937988
3650000.0,35228168.0,0,11,1485,5713,778,1613,291,32,252,938,282.0,318,722,66,964,0,0,0,0,1,0,3,1,0,5772110.0,1547725.0,893422.0,18840,135.0,22.909090042114258,519.3636474609375,27.272727966308594,47.680728912353516,85.2727279663086,6.0,70.7272720336914,70.27796936035156,18.844228744506836,10.877803802490234,0.0,10.877803802490234,0.0,0.0,18.844228744506836,15.110238075256348
3500000.0,35228168.0,0,14,1704,6465,1138,1923,315,96,108,656,297.0,939,679,730,987,0,0,0,0,1,0,7,0,1,5772110.0,1547725.0,893422.0,18840,121.71428680419922,7.714285850524902,461.78570556640625,50.0,42.59860610961914,46.85714340209961,52.14285659790039,81.28571319580078,70.27796936035156,18.844228744506836,10.877803802490234,18.844228744506836,0.0,0.0,10.877803802490234,0.0,15.068273544311523
2266667.0,35228168.0,0,6,583,2059,258,563,61,38,4,176,273.0,120,177,131,984,0,0,0,0,1,0,0,0,1,5772110.0,1547725.0,893422.0,18840,97.16666412353516,0.6666666865348816,343.1666564941406,0.0,34.57989501953125,29.33333396911621,21.83333396911621,43.0,70.27796936035156,18.844228744506836,10.877803802490234,18.844228744506836,0.0,0.0,10.877803802490234,0.0,14.633821487426758
2000000.0,35228168.0,0,8,1095,3841,432,1021,143,42,10,338,266.0,124,308,136,975,0,0,1,0,0,0,3,1,0,5772110.0,1547725.0,893422.0,18840,136.875,1.25,480.125,37.5,33.272586822509766,42.25,17.0,54.0,70.27796936035156,18.844228744506836,10.877803802490234,0.0,10.877803802490234,0.0,0.0,18.844228744506836,14.508657455444336
1975000.0,35228168.0,0,12,1705,6797,891,1915,273,46,53,541,282.0,548,576,437,978,0,1,0,0,0,0,5,0,0,5772110.0,1547725.0,893422.0,18840,142.0833282470703,4.416666507720947,566.4166870117188,41.66666793823242,35.88347625732422,45.08333206176758,36.41666793823242,74.25,70.27796936035156,18.844228744506836,10.877803802490234,0.0,0.0,70.27796936035156,0.0,0.0,14.496078491210938
1750000.0,35228168.0,0,8,816,2421,317,597,117,14,110,366,247.0,309,582,5,988,0,0,0,0,1,0,0,0,0,5772110.0,1547725.0,893422.0,18840,102.0,13.75,302.625,0.0,44.27922439575195,45.75,0.625,39.625,70.27796936035156,18.844228744506836,10.877803802490234,0.0,0.0,70.27796936035156,0.0,0.0,14.375125885009766
1700000.0,35228168.0,0,4,480,1736,230,470,83,3,44,254,271.0,236,197,5,956,0,0,0,1,0,0,1,0,0,5772110.0,1547725.0,893422.0,18840,120.0,11.0,434.0,25.0,39.80414581298828,63.5,1.25,57.5,70.27796936035156,18.844228744506836,10.877803802490234,0.0,0.0,70.27796936035156,0.0,0.0,14.346138954162598
1016667.0,35228168.0,0,7,459,1171,145,265,55,3,36,145,226.0,94,346,20,990,0,0,0,0,0,1,0,0,0,5772110.0,1547725.0,893422.0,18840,65.57142639160156,5.142857074737549,167.2857208251953,0.0,37.062339782714844,20.714284896850586,2.857142925262451,20.714284896850586,70.27796936035156,18.844228744506836,10.877803802490234,0.0,0.0,70.27796936035156,0.0,0.0,13.832039833068848
910000.0,35228168.0,0,6,534,1908,286,476,70,14,112,327,249.0,157,663,81,960,0,0,0,0,1,0,1,0,1,5772110.0,1547725.0,893422.0,18840,89.0,18.66666603088379,318.0,16.66666603088379,47.69392013549805,54.5,13.5,47.66666793823242,70.27796936035156,18.844228744506836,10.877803802490234,18.844228744506836,0.0,0.0,10.877803802490234,0.0,13.721199989318848
900000.0,35228168.0,0,3,378,1323,251,426,88,7,63,255,322.0,304,254,7,992,1,0,0,0,0,0,0,0,1,5772110.0,1547725.0,893422.0,18840,126.0,21.0,441.0,0.0,54.195011138916016,85.0,2.3333332538604736,83.66666412353516,70.27796936035156,18.844228744506836,10.877803802490234,18.844228744506836,0.0,0.0,10.877803802490234,0.0,13.710149765014648
632500.0,35228168.0,0,3,254,630,68,160,40,6,10,75,254.00001525878906,76,98,1,975,0,0,1,0,0,0,0,0,0,5772110.0,1547725.0,893422.0,18840,84.66666412353516,3.3333332538604736,210.0,0.0,38.412696838378906,25.0,0.3333333432674408,22.66666603088379,70.27796936035156,18.844228744506836,10.877803802490234,0.0,0.0,70.27796936035156,0.0,0.0,13.35743522644043
500000.0,35228168.0,0,6,722,2794,440,785,160,27,93,387,281.0,251,450,93,986,0,0,0,1,0,0,1,0,1,5772110.0,1547725.0,893422.0,18840,120.33333587646484,15.5,465.6666564941406,16.66666603088379,45.74087142944336,64.5,15.5,73.33333587646484,70.27796936035156,18.844228744506836,10.877803802490234,18.844228744506836,0.0,0.0,10.877803802490234,0.0,13.122363090515137
285000.0,35228168.0,0,5,308,710,104,175,20,6,0,43,246.0,77,69,45,962,0,1,0,0,0,0,0,0,1,5772110.0,1547725.0,893422.0,18840,61.599998474121094,0.0,142.0,0.0,29.154930114746094,8.600000381469727,9.0,20.799999237060547,70.27796936035156,18.844228744506836,10.877803802490234,18.844228744506836,0.0,0.0,10.877803802490234,0.0,12.5602445602417
4400000.0,39776560.0,0,7,995,3780,521,1079,206,13,123,584,285.0,378,381,39,994,1,0,0,0,0,0,0,0,0,1320564.0,200508.0,45227.0,18407,142.14285278320312,17.571428298950195,540.0,0.0,44.44444274902344,83.42857360839844,5.5714287757873535,74.42857360839844,84.31110382080078,12.801386833190918,2.887507438659668,0.0,0.0,84.31110382080078,0.0,0.0,15.297115325927734
3666667.0,39776560.0,0,10,1341,4892,660,1307,251,29,196,744,267.0,465,617,89,986,0,0,0,0,1,0,0,0,0,1320564.0,200508.0,45227.0,18407,134.10000610351562,19.600000381469727,489.20001220703125,0.0,45.05314636230469,74.4000015258789,8.899999618530273,66.0,84.31110382080078,12.801386833190918,2.887507438659668,0.0,0.0,84.31110382080078,0.0,0.0,15.11479377746582
