female,phsrank,BA,AA,black,hispanic,id,exper,jc,univ,lwage,stotal,smcity,medcity,submed,lgcity,sublg,vlgcity,subvlg,ne,nc,south,totcoll
0,50,0,0,0,0,78429.0,141,0.0,0.0,0.7316570281982422,0.0,0,0,0,0,0,0,0,0,1,0,0.0
0,50,1,0,0,0,78430.0,46,3.3799986839294434,1.8111087083816528,2.326490640640259,0.0,1,0,0,0,0,0,0,1,0,0,5.191107273101807
0,50,1,0,0,0,78436.0,134,0.0,4.3777689933776855,2.6672282218933105,0.0,0,0,0,0,0,0,0,0,0,1,4.3777689933776855
1,50,0,0,0,0,78437.0,48,0.0,0.0,1.7047480344772339,0.0,0,0,0,0,0,0,0,0,1,0,0.0
0,50,0,0,0,0,78453.0,124,0.0,6.7166666984558105,2.3570733070373535,0.0,0,0,0,0,0,0,0,0,1,0,6.7166666984558105
0,50,0,0,0,0,78465.0,116,0.4166666567325592,7.5,2.161942958831787,0.0,0,1,0,0,0,0,0,0,0,0,7.916666507720947
0,50,0,0,0,0,78477.0,164,0.0,0.0,2.3025851249694824,0.0,0,0,0,1,0,0,0,1,0,0,0.0
0,50,1,0,0,0,78492.0,151,0.0,2.6666667461395264,2.3513753414154053,0.0,0,0,0,0,0,1,0,0,0,1,2.6666667461395264
0,50,1,0,0,0,78542.0,145,0.0,4.400000095367432,1.5992826223373413,0.0,0,0,0,0,0,0,0,0,0,1,4.400000095367432
0,50,0,0,1,0,78554.0,147,0.0,0.0,2.297572612762451,0.0,0,0,0,1,0,0,0,1,0,0,0.0
1,50,0,0,0,1,78572.0,138,0.0,0.0,2.015672445297241,0.0,0,0,0,0,0,1,0,0,0,0,0.0
0,50,0,0,0,0,78593.0,162,0.0,0.0,2.6127400398254395,0.0,1,0,0,0,0,0,0,0,0,1,0.0
1,50,0,0,0,0,78611.0,141,0.0,0.0,1.8564870357513428,0.0,1,0,0,0,0,0,0,0,0,1,0.0
0,50,0,1,0,0,78628.0,143,2.3333332538604736,0.0,2.1493289470672607,0.0,0,0,0,0,0,0,0,0,1,0,2.3333332538604736
0,50,0,0,0,0,78636.0,106,0.0,0.0,2.759570837020874,0.0,0,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,0,0,78675.0,161,0.0,0.0,1.4101998805999756,0.0,0,0,0,0,0,0,0,1,0,0,0.0
0,50,1,0,0,0,78678.0,130,0.0,4.733333110809326,2.70805025100708,0.0,1,0,0,0,0,0,0,1,0,0,4.733333110809326
1,50,0,0,1,0,78679.0,96,0.0,6.166666507720947,2.6390573978424072,0.0,0,0,0,1,0,0,0,0,0,1,6.166666507720947
0,50,0,0,0,1,78696.0,85,0.0,0.0,2.054123640060425,0.0,0,0,0,0,0,1,0,0,0,0,0.0
1,50,0,0,0,0,78727.0,164,0.0,0.0,3.490809440612793,0.0,0,0,0,0,1,0,0,0,0,1,0.0
0,50,0,0,0,0,78735.0,166,0.0,0.0,2.1972246170043945,0.0,1,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,0,1,78773.0,157,0.0,0.30000001192092896,2.3025851249694824,0.0,0,0,0,1,0,0,0,0,1,0,0.30000001192092896
1,50,0,0,0,0,78782.0,152,0.4000000059604645,0.0,1.455287218093872,0.0,0,0,0,1,0,0,0,0,1,0,0.4000000059604645
0,50,0,0,0,1,78788.0,145,0.0,0.0,1.9629076719284058,0.0,1,0,0,0,0,0,0,0,0,0,0.0
1,50,1,0,0,0,78795.0,142,0.20000000298023224,4.233333110809326,2.2839365005493164,0.0,0,0,0,0,0,0,0,0,1,0,4.433332920074463
0,50,1,0,0,0,78826.0,147,0.0,4.5,2.2669577598571777,0.0,0,0,0,1,0,0,0,0,0,1,4.5
0,50,0,0,1,0,78834.0,35,0.0,0.0,1.3444766998291016,0.0,0,1,0,0,0,0,0,0,1,0,0.0
0,50,1,0,0,1,78842.0,149,0.0,4.244439601898193,2.905461311340332,0.0,0,1,0,0,0,0,0,0,0,0,4.244439601898193
0,50,0,0,0,0,78899.0,152,0.0,0.30000001192092896,2.525728702545166,0.0,1,0,0,0,0,0,0,0,0,1,0.30000001192092896
0,50,0,0,0,0,78906.0,153,0.0,0.0,2.503255844116211,0.0,0,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,0,0,78926.0,132,1.7333333492279053,0.10000000149011612,1.9356298446655273,0.0,1,0,0,0,0,0,0,0,0,1,1.8333333730697632
1,50,0,0,0,0,78981.0,117,0.0,0.0,1.7421683073043823,0.0,0,1,0,0,0,0,0,0,1,0,0.0
0,50,0,0,0,0,78993.0,61,1.4833333492279053,0.0,2.995732307434082,0.0,1,0,0,0,0,0,0,0,0,0,1.4833333492279053
1,50,1,0,1,0,79001.0,128,0.0,4.4666666984558105,2.4849066734313965,0.0,1,0,0,0,0,0,0,0,0,1,4.4666666984558105
0,50,0,0,0,0,79004.0,159,0.0,0.0,2.875821352005005,0.0,0,1,0,0,0,0,0,0,1,0,0.0
1,50,1,0,0,0,79013.0,148,0.0,4.677774906158447,2.4218008518218994,0.0,1,0,0,0,0,0,0,0,0,0,4.677774906158447
0,50,0,0,0,0,79032.0,154,0.0,0.0,1.2992830276489258,0.0,0,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,0,0,79054.0,86,0.0,2.155553102493286,1.6582280397415161,0.0,0,1,0,0,0,0,0,0,1,0,2.155553102493286
1,50,0,0,0,0,79075.0,133,0.0,0.0,1.523879885673523,0.0,0,0,1,0,0,0,0,0,0,1,0.0
1,50,1,0,1,0,79085.0,130,0.0,5.133333206176758,0.6931471824645996,0.0,0,0,0,0,0,0,0,0,0,1,5.133333206176758
1,50,0,0,0,0,79089.0,164,0.0,0.13333314657211304,2.0510826110839844,0.0,1,0,0,0,0,0,0,0,1,0,0.13333314657211304
1,50,0,1,0,0,79112.0,51,2.1666646003723145,0.0,1.4814995527267456,0.0,0,0,0,0,0,0,1,0,0,0,2.1666646003723145
1,50,0,0,1,0,79115.0,16,0.0,0.0,1.504077434539795,0.0,0,0,0,0,0,0,0,0,0,1,0.0
1,50,1,0,0,0,79143.0,112,0.0,4.0,2.63130521774292,0.0,1,0,0,0,0,0,0,1,0,0,4.0
0,50,1,0,0,0,79145.0,124,0.0,4.766666889190674,2.7669272422790527,0.0,0,1,0,0,0,0,0,0,0,1,4.766666889190674
0,50,1,0,0,0,79181.0,149,0.0,4.377770900726318,2.6941611766815186,0.0,0,0,1,0,0,0,0,0,1,0,4.377770900726318
0,50,0,0,1,0,79212.0,161,0.699999988079071,0.0,2.47485613822937,0.0,0,0,0,1,0,0,0,0,0,0,0.699999988079071
0,50,0,0,0,0,79218.0,118,0.0,0.0,1.9257069826126099,0.0,1,0,0,0,0,0,0,0,1,0,0.0
0,50,1,0,1,0,79220.0,40,0.0,4.666666507720947,2.1427011489868164,0.0,0,0,0,0,0,0,0,0,0,1,4.666666507720947
1,50,0,0,1,0,79289.0,166,0.0,0.0,1.8325815200805664,0.0,0,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,0,0,79298.0,123,0.6000000238418579,0.23333333432674408,1.9278916120529175,0.0,0,0,0,0,0,0,0,0,0,1,0.8333333730697632
1,50,0,0,0,0,79318.0,136,0.0,0.0,1.3489854335784912,0.0,0,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,1,0,79325.0,165,0.0,0.0,2.4309778213500977,0.0,0,0,0,0,0,0,0,0,0,1,0.0
1,50,1,0,1,0,79328.0,162,0.0,4.400000095367432,2.2437446117401123,0.0,0,0,0,1,0,0,0,1,0,0,4.400000095367432
0,50,0,0,0,0,79346.0,145,0.0,0.0,2.079441547393799,0.0,1,0,0,0,0,0,0,1,0,0,0.0
0,50,1,0,0,0,79356.0,112,1.9333332777023315,2.9000000953674316,2.040950298309326,0.0,0,0,0,0,0,0,0,0,0,1,4.833333492279053
1,50,0,0,0,0,79380.0,132,0.0,0.0,1.7426568269729614,0.0,1,0,0,0,0,0,0,0,0,1,0.0
0,50,1,0,0,0,79440.0,150,2.7444417476654053,2.399996042251587,2.195319652557373,0.0,0,0,0,0,0,0,0,0,0,1,5.144437789916992
1,50,0,0,1,0,79516.0,104,0.0,0.0,1.6233407258987427,0.0,0,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,0,0,79536.0,157,0.0,0.0,2.4849066734313965,0.0,0,0,0,0,0,0,0,1,0,0,0.0
0,50,1,0,0,1,79566.0,69,3.7333333492279053,2.433333396911621,2.079441547393799,0.0,0,0,0,0,0,1,0,0,0,1,6.1666669845581055
1,50,0,0,0,0,79570.0,149,1.9555531740188599,0.0,2.0813772678375244,0.0,0,0,0,0,0,0,0,0,0,0,1.9555531740188599
1,50,0,0,1,0,79571.0,79,0.0,7.166666507720947,2.8033604621887207,0.0,0,0,0,0,1,0,0,1,0,0,7.166666507720947
1,50,1,0,0,0,79596.0,140,0.0,4.0333333015441895,2.7389025688171387,0.0,0,0,0,0,1,0,0,0,1,0,4.0333333015441895
1,50,0,0,0,0,79602.0,104,1.2666656970977783,0.0,2.397895336151123,0.0,0,0,0,0,0,0,0,0,1,0,1.2666656970977783
0,50,0,0,0,0,79637.0,44,0.0,0.0,3.10109281539917,0.0,0,0,0,0,0,1,0,1,0,0,0.0
0,50,0,0,0,0,79655.0,136,0.288888543844223,0.0,2.479245185852051,0.0,1,0,0,0,0,0,0,0,0,0,0.288888543844223
1,50,1,0,0,0,79675.0,140,2.1666667461395264,1.9666666984558105,2.306328058242798,0.0,1,0,0,0,0,0,0,0,0,0,4.133333206176758
1,50,0,0,0,1,79699.0,147,0.0,0.0,2.5649492740631104,0.0,0,0,0,0,0,1,0,0,1,0,0.0
0,50,1,0,0,0,79709.0,144,0.0,2.5999958515167236,2.7725887298583984,0.0,0,0,0,1,0,0,0,0,0,1,2.5999958515167236
1,50,1,0,1,0,79738.0,77,0.0,4.688882350921631,2.1746950149536133,0.0,0,1,0,0,0,0,0,0,0,1,4.688882350921631
1,50,1,0,0,0,79769.0,82,0.8333333134651184,4.233333110809326,1.930617332458496,0.0,0,0,0,0,0,0,0,0,0,1,5.066666603088379
1,50,1,0,0,0,79771.0,78,0.0,5.300000190734863,2.248044013977051,0.0,0,0,0,0,0,0,0,0,0,1,5.300000190734863
0,50,1,0,0,0,79787.0,142,0.0,5.444437503814697,2.79998779296875,0.0,0,0,0,0,0,0,1,0,1,0,5.444437503814697
1,50,1,0,0,0,79788.0,156,0.0,4.166666507720947,2.9536073207855225,0.0,1,0,0,0,0,0,0,0,0,1,4.166666507720947
0,50,1,0,0,0,79797.0,78,0.0,4.333333492279053,2.079441547393799,0.0,1,0,0,0,0,0,0,0,0,1,4.333333492279053
1,50,0,1,0,0,79799.0,131,2.0333333015441895,0.0,2.3863937854766846,0.0,0,0,0,0,0,0,1,0,1,0,2.0333333015441895
1,50,1,0,0,0,79817.0,144,0.0,4.166666507720947,2.313056468963623,0.0,1,0,0,0,0,0,0,0,0,1,4.166666507720947
1,50,0,0,0,0,79821.0,123,0.0,0.0,1.5860724449157715,0.0,1,0,0,0,0,0,0,0,0,0,0.0
0,50,0,0,0,0,79842.0,148,0.0,0.0,2.6006062030792236,0.0,0,1,0,0,0,0,0,0,0,1,0.0
0,50,0,0,0,0,79855.0,163,0.0,0.8222211003303528,2.413231372833252,0.0,0,0,0,0,0,0,1,0,0,0,0.8222211003303528
1,50,0,0,0,0,79860.0,88,0.0,0.0,1.7917594909667969,0.0,0,1,0,0,0,0,0,1,0,0,0.0
0,50,0,0,1,0,79867.0,137,0.0,0.3999994993209839,2.70805025100708,0.0,0,0,0,0,0,0,0,0,0,1,0.3999994993209839
1,50,0,1,0,0,79905.0,80,2.433333396911621,0.0,1.893917202949524,0.0,0,0,0,0,0,0,0,0,1,0,2.433333396911621
0,50,0,0,1,0,79908.0,129,0.0,0.0,1.6094379425048828,0.0,0,1,0,0,0,0,0,0,0,1,0.0
1,50,0,0,0,0,79939.0,102,2.0999999046325684,0.0,1.415230393409729,0.0,0,0,0,1,0,0,0,1,0,0,2.0999999046325684
0,50,0,0,0,0,79953.0,135,0.0,3.8333332538604736,2.3025851249694824,0.0,0,0,0,1,0,0,0,0,1,0,3.8333332538604736
0,50,0,0,0,0,79960.0,105,0.0,0.0,1.8957077264785767,0.0,0,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,0,0,79962.0,82,0.0,0.0,2.714897632598877,0.0,0,0,0,0,0,0,0,0,0,1,0.0
1,50,0,0,0,0,79965.0,148,0.0,0.0,2.8519206047058105,0.0,0,0,0,0,1,0,0,0,0,0,0.0
1,50,0,0,0,0,79985.0,99,0.0,0.6666656732559204,2.6740758419036865,0.0,0,0,0,1,0,0,0,0,0,1,0.6666656732559204
0,50,0,0,0,0,79998.0,152,0.0,0.0,2.4570212364196777,0.0,0,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,0,0,80005.0,134,0.9777765870094299,0.0,2.7725887298583984,0.0,1,0,0,0,0,0,0,0,1,0,0.9777765870094299
0,50,1,0,0,0,80007.0,116,0.0,3.8333332538604736,2.6798791885375977,0.0,1,0,0,0,0,0,0,0,0,1,3.8333332538604736
0,50,0,0,0,0,80035.0,156,0.0,1.0333333015441895,3.178053855895996,0.0,0,0,0,0,0,0,0,0,0,1,1.0333333015441895
1,50,0,0,0,0,80043.0,124,0.0,0.0,1.8562976121902466,0.0,1,0,0,0,0,0,0,0,1,0,0.0
0,50,0,0,0,0,80074.0,121,0.0,5.622212886810303,2.602689743041992,0.0,0,0,0,0,0,0,0,0,0,1,5.622212886810303
1,50,0,0,0,0,80111.0,114,0.0,6.0333333015441895,3.1135153770446777,0.0,0,0,0,0,0,0,1,0,1,0,6.0333333015441895
0,50,0,0,0,0,80121.0,84,0.0,0.0,1.9260560274124146,0.0,0,0,0,1,0,0,0,0,0,0,0.0
1,50,0,0,0,1,80150.0,148,0.0,0.0,2.4412596225738525,0.0,0,0,0,1,0,0,0,0,0,1,0.0
0,50,0,0,0,0,80202.0,105,0.0,0.0,2.1747512817382812,0.0,1,0,0,0,0,0,0,1,0,0,0.0
0,50,1,0,1,0,80224.0,145,0.0,5.9666666984558105,3.059880018234253,0.0,0,0,0,0,0,0,0,0,0,1,5.9666666984558105
0,50,0,0,0,0,80239.0,164,0.0,1.5,2.456735849380493,0.0,0,1,0,0,0,0,0,0,0,1,1.5
0,50,1,0,0,0,80241.0,124,0.0,5.066666603088379,3.25809645652771,0.0,0,0,0,1,0,0,0,0,0,1,5.066666603088379
0,50,1,0,0,0,80242.0,96,1.8666646480560303,3.466660499572754,2.610069751739502,0.0,0,0,1,0,0,0,0,0,0,1,5.333325386047363
0,50,1,0,0,0,80250.0,131,0.0,5.599999904632568,2.890371799468994,0.0,0,0,0,0,0,0,0,0,0,0,5.599999904632568
1,50,0,0,1,0,80286.0,93,0.0,0.0,1.4109865427017212,0.0,0,0,0,1,0,0,0,0,0,1,0.0
0,50,1,0,0,0,80328.0,131,0.0,4.0444416999816895,1.9616584777832031,0.0,0,0,0,0,1,0,0,0,1,0,4.0444416999816895
0,50,0,0,0,0,80349.0,134,0.0,0.0,1.9095425605773926,0.0,0,0,0,0,0,0,0,0,0,1,0.0
1,50,0,0,0,0,80350.0,66,0.0,0.0,1.5279829502105713,0.0,1,0,0,0,0,0,0,0,0,0,0.0
1,50,0,0,0,0,80358.0,146,0.0,0.0,1.9764518737792969,0.0,1,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,0,0,80359.0,166,0.0,0.0,1.967112421989441,0.0,0,0,0,0,0,0,0,0,1,0,0.0
1,50,0,0,0,0,80371.0,139,0.0,2.2888855934143066,1.8058263063430786,0.0,0,0,0,0,1,0,0,0,1,0,2.2888855934143066
1,50,1,0,0,0,80376.0,122,0.0,4.400000095367432,2.1202635765075684,0.0,0,0,0,0,1,0,0,0,0,1,4.400000095367432
0,50,0,0,0,1,80383.0,161,0.0,0.0,2.3025851249694824,0.0,0,0,0,0,0,1,0,0,0,1,0.0
1,50,0,0,0,0,80389.0,105,0.0888887420296669,0.0,2.379246711730957,0.0,0,0,0,0,0,0,1,0,0,0,0.0888887420296669
0,50,1,0,0,0,80393.0,162,2.6222188472747803,2.9999938011169434,2.8716795444488525,0.0,0,1,0,0,0,0,0,0,0,1,5.6222124099731445
0,50,0,1,0,0,80470.0,147,2.133333444595337,0.0,1.8718022108078003,0.0,1,0,0,0,0,0,0,0,0,1,2.133333444595337
1,50,0,0,0,0,80476.0,165,0.0,0.0,2.115049123764038,0.0,0,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,1,0,80516.0,65,0.0,0.0,1.2641264200210571,0.0,1,0,0,0,0,0,0,0,1,0,0.0
0,50,0,1,0,0,80528.0,129,2.688885450363159,0.0,2.057462692260742,0.0,0,0,0,1,0,0,0,0,1,0,2.688885450363159
0,50,1,0,0,0,80549.0,131,1.100000023841858,4.077771186828613,2.6703097820281982,0.0,1,0,0,0,0,0,0,0,0,0,5.177771091461182
1,50,0,0,0,0,80600.0,30,0.0,0.0,1.5975520610809326,0.0,0,0,0,0,0,0,0,0,1,0,0.0
1,50,0,0,0,0,80607.0,34,0.0,0.0,1.871856927871704,0.0,1,0,0,0,0,0,0,0,1,0,0.0
1,50,1,0,0,0,80616.0,95,0.0,5.0,2.5246469974517822,0.0,0,0,0,0,1,0,0,1,0,0,5.0
1,50,0,0,0,0,80617.0,151,0.0,0.0,1.5598472356796265,0.0,1,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,0,0,80623.0,97,0.0,7.266666889190674,2.797281265258789,0.0,0,0,0,0,0,1,0,1,0,0,7.266666889190674
1,50,1,0,0,0,80632.0,120,0.30000001192092896,4.300000190734863,1.667706847190857,0.0,0,0,0,0,0,0,0,1,0,0,4.600000381469727
1,50,0,0,1,0,80706.0,68,0.0,0.0,1.3217558860778809,0.0,0,0,0,0,0,0,0,0,0,1,0.0
1,50,0,0,0,0,80713.0,98,0.0,2.133333444595337,1.967112421989441,0.0,0,1,0,0,0,0,0,0,1,0,2.133333444595337
0,50,0,0,0,0,80715.0,60,0.0,4.222216606140137,1.8325815200805664,0.0,1,0,0,0,0,0,0,0,0,0,4.222216606140137
1,50,0,0,0,0,80741.0,137,0.0,1.5666667222976685,2.1068406105041504,0.0,0,0,0,0,0,0,0,0,0,1,1.5666667222976685
1,50,0,0,1,0,80766.0,166,0.0,0.0,2.0149030685424805,0.0,1,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,1,0,80785.0,166,0.0,0.0,2.5156784057617188,0.0,1,0,0,0,0,0,0,0,0,1,0.0
0,50,0,0,0,0,80786.0,142,0.0,0.0,2.0838959217071533,0.0,0,0,1,0,0,0,0,0,1,0,0.0
0,50,1,0,0,0,80788.0,143,0.0,3.2666666507720947,2.912350654602051,0.0,0,0,0,0,0,1,0,0,1,0,3.2666666507720947
1,50,0,0,1,0,80806.0,121,0.0,0.0,2.3333568572998047,0.0,0,0,0,0,0,0,0,0,0,1,0.0
0,50,1,0,0,0,80814.0,114,2.133333444595337,3.133333444595337,1.945910096168518,0.0,1,0,0,0,0,0,0,0,0,1,5.266666889190674
0,50,1,0,0,0,80821.0,152,3.0333333015441895,1.2999999523162842,2.6162426471710205,0.0,0,0,1,0,0,0,0,0,0,1,4.3333330154418945
1,50,1,0,1,0,80827.0,105,0.0,4.366666793823242,2.453665018081665,0.0,0,1,0,0,0,0,0,1,0,0,4.366666793823242
1,50,1,0,1,0,80851.0,105,0.0,3.6666667461395264,1.556076169013977,0.0,1,0,0,0,0,0,0,0,0,1,3.6666667461395264
0,50,1,0,0,0,80853.0,101,0.0,4.333333492279053,2.4849066734313965,0.0,0,0,0,1,0,0,0,0,0,1,4.333333492279053
0,50,0,0,0,0,80892.0,163,0.0,0.0,2.3418052196502686,0.0,0,0,0,0,0,0,0,0,0,1,0.0
1,50,0,0,0,0,80895.0,46,0.0,5.699999809265137,2.3977901935577393,0.0,0,0,0,1,0,0,0,1,0,0,5.699999809265137
1,50,0,0,0,0,80899.0,150,0.0,0.0,1.768196940422058,0.0,0,0,0,0,0,0,0,0,0,1,0.0
1,50,0,0,0,0,80919.0,163,0.0,0.0,2.1554343700408936,0.0,1,0,0,0,0,0,0,0,0,1,0.0
1,50,1,0,0,0,80930.0,140,0.0,4.300000190734863,2.140066146850586,0.0,0,0,0,0,0,0,1,0,1,0,4.300000190734863
0,50,1,0,0,0,80947.0,163,0.0,4.666656970977783,2.867898941040039,0.0,0,0,0,0,1,0,0,0,1,0,4.666656970977783
1,50,0,0,0,0,80964.0,164,0.0,0.0,2.4849066734313965,0.0,0,0,1,0,0,0,0,1,0,0,0.0
0,50,0,0,0,0,80966.0,152,0.0,0.0,2.038808584213257,0.0,0,1,0,0,0,0,0,0,0,1,0.0
0,50,1,0,0,0,80989.0,143,0.0,4.266666889190674,2.1484344005584717,0.0,0,0,0,0,0,0,1,0,1,0,4.266666889190674
1,50,1,0,0,0,81001.0,107,0.0,4.266660690307617,2.291471004486084,0.0,0,1,0,0,0,0,0,0,0,1,4.266660690307617
0,50,0,0,1,0,81012.0,164,0.0,0.0,2.624668598175049,0.0,0,1,0,0,0,0,0,1,0,0,0.0
1,50,0,0,0,0,81015.0,151,0.0,0.0,2.588515520095825,0.0,0,0,0,0,0,1,0,0,1,0,0.0
1,50,0,0,1,0,81027.0,100,0.0,0.0,1.6292402744293213,0.0,0,0,0,1,0,0,0,0,1,0,0.0
1,50,0,0,1,0,81054.0,57,0.0,0.0,2.0016798973083496,0.0,0,0,0,0,0,0,0,0,0,1,0.0
1,50,1,0,0,0,81073.0,119,0.0,4.833333492279053,1.9629075527191162,0.0,1,0,0,0,0,0,0,0,1,0,4.833333492279053
0,50,0,0,0,0,81097.0,93,0.0,0.0,2.7624332904815674,0.0,0,0,0,0,0,0,0,0,1,0,0.0
1,50,0,0,0,0,81116.0,74,0.0,0.0,1.9275720119476318,0.0,0,0,1,0,0,0,0,0,1,0,0.0
0,50,0,0,0,0,81146.0,163,0.0,0.0,3.2516655921936035,0.0,1,0,0,0,0,0,0,0,0,0,0.0
1,50,0,0,0,0,81148.0,146,0.5111104249954224,0.0,1.7700101137161255,0.0,0,0,0,0,0,0,0,0,0,1,0.5111104249954224
0,50,0,0,0,0,81155.0,160,0.0,0.0,2.397895336151123,0.0,0,0,0,0,0,0,0,0,1,0,0.0
1,50,0,0,1,0,81157.0,108,0.0,2.133333444595337,2.034705400466919,0.0,1,0,0,0,0,0,0,0,0,1,2.133333444595337
0,50,1,0,0,0,81179.0,131,0.0,1.100000023841858,2.5902671813964844,0.0,0,0,0,0,0,0,0,0,0,1,1.100000023841858
0,50,1,0,0,0,81189.0,150,0.0,4.300000190734863,3.019761323928833,0.0,1,0,0,0,0,0,0,0,0,1,4.300000190734863
1,50,1,0,0,0,81212.0,109,2.133333444595337,1.533331274986267,2.0149030685424805,0.0,1,0,0,0,0,0,0,0,0,1,3.6666646003723145
1,50,1,0,0,0,81222.0,130,2.133333444595337,2.0999999046325684,2.326490640640259,0.0,0,0,0,0,0,0,1,1,0,0,4.233333587646484
0,50,0,0,0,0,81224.0,162,0.0,0.0,2.261763095855713,0.0,0,0,0,0,0,0,0,0,1,0,0.0
1,50,0,0,1,0,81247.0,136,1.2000000476837158,0.0,1.8405494689941406,0.0,0,0,0,0,0,0,0,0,0,1,1.2000000476837158
1,50,0,0,0,0,81259.0,158,0.0,0.10000000149011612,2.70805025100708,0.0,0,0,0,0,0,0,1,1,0,0,0.10000000149011612
1,50,1,0,0,0,81264.0,147,0.0,4.800000190734863,1.8787708282470703,0.0,0,0,0,1,0,0,0,0,1,0,4.800000190734863
1,50,0,0,0,0,81276.0,23,0.0,0.0,1.4470133781433105,0.0,1,0,0,0,0,0,0,0,0,0,0.0
1,50,0,0,0,0,81286.0,118,0.0,0.0,1.294727087020874,0.0,0,0,0,0,0,0,0,0,1,0,0.0
1,50,0,1,0,0,81314.0,120,2.200000047683716,0.0,2.214543342590332,0.0,0,1,0,0,0,0,0,0,0,1,2.200000047683716
1,50,1,0,0,0,81324.0,150,0.0,4.022221088409424,2.292304754257202,0.0,0,0,0,0,0,0,0,0,1,0,4.022221088409424
1,50,0,0,1,0,81340.0,138,0.0,0.8666666746139526,1.8718022108078003,0.0,0,0,0,1,0,0,0,0,0,1,0.8666666746139526
1,50,0,0,0,0,81358.0,163,0.0,0.0,2.3864665031433105,0.0,0,1,0,0,0,0,0,1,0,0,0.0
0,50,1,0,0,0,81360.0,137,2.0999999046325684,3.799999952316284,2.468506336212158,0.0,0,0,0,0,1,0,0,0,1,0,5.899999618530273
1,50,0,0,1,0,81361.0,25,0.0,0.0,2.2265570163726807,0.0,0,0,0,0,0,1,0,1,0,0,0.0
1,50,1,0,0,0,81383.0,130,0.0,3.9000000953674316,2.9087209701538086,0.0,0,0,0,0,1,0,0,1,0,0,3.9000000953674316
1,50,1,0,0,0,81393.0,106,0.0,5.133325099945068,2.374905824661255,0.0,0,1,0,0,0,0,0,0,0,1,5.133325099945068
1,50,0,0,0,0,81410.0,166,0.0,0.0,2.079441547393799,0.0,0,0,0,1,0,0,0,1,0,0,0.0
1,50,1,0,0,0,81423.0,138,0.0,4.333333492279053,2.1202635765075684,0.0,0,0,0,0,0,0,0,1,0,0,4.333333492279053
1,50,0,0,0,0,81433.0,63,0.0,0.0,1.9072335958480835,0.0,1,0,0,0,0,0,0,1,0,0,0.0
0,50,1,0,0,0,81444.0,133,0.0,4.855550289154053,2.9666123390197754,0.0,0,0,0,0,1,0,0,0,0,1,4.855550289154053
1,50,1,0,0,0,81453.0,133,2.4000000953674316,2.0,1.6292402744293213,0.0,1,0,0,0,0,0,0,0,0,0,4.400000095367432
1,50,1,0,0,0,81456.0,132,0.0,4.588883399963379,2.740839958190918,0.0,1,0,0,0,0,0,0,0,1,0,4.588883399963379
1,50,0,0,0,0,81473.0,94,0.0,0.0,1.504077434539795,0.0,1,0,0,0,0,0,0,0,1,0,0.0
1,50,1,0,0,1,81482.0,147,0.0,4.5,2.188295841217041,0.0,0,0,0,1,0,0,0,0,1,0,4.5
1,50,0,0,0,1,81483.0,160,0.0,0.0,2.220289707183838,0.0,0,0,0,0,0,1,0,0,0,1,0.0
1,50,0,0,1,0,81497.0,132,0.0,2.299999952316284,2.9617578983306885,0.0,0,0,0,0,0,1,0,1,0,0,2.299999952316284
0,50,0,0,0,0,81539.0,166,0.6333333253860474,0.0,1.9356298446655273,0.0,0,0,0,1,0,0,0,0,0,1,0.6333333253860474
0,50,1,0,0,0,81570.0,79,0.1666666716337204,4.044439792633057,2.2638778686523438,0.0,0,0,0,0,0,0,0,0,1,0,4.211106300354004
0,50,0,0,0,0,81580.0,135,0.0,2.433333396911621,1.8562976121902466,0.0,1,0,0,0,0,0,0,0,1,0,2.433333396911621
0,50,1,0,0,0,81584.0,112,0.0,4.800000190734863,2.8519206047058105,0.0,0,1,0,0,0,0,0,0,1,0,4.800000190734863
0,50,0,0,0,0,81630.0,127,0.0,0.0,3.051501989364624,0.0,0,0,0,1,0,0,0,0,0,1,0.0
1,50,0,0,0,0,81631.0,143,0.0,0.0,2.158773422241211,0.0,0,0,0,1,0,0,0,0,0,1,0.0
0,50,1,0,0,0,81648.0,115,1.1333333253860474,4.166666507720947,2.1972246170043945,0.0,0,0,0,1,0,0,0,0,1,0,5.299999713897705
1,50,0,0,0,0,81659.0,139,0.10000000149011612,0.0,1.504077434539795,0.0,0,0,0,1,0,0,0,0,0,1,0.10000000149011612
0,50,1,0,0,0,81680.0,144,0.0,6.063330173492432,0.9808292984962463,0.0,0,0,1,0,0,0,0,0,0,0,6.063330173492432
1,50,0,1,0,0,81681.0,150,2.199995994567871,0.0,2.0512707233428955,0.0,1,0,0,0,0,0,0,0,1,0,2.199995994567871
