year,workstat,prestige,divorce,widowed,educ,reg16,babies,preteen,teens,income,region,attend,happy,owngun,tvhours,vhappy,mothfath16,black,gwbush04,female,blackfemale,gwbush00,occattend,regattend,y94,y96,y98,y00,y02,y04,y06,unem10
2002,working fulltime,49,yes,iap,12,middle atlantic,1,0,0,$25000 or more,south atlantic,lt once a year,pretty happy,iap,,0,0,1,,0,0,1,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,43,no,,12,south atlantic,0,0,0,$20000 - 24999,south atlantic,2-3x a month,pretty happy,iap,4,0,1,1,,1,1,0,1,0,0,0,0,0,1,0,0,
2002,working fulltime,44,,iap,15,south atlantic,1,1,0,$25000 or more,south atlantic,more thn once wk,pretty happy,,2,0,0,1,,1,1,,0,1,0,0,0,0,1,0,0,1
2002,working fulltime,49,no,iap,13,new england,1,0,0,$25000 or more,south atlantic,lt once a year,very happy,iap,,1,1,0,,0,0,,0,0,0,0,0,0,1,0,0,1
2002,other,51,no,,12,south atlantic,0,0,0,$10000 - 14999,south atlantic,never,very happy,iap,3,1,0,0,,1,0,,0,0,0,0,0,0,1,0,0,
2002,working fulltime,64,,iap,13,south atlantic,0,3,2,$20000 - 24999,south atlantic,every week,not too happy,iap,,0,1,1,,1,1,,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,47,no,iap,13,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,very happy,,2,1,1,0,,1,0,1,0,0,0,0,0,0,1,0,0,0
2002,keeping house,23,yes,iap,6,foreign,0,0,0,,south atlantic,sevrl times a yr,very happy,yes,8,1,1,0,,0,0,,1,0,0,0,0,0,1,0,0,
2002,working fulltime,,,iap,14,middle atlantic,0,0,0,$20000 - 24999,south atlantic,2-3x a month,very happy,,2,1,1,1,,1,1,0,1,0,0,0,0,0,1,0,0,1
2002,keeping house,44,,iap,12,middle atlantic,0,0,0,$25000 or more,south atlantic,once a year,very happy,iap,,1,1,0,,1,0,1,0,0,0,0,0,0,1,0,0,
2002,retired,46,yes,,12,e. nor. central,0,0,0,$25000 or more,south atlantic,never,pretty happy,iap,4,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,
2002,retired,47,no,iap,12,south atlantic,0,0,0,$25000 or more,south atlantic,sevrl times a yr,pretty happy,,4,0,1,0,,1,0,1,1,0,0,0,0,0,1,0,0,0
2002,working fulltime,74,yes,,12,new england,0,0,0,$25000 or more,south atlantic,more thn once wk,very happy,iap,,1,0,0,,1,0,0,0,1,0,0,0,0,1,0,0,0
2002,working fulltime,64,no,iap,20,south atlantic,0,0,0,$25000 or more,south atlantic,nrly every week,pretty happy,,1,0,0,0,,1,0,0,0,1,0,0,0,0,1,0,0,0
2002,working parttime,34,,iap,13,e. nor. central,0,0,0,$10000 - 14999,e. nor. central,more thn once wk,not too happy,iap,1,0,0,0,,1,0,,0,1,0,0,0,0,1,0,0,
2002,working parttime,65,,iap,19,e. nor. central,0,0,0,,e. nor. central,once a month,not too happy,iap,,0,1,0,,0,0,,1,0,0,0,0,0,1,0,0,0
2002,working fulltime,61,no,iap,16,e. nor. central,0,0,0,$25000 or more,e. nor. central,nrly every week,very happy,iap,2,1,1,0,,1,0,1,0,1,0,0,0,0,1,0,0,
2002,working fulltime,34,,iap,16,e. nor. central,0,0,0,$25000 or more,e. nor. central,lt once a year,pretty happy,,4,0,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,47,,,14,middle atlantic,0,0,0,,e. nor. central,sevrl times a yr,pretty happy,iap,,0,0,1,,1,1,0,1,0,0,0,0,0,1,0,0,1
2002,working fulltime,44,no,,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,once a year,pretty happy,yes,2,0,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,
2002,working fulltime,33,,iap,10,e. nor. central,0,0,0,,e. nor. central,,pretty happy,iap,,0,1,0,,0,0,,,,0,0,0,0,1,0,0,1
2002,other,,,iap,15,e. nor. central,0,0,0,$8000 to 9999,e. nor. central,once a month,not too happy,,8,0,0,0,,1,0,0,1,0,0,0,0,0,1,0,0,
2002,working fulltime,74,,,16,foreign,0,0,0,,e. nor. central,,pretty happy,,3,0,1,0,,0,0,,,,0,0,0,0,1,0,0,0
2002,working fulltime,22,yes,iap,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,more thn once wk,very happy,iap,2,1,1,0,,0,0,1,0,1,0,0,0,0,1,0,0,
2002,working fulltime,40,no,iap,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,once a year,pretty happy,,0,0,1,0,,0,0,,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,32,yes,iap,13,e. nor. central,0,0,0,$25000 or more,e. nor. central,sevrl times a yr,pretty happy,iap,,0,1,0,,0,0,0,1,0,0,0,0,0,1,0,0,1
2002,working fulltime,34,,,12,e. nor. central,0,0,0,$15000 - 19999,e. nor. central,never,very happy,,4,1,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,32,,iap,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,sevrl times a yr,not too happy,iap,2,0,0,0,,0,0,,1,0,0,0,0,0,1,0,0,
2002,working fulltime,30,no,iap,11,e. nor. central,0,2,2,$25000 or more,e. nor. central,once a year,not too happy,,3,0,0,0,,1,0,1,0,0,0,0,0,0,1,0,0,1
2002,keeping house,,,iap,12,e. nor. central,0,0,0,$8000 to 9999,e. nor. central,never,pretty happy,iap,,0,0,0,,1,0,,0,0,0,0,0,0,1,0,0,1
2002,working parttime,21,,,14,e. nor. central,1,0,0,$15000 - 19999,e. nor. central,never,pretty happy,,1,0,0,0,,1,0,,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,43,,iap,18,foreign,0,1,0,$10000 - 14999,e. nor. central,sevrl times a yr,pretty happy,iap,,0,1,0,,1,0,,1,0,0,0,0,0,1,0,0,1
2002,working fulltime,22,yes,iap,10,e. nor. central,0,0,1,,e. nor. central,nrly every week,pretty happy,iap,,0,0,0,,0,0,1,0,1,0,0,0,0,1,0,0,0
2002,other,42,,,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,every week,very happy,yes,10,1,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,
2002,working fulltime,49,,iap,12,e. nor. central,0,1,0,$25000 or more,e. nor. central,never,pretty happy,,2,0,1,0,,1,0,,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,64,no,iap,19,w. sou. central,0,0,0,$25000 or more,south atlantic,sevrl times a yr,very happy,,3,1,1,0,,1,0,,1,0,0,0,0,0,1,0,0,0
2002,working fulltime,39,no,iap,14,south atlantic,0,2,0,$25000 or more,south atlantic,lt once a year,pretty happy,,2,0,1,0,,1,0,1,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,64,no,iap,18,middle atlantic,0,0,2,$25000 or more,south atlantic,once a year,pretty happy,,1,0,1,0,,1,0,,0,0,0,0,0,0,1,0,0,0
2002,retired,61,yes,iap,16,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,very happy,yes,,1,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,49,yes,iap,18,middle atlantic,0,0,0,$25000 or more,south atlantic,nrly every week,very happy,yes,2,1,1,0,,1,0,1,0,1,0,0,0,0,1,0,0,
2002,working fulltime,66,no,iap,18,foreign,,,,$25000 or more,south atlantic,2-3x a month,pretty happy,,2,0,1,0,,1,0,0,1,0,0,0,0,0,1,0,0,1
2002,working fulltime,39,yes,iap,13,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,pretty happy,yes,,0,0,0,,0,0,1,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,44,,,16,south atlantic,0,0,0,$25000 or more,south atlantic,once a year,pretty happy,iap,,0,1,0,,1,0,,0,0,0,0,0,0,1,0,0,0
2002,keeping house,46,yes,,16,new england,0,0,0,,south atlantic,sevrl times a yr,very happy,iap,3,1,1,0,,1,0,1,1,0,0,0,0,0,1,0,0,
2002,working fulltime,36,,,12,middle atlantic,0,2,0,,south atlantic,sevrl times a yr,pretty happy,,3,0,1,0,,0,0,,1,0,0,0,0,0,1,0,0,0
2002,working fulltime,42,,,12,foreign,0,0,0,$25000 or more,south atlantic,every week,not too happy,iap,,0,0,1,,1,1,,0,0,0,0,0,0,1,0,0,0
2002,retired,36,no,,14,w. nor. central,0,0,0,$20000 - 24999,south atlantic,lt once a year,not too happy,yes,,0,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,42,,iap,12,foreign,0,0,0,$3000 to 3999,south atlantic,once a year,pretty happy,iap,4,0,1,1,,0,0,,0,0,0,0,0,0,1,0,0,
2002,keeping house,30,yes,iap,12,w. nor. central,0,0,0,$25000 or more,w. nor. central,sevrl times a yr,not too happy,,3,0,0,1,,1,1,,1,0,0,0,0,0,1,0,0,1
2002,working fulltime,22,,iap,16,w. sou. central,0,0,1,$25000 or more,w. nor. central,,not too happy,iap,,0,1,1,,0,0,,,,0,0,0,0,1,0,0,0
2002,"unempl, laid off",29,,,,w. nor. central,1,0,0,,w. nor. central,,pretty happy,iap,,0,0,1,,0,0,,,,0,0,0,0,1,0,0,
2002,retired,32,yes,,12,w. nor. central,0,0,0,$8000 to 9999,w. nor. central,2-3x a month,very happy,,6,1,1,0,,1,0,0,1,0,0,0,0,0,1,0,0,0
2002,"unempl, laid off",28,,iap,14,e. sou. central,1,2,0,$20000 - 24999,w. nor. central,once a month,very happy,iap,4,1,1,0,,1,0,,1,0,0,0,0,0,1,0,0,
2002,keeping house,36,no,iap,12,w. nor. central,4,1,0,$25000 or more,w. nor. central,every week,pretty happy,,2,0,0,0,,1,0,1,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,28,,,11,w. nor. central,3,1,0,$25000 or more,w. nor. central,sevrl times a yr,very happy,,2,1,0,0,,1,0,,1,0,0,0,0,0,1,0,0,0
2002,"unempl, laid off",32,,iap,14,w. nor. central,0,1,1,$10000 - 14999,w. nor. central,never,pretty happy,iap,,0,1,0,,1,0,,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,30,,iap,12,w. nor. central,0,1,1,$10000 - 14999,w. nor. central,2-3x a month,not too happy,,6,0,1,1,,0,0,0,1,0,0,0,0,0,1,0,0,1
2002,working fulltime,41,,,14,w. nor. central,1,2,0,$20000 - 24999,w. nor. central,2-3x a month,pretty happy,iap,,0,0,1,,1,1,,1,0,0,0,0,0,1,0,0,1
2002,working fulltime,46,no,,8,w. sou. central,0,0,0,$20000 - 24999,w. nor. central,2-3x a month,pretty happy,,5,0,1,1,,1,1,0,1,0,0,0,0,0,1,0,0,0
2002,working fulltime,28,,iap,12,mountain,0,0,0,$15000 - 19999,mountain,never,very happy,iap,,1,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,1
2002,working parttime,60,yes,,15,e. nor. central,0,0,0,,mountain,never,not too happy,yes,,0,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,51,,,14,middle atlantic,0,0,0,$25000 or more,mountain,once a year,pretty happy,,2,0,0,0,,1,0,1,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,49,no,iap,12,foreign,1,0,0,$25000 or more,mountain,once a month,very happy,iap,,1,1,0,,0,0,0,1,0,0,0,0,0,1,0,0,0
2002,working fulltime,39,,,13,mountain,1,0,0,$25000 or more,mountain,2-3x a month,pretty happy,yes,2,0,1,0,,0,0,1,1,0,0,0,0,0,1,0,0,
2002,keeping house,30,no,,13,mountain,0,0,0,$10000 - 14999,mountain,more thn once wk,very happy,,6,1,1,0,,1,0,0,0,1,0,0,0,0,1,0,0,0
2002,working fulltime,51,,,16,mountain,0,0,0,$25000 or more,mountain,once a year,very happy,iap,1,1,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,
2002,working fulltime,41,,iap,13,mountain,0,0,0,$25000 or more,mountain,lt once a year,not too happy,,3,0,1,0,,1,0,,0,0,0,0,0,0,1,0,0,1
2002,working parttime,56,no,iap,16,w. nor. central,1,0,0,$25000 or more,mountain,sevrl times a yr,pretty happy,iap,2,0,1,0,,1,0,0,1,0,0,0,0,0,1,0,0,
2002,working fulltime,44,,,14,middle atlantic,0,0,0,$10000 - 14999,mountain,once a year,very happy,,1,1,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,48,,iap,15,middle atlantic,0,0,0,$25000 or more,mountain,never,pretty happy,yes,,0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,51,,,18,south atlantic,0,0,0,$25000 or more,mountain,never,not too happy,,0,0,1,0,,1,0,,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,51,,,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,once a year,pretty happy,iap,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,
2002,working parttime,34,yes,iap,12,e. nor. central,0,0,1,$10000 - 14999,e. nor. central,once a year,not too happy,,3,0,1,0,,0,0,,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,49,,,16,e. nor. central,0,0,0,$25000 or more,e. nor. central,sevrl times a yr,very happy,,5,1,1,0,,1,0,1,1,0,0,0,0,0,1,0,0,0
2002,retired,42,no,,12,e. nor. central,0,0,0,$15000 - 19999,e. nor. central,never,very happy,iap,,1,0,0,,1,0,1,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,19,,,13,e. nor. central,0,0,0,$8000 to 9999,e. nor. central,2-3x a month,pretty happy,iap,2,0,1,0,,0,0,,1,0,0,0,0,0,1,0,0,
2002,working fulltime,51,no,iap,12,e. nor. central,0,0,0,$25000 or more,e. nor. central,every week,very happy,,1,1,1,0,,0,0,,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,59,no,iap,12,middle atlantic,0,0,0,$25000 or more,e. nor. central,every week,very happy,yes,,1,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,40,no,iap,13,e. nor. central,0,0,0,$25000 or more,e. nor. central,once a year,pretty happy,yes,,0,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,59,yes,iap,15,e. nor. central,0,0,0,$25000 or more,e. nor. central,never,pretty happy,iap,1,0,0,0,,1,0,1,0,0,0,0,0,0,1,0,0,
2002,keeping house,28,no,iap,12,e. nor. central,0,3,0,$25000 or more,e. nor. central,every week,very happy,,2,1,1,0,,1,0,1,0,0,0,0,0,0,1,0,0,0
2002,retired,54,no,iap,12,new england,0,0,0,$25000 or more,south atlantic,never,very happy,iap,,1,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,22,,,0,foreign,0,0,2,$20000 - 24999,south atlantic,2-3x a month,not too happy,iap,2,0,1,1,,0,0,,1,0,0,0,0,0,1,0,0,
2002,working fulltime,69,yes,iap,14,middle atlantic,0,0,0,$25000 or more,south atlantic,sevrl times a yr,very happy,,2,1,1,0,,0,0,1,1,0,0,0,0,0,1,0,0,0
2002,working fulltime,40,no,iap,14,foreign,0,0,0,$25000 or more,south atlantic,nrly every week,very happy,,2,1,0,1,,1,1,0,0,1,0,0,0,0,1,0,0,0
2002,school,,,iap,9,south atlantic,0,1,2,$6000 to 6999,south atlantic,sevrl times a yr,pretty happy,iap,,0,0,1,,1,1,,1,0,0,0,0,0,1,0,0,1
2002,working fulltime,34,no,iap,12,south atlantic,0,0,0,$25000 or more,south atlantic,every week,pretty happy,iap,3,0,1,0,,1,0,1,0,0,0,0,0,0,1,0,0,
2002,retired,39,yes,,12,foreign,0,0,0,$8000 to 9999,south atlantic,sevrl times a yr,pretty happy,,16,0,1,0,,0,0,0,1,0,0,0,0,0,1,0,0,0
2002,working parttime,32,no,,12,pacific,0,0,0,,pacific,once a month,very happy,yes,4,1,0,0,,1,0,1,1,0,0,0,0,0,1,0,0,
2002,"unempl, laid off",36,,,11,pacific,0,0,0,$10000 - 14999,pacific,once a year,not too happy,yes,,0,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,49,no,iap,16,pacific,0,0,0,$25000 or more,pacific,never,very happy,yes,2,1,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,
2002,retired,,no,iap,14,foreign,0,0,0,$10000 - 14999,pacific,every week,very happy,iap,5,1,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,
2002,working fulltime,32,,,16,pacific,0,0,0,$25000 or more,pacific,once a month,very happy,iap,1,1,0,0,,1,0,,1,0,0,0,0,0,1,0,0,
2002,working fulltime,48,,iap,16,pacific,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,yes,,0,1,0,,0,0,1,1,0,0,0,0,0,1,0,0,0
2002,retired,44,,iap,16,south atlantic,0,0,0,$25000 or more,pacific,2-3x a month,pretty happy,iap,5,0,1,0,,0,0,0,1,0,0,0,0,0,1,0,0,
2002,keeping house,43,,,11,pacific,0,0,0,$10000 - 14999,pacific,never,not too happy,iap,8,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,
2002,other,49,,,14,new england,0,0,0,$6000 to 6999,pacific,never,not too happy,iap,,0,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,1
2002,other,,,,16,foreign,0,0,0,$15000 - 19999,pacific,every week,pretty happy,iap,2,0,1,0,,1,0,,0,0,0,0,0,0,1,0,0,
2002,school,64,no,iap,16,foreign,1,2,0,,pacific,2-3x a month,pretty happy,,2,0,1,0,,1,0,,1,0,0,0,0,0,1,0,0,0
2002,working parttime,52,no,iap,15,pacific,0,0,2,$25000 or more,pacific,once a year,pretty happy,,2,0,0,0,,1,0,1,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,43,,iap,14,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,yes,,0,1,0,,0,0,,0,0,0,0,0,0,1,0,0,1
2002,working parttime,56,no,iap,20,pacific,0,2,1,$25000 or more,pacific,every week,pretty happy,,1,0,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,0
2002,working parttime,48,no,iap,16,pacific,0,0,0,$25000 or more,pacific,once a month,very happy,iap,,1,0,0,,1,0,0,1,0,0,0,0,0,1,0,0,1
2002,working fulltime,51,no,iap,18,e. nor. central,0,0,0,$25000 or more,middle atlantic,never,pretty happy,yes,1,0,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,
2002,working fulltime,51,,,16,middle atlantic,0,0,0,$25000 or more,middle atlantic,lt once a year,pretty happy,,1,0,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,1
2002,retired,33,no,iap,12,e. sou. central,0,0,0,$20000 - 24999,middle atlantic,once a month,very happy,,1,1,1,1,,1,1,0,1,0,0,0,0,0,1,0,0,0
2002,keeping house,,no,,12,middle atlantic,0,0,0,,middle atlantic,more thn once wk,not too happy,iap,,0,1,1,,1,1,,0,1,0,0,0,0,1,0,0,0
2002,working fulltime,42,,,12,middle atlantic,1,1,0,$20000 - 24999,middle atlantic,more thn once wk,very happy,iap,1,1,0,1,,1,1,,0,1,0,0,0,0,1,0,0,
2002,temp not working,66,yes,iap,13,middle atlantic,0,0,0,$25000 or more,middle atlantic,every week,very happy,yes,,1,1,1,,1,1,0,0,0,0,0,0,0,1,0,0,0
2002,working parttime,65,no,iap,12,middle atlantic,0,0,0,$25000 or more,middle atlantic,every week,pretty happy,yes,,0,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,1
2002,keeping house,,,,12,middle atlantic,0,0,0,,middle atlantic,2-3x a month,not too happy,,6,0,1,0,,1,0,,1,0,0,0,0,0,1,0,0,0
2002,working parttime,42,no,iap,14,middle atlantic,0,0,0,$25000 or more,middle atlantic,every week,very happy,yes,,1,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,0
2002,keeping house,,,,12,south atlantic,1,0,0,,south atlantic,once a year,pretty happy,iap,,0,1,0,,1,0,,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,27,no,iap,8,south atlantic,0,0,0,,south atlantic,once a year,pretty happy,yes,4,0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,
2002,working fulltime,51,,,12,south atlantic,0,3,2,$25000 or more,south atlantic,once a year,very happy,iap,5,1,1,1,,1,1,0,0,0,0,0,0,0,1,0,0,
2002,working parttime,29,,iap,15,south atlantic,0,0,0,$15000 - 19999,south atlantic,nrly every week,pretty happy,,3,0,0,1,,1,1,0,0,1,0,0,0,0,1,0,0,0
2002,working fulltime,36,,,11,south atlantic,2,1,0,$10000 - 14999,south atlantic,once a year,pretty happy,iap,,0,1,1,,1,1,0,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,32,,,11,south atlantic,0,0,0,$15000 - 19999,south atlantic,sevrl times a yr,pretty happy,iap,10,0,1,1,,1,1,,1,0,0,0,0,0,1,0,0,
2002,working fulltime,28,,,12,south atlantic,0,0,0,$6000 to 6999,south atlantic,sevrl times a yr,pretty happy,,4,0,0,1,,1,1,,1,0,0,0,0,0,1,0,0,1
2002,working fulltime,74,no,iap,17,middle atlantic,0,0,0,$25000 or more,south atlantic,never,very happy,iap,3,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,
2002,working fulltime,51,,iap,16,south atlantic,0,0,0,,south atlantic,2-3x a month,pretty happy,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0
2002,working parttime,69,no,iap,13,foreign,0,0,0,$25000 or more,south atlantic,every week,pretty happy,iap,,0,1,0,,1,0,,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,44,,,14,south atlantic,0,0,0,$25000 or more,south atlantic,sevrl times a yr,very happy,iap,2,1,1,0,,0,0,0,1,0,0,0,0,0,1,0,0,
2002,retired,65,no,iap,17,south atlantic,1,1,0,$25000 or more,south atlantic,sevrl times a yr,pretty happy,yes,,0,1,0,,0,0,,1,0,0,0,0,0,1,0,0,0
2002,working fulltime,28,no,iap,14,foreign,0,0,0,$25000 or more,pacific,sevrl times a yr,very happy,iap,2,1,1,0,,0,0,1,1,0,0,0,0,0,1,0,0,
2002,working fulltime,39,,,16,pacific,0,0,0,$25000 or more,pacific,lt once a year,pretty happy,,2,0,0,1,,0,0,,0,0,0,0,0,0,1,0,0,0
2002,working parttime,39,no,iap,12,pacific,0,0,0,$20000 - 24999,pacific,every week,pretty happy,iap,,0,0,0,,1,0,,0,0,0,0,0,0,1,0,0,0
2002,temp not working,31,no,iap,16,w. nor. central,0,0,0,$25000 or more,pacific,every week,very happy,yes,4,1,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,
2002,temp not working,64,,iap,17,mountain,0,1,1,$25000 or more,pacific,2-3x a month,not too happy,,1,0,1,0,,1,0,0,1,0,0,0,0,0,1,0,0,0
2002,working fulltime,64,no,iap,17,w. nor. central,0,0,0,$25000 or more,pacific,lt once a year,very happy,iap,,1,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,0
2002,retired,,no,iap,2,pacific,0,0,0,$25000 or more,pacific,never,pretty happy,yes,2,0,0,0,,0,0,1,0,0,0,0,0,0,1,0,0,
2002,working fulltime,39,,,13,middle atlantic,0,0,0,$25000 or more,pacific,sevrl times a yr,pretty happy,,1,0,1,0,,0,0,1,1,0,0,0,0,0,1,0,0,0
2002,working fulltime,66,no,iap,17,pacific,1,1,0,$25000 or more,pacific,2-3x a month,pretty happy,yes,,0,1,0,,1,0,0,1,0,0,0,0,0,1,0,0,0
2002,working fulltime,51,,iap,15,south atlantic,0,0,0,$25000 or more,pacific,once a year,pretty happy,,1,0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,1
2002,working parttime,51,no,iap,17,pacific,0,0,0,$25000 or more,mountain,sevrl times a yr,pretty happy,yes,,0,1,0,,1,0,1,1,0,0,0,0,0,1,0,0,0
2002,working fulltime,49,no,iap,18,mountain,0,0,0,$25000 or more,mountain,once a year,very happy,yes,2,1,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,
2002,working parttime,45,,,17,foreign,0,0,0,$8000 to 9999,mountain,2-3x a month,pretty happy,iap,2,0,1,0,,1,0,,1,0,0,0,0,0,1,0,0,
2002,working fulltime,52,,iap,17,mountain,0,0,0,$25000 or more,mountain,sevrl times a yr,pretty happy,,2,0,1,0,,1,0,0,1,0,0,0,0,0,1,0,0,1
2002,working fulltime,41,,iap,13,mountain,0,0,0,$15000 - 19999,mountain,sevrl times a yr,pretty happy,iap,,0,1,0,,0,0,,1,0,0,0,0,0,1,0,0,1
2002,school,21,,,15,e. nor. central,0,0,0,$1000 to 2999,mountain,sevrl times a yr,pretty happy,iap,4,0,1,0,,0,0,,1,0,0,0,0,0,1,0,0,
2002,school,,,,14,pacific,0,0,0,,mountain,,very happy,iap,2,1,1,0,,0,0,1,,,0,0,0,0,1,0,0,
2002,school,53,,,15,foreign,0,0,0,$25000 or more,mountain,never,very happy,iap,,1,0,0,,0,0,,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,44,,,14,w. nor. central,0,0,0,$10000 - 14999,w. nor. central,2-3x a month,pretty happy,yes,2,0,1,0,,1,0,0,1,0,0,0,0,0,1,0,0,
2002,working fulltime,30,,iap,2,w. nor. central,0,0,0,$25000 or more,w. nor. central,sevrl times a yr,pretty happy,,4,0,1,1,,0,0,0,1,0,0,0,0,0,1,0,0,0
2002,school,42,,,14,south atlantic,0,0,0,$25000 or more,w. nor. central,never,pretty happy,iap,0,0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,
2002,school,38,,,13,w. nor. central,0,0,0,$15000 - 19999,w. nor. central,sevrl times a yr,pretty happy,,0,0,1,0,,0,0,0,1,0,0,0,0,0,1,0,0,0
2002,school,,,,13,foreign,0,0,0,$1000 to 2999,w. nor. central,never,not too happy,iap,,0,1,0,,0,0,,0,0,0,0,0,0,1,0,0,1
2002,school,,,,14,middle atlantic,0,0,0,$25000 or more,w. nor. central,once a year,not too happy,iap,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,
2002,working parttime,22,,iap,17,foreign,0,0,0,$25000 or more,w. nor. central,once a month,pretty happy,iap,2,0,0,0,,0,0,,1,0,0,0,0,0,1,0,0,
2002,school,52,,,14,e. nor. central,0,0,0,$10000 - 14999,w. nor. central,lt once a year,pretty happy,,2,0,1,0,,1,0,0,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,66,,,15,w. nor. central,0,1,0,$25000 or more,w. nor. central,sevrl times a yr,pretty happy,iap,,0,0,0,,1,0,,1,0,0,0,0,0,1,0,0,1
2002,working fulltime,49,,iap,14,w. nor. central,0,0,0,$25000 or more,w. nor. central,lt once a year,not too happy,iap,,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,69,,,19,w. nor. central,0,0,0,$15000 - 19999,w. nor. central,2-3x a month,pretty happy,iap,2,0,1,0,,0,0,1,1,0,0,0,0,0,1,0,0,
2002,keeping house,42,yes,iap,12,new england,0,1,1,$20000 - 24999,w. nor. central,every week,very happy,,3,1,0,1,,1,1,,0,0,0,0,0,0,1,0,0,0
2002,working fulltime,32,,,14,w. nor. central,,,,$10000 - 14999,w. nor. central,2-3x a month,pretty happy,iap,3,0,0,1,,0,0,0,1,0,0,0,0,0,1,0,0,
2002,working fulltime,42,,,12,w. nor. central,0,1,1,$10000 - 14999,w. nor. central,2-3x a month,very happy,iap,6,1,1,1,,1,1,0,1,0,0,0,0,0,1,0,0,
2002,keeping house,34,,iap,12,w. nor. central,0,0,0,$10000 - 14999,w. nor. central,more thn once wk,pretty happy,,4,0,0,1,,1,1,,0,1,0,0,0,0,1,0,0,1
2002,working fulltime,51,,iap,12,w. nor. central,0,0,0,$25000 or more,w. nor. central,once a year,pretty happy,yes,,0,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,1
2002,working fulltime,64,,,16,w. nor. central,0,0,0,$25000 or more,w. nor. central,more thn once wk,very happy,yes,2,1,1,0,,1,0,1,0,1,0,0,0,0,1,0,0,
