"kids","morekids","boys2","girls2","boy1st","boy2nd","samesex","multi2nd","age","agefstm","black","hispan","worked","weeks","hours","labinc","faminc","nonmomi","educ","agesq"
3,1,0,1,0,0,1,0,31,19,1,0,1,52,45,83.9878845214844,117.186309814453,62.597339630127,14,961
3,1,0,0,1,0,0,0,28,18,1,0,0,0,0,0,58.7873382568359,58.7873382568359,13,784
4,1,0,1,0,0,1,0,25,18,1,0,0,0,0,0,16.8038806915283,16.8038806915283,12,625
2,0,0,0,1,0,0,0,26,21,0,1,1,52,40,29.7138004302979,61.7471923828125,32.0333824157715,12,676
2,0,0,0,0,1,0,0,35,22,0,1,1,52,40,30.6584205627441,105.609382629395,74.9509353637695,14,1225
2,0,0,0,0,1,0,0,35,26,1,0,0,0,0,0,64.3291625976562,64.3291625976562,16,1225
2,0,1,0,1,1,1,0,23,17,1,0,1,11,40,8.40719032287598,28.4228000640869,20.0156097412109,12,529
2,0,0,0,1,0,0,0,29,23,0,1,1,6,40,2.88636016845703,29.5983390808105,26.711971282959,12,841
2,0,1,0,1,1,1,0,22,16,1,0,0,0,0,0,18.3257789611816,18.3257789611816,10,484
2,0,0,0,0,1,0,0,24,21,1,0,1,8,40,1.5848799943924,34.846248626709,34.846248626709,12,576
2,0,1,0,1,1,1,0,29,21,1,0,1,50,40,14.0749502182007,58.0946273803711,44.019660949707,16,841
2,0,0,0,1,0,0,0,27,20,1,0,1,52,40,25.2005805969238,105.61988067627,80.4193115234375,15,729
3,1,0,0,0,1,0,0,34,21,0,1,0,0,0,0,46.8325309753418,46.8325309753418,12,1156
3,1,0,0,1,0,0,0,22,16,0,1,1,10,40,2.31959009170532,13.0463600158691,10.7267694473267,10,484
2,0,0,0,1,0,0,0,29,18,1,0,1,50,40,15.7543001174927,36.5046272277832,20.7503299713135,13,841
2,0,0,0,1,0,0,0,28,22,0,1,1,36,35,14.1379299163818,68.8633804321289,54.7254409790039,10,784
2,0,0,0,0,1,0,0,31,22,0,1,0,0,0,0,56.688159942627,56.688159942627,15,961
2,0,0,0,0,1,0,0,22,17,0,1,0,0,0,0,51.6501617431641,51.6501617431641,12,484
3,1,0,0,1,0,0,0,22,19,0,1,0,0,0,0,76.6408157348633,76.6408157348633,10,484
4,1,0,0,0,1,0,0,31,17,0,1,0,0,0,0,60.8969993591309,60.8969993591309,13,961
4,1,0,0,0,1,0,0,24,18,0,1,0,0,0,0,18.9030513763428,18.9030513763428,12,576
4,1,0,0,1,0,0,0,32,20,0,1,1,50,40,16.8038806915283,61.3378410339355,44.5339431762695,13,1024
2,0,0,0,0,1,0,0,33,24,0,1,1,52,40,10.5063600540161,34.4474411010742,23.9410610198975,12,1089
2,0,1,0,1,1,1,0,25,20,0,1,1,30,20,5.25843000411987,47.2523803710938,41.9939422607422,13,625
2,0,0,0,1,0,0,0,29,26,0,1,1,12,40,4.18784999847412,30.6269397735596,26.439079284668,12,841
3,1,0,0,0,1,0,0,27,20,0,1,1,21,30,3.15926003456116,11.5664501190186,8.40719032287598,6,729
3,1,1,0,1,1,1,0,26,20,0,1,1,4,40,0.640250027179718,5.89868021011353,5.25843000411987,3,676
5,1,0,0,1,0,0,0,26,17,0,1,0,0,0,0,15.1245403289795,15.1245403289795,12,676
2,0,0,0,1,0,0,0,25,19,0,1,0,0,0,0,25.6728897094727,25.6728897094727,3,625
3,1,0,0,1,0,0,0,33,22,0,1,1,40,40,7.56752014160156,36.0847816467285,28.5172691345215,2,1089
5,1,0,1,0,0,1,0,32,19,0,1,1,16,40,8.40719032287598,42.0044403076172,33.5972518920898,11,1024
2,0,0,0,1,0,0,0,31,25,0,1,1,42,16,7.10570001602173,47.4203071594238,40.3146286010742,17,961
3,1,1,0,1,1,1,0,26,19,0,1,1,32,8,12.7734699249268,46.370719909668,33.5972518920898,11,676
3,1,0,0,0,1,0,0,29,20,0,1,1,18,40,5.67825984954834,50.4431304931641,44.7648773193359,12,841
3,1,0,0,0,1,0,0,29,20,0,1,1,5,10,1.26999998092651,32.9780006408691,31.7080192565918,9,841
3,1,0,1,0,0,1,0,24,18,0,1,1,20,30,6.30802011489868,26.6490001678467,20.3409805297852,6,576
3,1,0,0,1,0,0,0,33,19,0,1,1,14,15,3.15926003456116,16.4155292510986,13.2562694549561,12,1089
2,0,0,1,0,0,1,0,23,17,0,1,1,12,40,3.70503997802734,15.4289197921753,11.7238798141479,18,529
2,0,1,0,1,1,1,0,34,20,0,1,1,35,40,5.25843000411987,23.4267692565918,18.1683406829834,4,1156
3,1,0,0,0,1,0,0,23,17,1,0,1,33,26,5.25843000411987,27.1003303527832,21.841890335083,8,529
3,1,0,0,0,1,0,0,33,18,0,1,1,24,40,7.56752014160156,34.8672485351562,27.2997493743896,10,1089
2,0,0,0,1,0,0,0,27,19,0,1,1,20,20,6.30802011489868,50.4326286315918,44.1246299743652,12,729
2,0,1,0,1,1,1,0,24,20,1,0,0,0,0,0,8.575119972229,8.575119972229,11,576
4,1,1,0,1,1,1,0,32,21,0,1,0,0,0,0,45.7829704284668,45.7829704284668,12,1024
3,1,0,1,0,0,1,0,30,21,1,0,1,52,30,21.0022201538086,50.4011611938477,29.3989200592041,17,900
2,0,0,0,0,1,0,0,31,23,0,1,1,52,40,18.9030513763428,50.4011611938477,31.4980907440186,12,961
5,1,1,0,1,1,1,0,33,15,0,1,0,0,0,0,62.9856910705566,62.9856910705566,12,1089
3,1,0,0,1,0,0,1,31,19,0,1,1,52,40,16.6359386444092,38.1419677734375,21.5060291290283,12,961
3,1,1,0,1,1,1,0,31,20,1,0,1,30,40,8.19726943969727,27.1003303527832,18.9030513763428,12,961
3,1,1,0,1,1,1,0,32,25,0,1,0,0,0,0,20.8552799224854,20.8552799224854,10,1024
3,1,0,0,1,0,0,0,27,20,0,1,0,0,0,0,62.9961929321289,62.9961929321289,15,729
3,1,1,0,1,1,1,0,29,19,1,0,0,0,0,0,2.39305996894836,2.39305996894836,12,841
2,0,1,0,1,1,1,0,22,18,0,1,1,20,30,5.25843000411987,22.0623111724854,16.8038806915283,12,484
2,0,0,0,1,0,0,0,32,21,0,1,1,52,40,12.6055307388306,27.310230255127,14.7047004699707,16,1024
2,0,0,0,0,1,0,0,29,16,0,1,1,36,10,8.40719032287598,31.5085906982422,23.101390838623,13,841
3,1,0,0,0,1,0,0,24,16,0,1,1,44,40,16.8038806915283,37.6171913146973,20.8133010864258,8,576
3,1,0,0,0,1,0,0,34,19,0,1,1,18,40,5.67825984954834,62.4609107971191,56.7826271057129,12,1156
6,1,0,1,0,0,1,0,25,17,0,1,1,20,40,4.22983026504517,10.180980682373,5.95115995407104,5,625
3,1,0,0,0,1,0,0,25,22,0,1,1,16,45,5.72025012969971,43.5158386230469,37.7955894470215,6,625
2,0,0,0,0,1,0,0,23,19,0,1,1,32,43,14.7047004699707,61.6841926574707,46.9794998168945,12,529
7,1,0,0,1,0,0,0,32,19,0,1,1,45,40,15.1455307006836,34.0485916137695,18.9030513763428,5,1024
2,0,1,0,1,1,1,0,35,23,0,1,1,20,40,7.35760021209717,51.0413780212402,43.683780670166,3,1225
5,1,0,0,0,1,0,0,27,15,0,1,1,28,36,9.036940574646,30.0391693115234,21.0022201538086,1,729
2,0,0,0,0,1,0,0,33,18,1,0,1,52,38,25.8723106384277,76.6408157348633,50.7685012817383,12,1089
3,1,0,0,1,0,0,0,25,16,0,1,1,28,53,11.6609106063843,20.0680904388428,8.40719032287598,3,625
5,1,1,0,1,1,1,0,28,18,0,1,1,20,6,2.10966992378235,25.2110614776611,23.101390838623,9,784
5,1,0,0,1,0,0,0,27,16,0,1,1,42,35,8.82701969146729,13.4661998748779,4.63916969299316,8,729
3,1,1,0,1,1,1,0,28,21,0,1,0,0,0,0,37.3757820129395,37.3757820129395,6,784
3,1,0,0,1,0,0,0,28,18,0,1,1,36,40,10.5063600540161,33.7337188720703,23.2273406982422,10,784
3,1,0,0,1,0,0,0,31,18,1,0,1,42,40,16.761890411377,39.9472503662109,23.185359954834,13,961
2,0,0,1,0,0,1,0,28,21,0,1,1,52,40,16.8038806915283,33.6077499389648,16.8038806915283,13,784
2,0,0,0,0,1,0,0,32,19,1,0,0,0,0,0,26.0822200775146,26.0822200775146,12,1024
3,1,0,1,0,0,1,0,33,26,0,1,0,0,0,0,21.0022201538086,21.0022201538086,10,1089
5,1,0,0,0,1,0,0,34,16,0,1,1,24,40,5.04850959777832,48.0185890197754,42.9700584411621,8,1156
5,1,0,1,0,0,1,0,33,19,0,1,1,6,40,1.89974999427795,9.46726989746094,7.56752014160156,4,1089
2,0,0,0,0,1,0,0,29,20,0,1,1,52,40,25.1166095733643,50.4955902099609,25.378999710083,12,841
4,1,0,1,0,0,1,0,30,17,0,1,1,30,40,14.7047004699707,56.3418083190918,41.6370887756348,6,900
2,0,0,1,0,0,1,0,28,22,0,1,0,0,0,0,0.661239981651306,0.661239981651306,12,784
3,1,0,0,1,0,0,0,28,18,1,0,1,52,40,8.40719032287598,18.6091690063477,10.2019805908203,13,784
3,1,1,0,1,1,1,0,33,26,0,1,1,30,16,2.94934010505676,19.5538005828857,16.6044483184814,15,1089
3,1,1,0,1,1,1,0,23,18,0,1,0,0,0,0,19.5433006286621,19.5433006286621,0,529
3,1,1,0,1,1,1,0,23,18,0,1,0,0,0,0,19.5433006286621,19.5433006286621,0,529
6,1,0,0,1,0,0,0,32,18,0,1,1,25,28,10.5063600540161,25.2110614776611,14.7047004699707,5,1024
2,0,0,0,0,1,0,0,24,20,0,1,1,20,40,8.40719032287598,42.0989112854004,33.6917190551758,9,576
3,1,1,0,1,1,1,0,31,19,0,1,1,40,8,2.10966992378235,23.1328907012939,21.0232200622559,9,961
2,0,0,0,1,0,0,0,29,23,0,1,1,20,40,4.62868022918701,31.9284191131592,27.2997493743896,14,841
4,1,0,0,1,0,0,0,31,19,0,1,1,31,54,12.3746299743652,26.439079284668,14.0644598007202,12,961
2,0,0,1,0,0,1,0,29,19,0,1,0,0,0,0,57.0135307312012,57.0135307312012,12,841
5,1,0,0,0,1,0,0,26,15,0,1,1,4,99,2.73941993713379,17.4441299438477,14.7047004699707,4,676
3,1,0,0,0,1,0,0,32,21,0,1,1,18,40,7.94537019729614,29.608829498291,21.6634712219238,8,1024
3,1,0,0,0,1,0,0,31,22,0,1,1,4,35,1.12306010723114,37.6381607055664,36.5150909423828,13,961
2,0,0,1,0,0,1,0,24,16,0,1,1,52,40,20.7503299713135,44.9223098754883,24.1719703674316,8,576
5,1,0,1,0,0,1,0,35,24,0,1,1,3,25,1.5848799943924,34.1325302124023,32.5476684570312,12,1225
3,1,0,0,0,1,0,0,34,18,0,1,1,24,40,7.21065998077393,32.6316413879395,25.4209804534912,9,1156
2,0,0,0,0,1,0,0,27,17,0,1,1,25,45,9.83463001251221,30.5639495849609,20.7293300628662,12,729
2,0,1,0,1,1,1,0,28,21,1,0,1,52,40,62.2299995422363,91.7653121948242,29.5353584289551,15,784
3,1,0,0,0,1,0,0,32,24,0,1,0,0,0,0,62.9856910705566,62.9856910705566,17,1024
2,0,0,1,0,0,1,0,33,22,0,1,1,48,40,10.5063600540161,33.6077499389648,23.101390838623,6,1089
4,1,0,0,1,0,0,0,32,20,0,1,0,0,0,0,37.7955894470215,37.7955894470215,9,1024
2,0,1,0,1,1,1,0,26,19,0,1,1,8,44,8.40719032287598,37.8060913085938,29.3989200592041,6,676
4,1,0,0,1,0,0,0,34,18,0,1,1,40,50,8.40719032287598,36.9874420166016,28.5802307128906,8,1156
2,0,0,0,0,1,0,0,30,20,0,1,1,52,40,5.46833992004395,17.4861087799072,12.0177698135376,9,900
2,0,0,0,1,0,0,0,32,21,0,1,0,0,0,0,35.6964416503906,35.6964416503906,12,1024
5,1,0,1,0,0,1,0,27,21,0,1,1,24,35,1.89974999427795,6.33949995040894,4.43975019454956,0,729
3,1,1,0,1,1,1,0,34,19,0,1,1,52,48,16.8038806915283,42.0149421691895,25.2110614776611,11,1156
4,1,1,0,1,1,1,0,31,23,0,1,0,0,0,0,0,0,0,961
2,0,1,0,1,1,1,0,26,19,0,1,1,7,55,3.43214988708496,28.6746997833252,25.2425498962402,12,676
2,0,0,0,0,1,0,0,32,27,0,1,1,36,40,6.30802011489868,14.7152004241943,8.40719032287598,9,1024
3,1,0,0,0,1,0,0,21,17,0,1,0,0,0,0,17.1397495269775,17.1397495269775,7,441
2,0,0,0,1,0,0,0,21,17,0,1,0,0,0,0,2.52950000762939,2.52950000762939,6,441
4,1,0,0,1,0,0,0,33,20,0,1,0,0,0,0,42.1094093322754,42.1094093322754,14,1089
2,0,0,0,1,0,0,0,25,19,0,1,1,10,36,4.20883989334106,42.0044403076172,37.7955894470215,13,625
4,1,0,0,0,1,0,0,33,25,0,1,0,0,0,0,40.3146286010742,40.3146286010742,7,1089
3,1,0,0,0,1,0,0,26,18,0,1,1,41,40,21.5270195007324,157.438003540039,135.910873413086,4,676
3,1,0,0,0,1,0,0,33,23,0,1,1,33,40,10.842230796814,40.1466903686523,29.3044490814209,12,1089
2,0,0,0,1,0,0,0,25,18,0,1,1,12,40,4.20883989334106,14.7152004241943,10.5063600540161,14,625
2,0,0,0,1,0,0,0,27,17,0,1,1,42,40,15.4184293746948,44.8173408508301,29.3989200592041,8,729
2,0,0,1,0,0,1,0,32,24,1,0,0,0,0,0,50.3906593322754,50.3906593322754,12,1024
2,0,0,0,1,0,0,0,33,24,0,1,1,52,40,3.15926003456116,47.2523803710938,47.2523803710938,14,1089
3,1,1,0,1,1,1,0,33,18,1,0,1,52,15,3.70503997802734,33.0724678039551,29.3674392700195,12,1089
4,1,0,0,0,1,0,0,33,16,0,1,0,0,0,0,56.6986618041992,56.6986618041992,12,1089
2,0,0,1,0,0,1,0,23,17,0,1,1,52,40,21.0022201538086,42.6341896057129,21.6319713592529,11,529
2,0,1,0,1,1,1,0,28,21,0,1,1,30,15,5.25843000411987,43.1800003051758,37.921558380127,13,784
2,0,0,1,0,0,1,0,34,19,0,1,0,0,0,0,37.7955894470215,37.7955894470215,11,1156
2,0,0,0,1,0,0,0,27,17,0,1,1,16,14,6.30802011489868,62.9961929321289,56.688159942627,12,729
2,0,1,0,1,1,1,0,32,24,0,1,1,44,20,29.3989200592041,73.8174362182617,44.4184989929199,18,1024
4,1,0,1,0,0,1,0,24,16,0,1,0,0,0,0,21.841890335083,21.841890335083,9,576
2,0,0,0,1,0,0,0,32,19,0,1,1,30,8,16.8038806915283,67.1945037841797,50.3906593322754,14,1024
2,0,0,0,0,1,0,0,35,27,0,1,0,0,0,0,60.9075012207031,60.9075012207031,17,1225
4,1,1,0,1,1,1,0,31,19,0,1,1,12,10,0.766200006008148,41.6370887756348,40.8709106445312,12,961
2,0,0,0,0,1,0,0,33,21,0,1,0,0,0,0,140.83349609375,140.83349609375,13,1089
2,0,0,0,1,0,0,0,27,20,0,1,0,0,0,0,55.6385879516602,55.6385879516602,12,729
3,1,0,1,0,0,1,0,27,17,0,1,1,2,40,0.577270030975342,23.2588310241699,22.6815605163574,9,729
3,1,0,0,1,0,0,0,28,24,1,0,1,52,40,25.2005805969238,56.6986618041992,31.4980907440186,12,784
3,1,0,1,0,0,1,0,24,19,1,0,0,0,0,0,1.16504001617432,1.16504001617432,13,576
2,0,0,0,0,1,0,0,27,19,0,1,0,0,0,0,59.9523773193359,59.9523773193359,12,729
2,0,0,0,0,1,0,0,35,20,0,1,1,2,40,0.934130012989044,157.438003540039,156.503875732422,19,1225
3,1,0,0,1,0,0,0,35,21,1,0,0,0,0,0,46.8430328369141,46.8430328369141,12,1225
2,0,0,1,0,0,1,0,28,24,1,0,1,52,40,21.0022201538086,46.2027816772461,25.2005805969238,16,784
2,0,0,0,0,1,0,0,34,20,0,1,1,48,40,21.0022201538086,67.1945037841797,46.192310333252,14,1156
2,0,0,1,0,0,1,0,25,17,0,1,0,0,0,0,13.4451999664307,13.4451999664307,7,625
2,0,0,1,0,0,1,0,30,21,1,0,1,52,35,16.8038806915283,47.4623069763184,30.6584205627441,13,900
2,0,0,0,1,0,0,0,33,27,0,1,0,0,0,0,52.7102203369141,52.7102203369141,12,1089
2,0,1,0,1,1,1,0,23,18,1,0,1,36,30,20.3934707641602,56.0899085998535,35.6964416503906,12,529
3,1,1,0,1,1,1,0,28,18,0,1,1,40,40,8.82701969146729,27.7405796051025,18.9135513305664,11,784
2,0,0,0,0,1,0,0,29,20,1,0,1,50,40,11.5559501647949,45.4050903320312,33.8491592407227,12,841
3,1,0,0,0,1,0,0,26,18,0,1,1,1,24,0.514299988746643,43.2954406738281,42.7811584472656,10,676
3,1,0,0,0,1,0,0,32,21,1,0,1,52,40,23.101390838623,50.6110572814941,27.5096607208252,14,1024
6,1,1,0,1,1,1,0,31,16,1,0,1,52,40,10.5063600540161,23.1118907928467,12.6055307388306,9,961
2,0,0,0,1,0,0,0,29,22,0,1,1,50,40,37.5017204284668,75.0034408569336,37.5017204284668,13,841
3,1,0,0,1,0,0,0,30,21,0,1,0,0,0,0,16.8038806915283,16.8038806915283,12,900
2,0,0,0,1,0,0,0,24,16,1,0,0,0,0,0,11.1361103057861,11.1361103057861,12,576
2,0,0,0,0,1,0,0,23,18,1,0,0,0,0,0,18.9030513763428,18.9030513763428,12,529
2,0,0,0,1,0,0,0,21,17,0,1,1,40,38,11.8078393936157,55.4811592102051,43.673282623291,12,441
2,0,0,0,0,1,0,0,29,24,1,0,1,40,20,6.62288999557495,33.5867500305176,26.9638805389404,16,841
2,0,0,1,0,0,1,0,32,20,1,0,1,40,35,18.9030513763428,39.9052810668945,21.0022201538086,13,1024
2,0,1,0,1,1,1,0,31,21,0,1,1,3,30,0.577270030975342,43.4109115600586,42.8336296081543,12,961
2,0,0,0,1,0,0,0,27,21,1,0,1,38,40,19.3228912353516,23.9620609283447,4.63916969299316,17,729
3,1,1,0,1,1,1,0,25,19,0,1,0,0,0,0,47.273380279541,47.273380279541,12,625
2,0,0,0,1,0,0,0,32,23,1,0,1,12,40,4.20883989334106,42.0044403076172,37.7955894470215,13,1024
2,0,0,0,1,0,0,0,29,19,1,0,1,52,27,12.0177698135376,41.416690826416,29.3989200592041,12,841
3,1,0,1,0,0,1,0,22,18,0,1,1,20,40,18.9030513763428,39.9052810668945,21.0022201538086,12,484
5,1,0,0,1,0,0,0,32,18,0,1,1,40,8,8.575119972229,32.7785911560059,24.2034702301025,6,1024
2,0,1,0,1,1,1,0,27,21,1,0,1,6,20,0.850169956684113,20.8028011322021,19.9526405334473,12,729
4,1,1,0,1,1,1,0,28,19,1,0,1,18,7,1.62686002254486,18.4412307739258,16.814380645752,12,784
2,0,1,0,1,1,1,0,32,23,0,1,0,0,0,0,26.2606601715088,26.2606601715088,13,1024
4,1,0,0,0,1,0,0,29,18,0,1,0,0,0,0,25.2005805969238,25.2005805969238,10,841
4,1,0,0,0,1,0,0,26,15,1,0,1,7,40,1.06007993221283,13.6656198501587,12.6055307388306,12,676
3,1,0,1,0,0,1,0,29,22,0,1,0,0,0,0,12.6055307388306,12.6055307388306,12,841
3,1,0,1,0,0,1,0,27,17,0,1,1,40,8,14.7466907501221,34.5943794250488,19.8476696014404,13,729
3,1,0,0,1,0,0,0,35,19,1,0,1,20,40,4.20883989334106,23.1118907928467,18.9030513763428,11,1225
2,0,0,0,0,1,0,0,29,22,1,0,1,20,20,3.15926003456116,23.1223907470703,19.9631309509277,12,841
3,1,0,0,0,1,0,0,26,20,0,1,0,0,0,0,14.4947900772095,14.4947900772095,12,676
3,1,0,0,0,1,0,0,24,19,0,1,0,0,0,0,50.3906593322754,50.3906593322754,13,576
2,0,0,1,0,0,1,0,34,27,0,1,1,12,20,6.30802011489868,106.039749145508,99.731689453125,13,1156
2,0,1,0,1,1,1,0,31,23,0,1,1,20,12,4.20883989334106,84.9745025634766,80.7656860351562,14,961
2,0,1,0,1,1,1,0,34,19,0,1,0,0,0,0,55.6385879516602,55.6385879516602,14,1156
2,0,0,0,1,0,0,0,33,28,0,1,0,0,0,0,36.7460327148438,36.7460327148438,13,1089
2,0,0,1,0,0,1,0,27,19,1,0,1,44,40,10.1704902648926,30.9208106994629,20.7503299713135,11,729
2,0,0,0,0,1,0,0,34,25,0,1,1,52,40,21.0022201538086,65.0953369140625,44.0931282043457,15,1156
3,1,1,0,1,1,1,0,32,19,0,1,1,52,34,12.5845403671265,65.126838684082,52.542308807373,12,1024
3,1,0,1,0,0,1,0,32,25,1,0,1,39,40,33.5972518920898,84.0823822021484,50.4850883483887,17,1024
2,0,0,1,0,0,1,0,34,19,1,0,1,16,40,7.14768028259277,16.090160369873,8.94248008728027,12,1156
2,0,1,0,1,1,1,0,23,18,1,0,1,32,40,8.40719032287598,73.8383865356445,65.4312210083008,12,529
3,1,0,0,0,1,0,0,33,28,0,1,1,52,20,17.6435508728027,35.4970016479492,17.8534698486328,16,1089
2,0,0,1,0,0,1,0,35,23,1,0,1,50,41,24.9906597137451,26.8904094696045,1.89974999427795,16,1225
4,1,0,1,0,0,1,0,26,16,1,0,1,52,40,14.7047004699707,50.4011611938477,35.6964416503906,12,676
2,0,0,1,0,0,1,0,30,19,1,0,1,52,40,33.5972518920898,62.9961929321289,29.3989200592041,13,900
2,0,0,1,0,0,1,0,29,23,1,0,0,0,0,0,7.88239002227783,7.88239002227783,17,841
3,1,0,1,0,0,1,0,29,23,1,0,1,51,24,10.9261999130249,70.1438827514648,59.217658996582,16,841
3,1,0,0,0,1,0,0,32,17,1,0,1,12,40,7.35760021209717,68.2441329956055,60.8865013122559,14,1024
3,1,0,1,0,0,1,0,26,20,1,0,0,0,0,0,35.6964416503906,35.6964416503906,13,676
5,1,0,0,1,0,0,0,34,15,1,0,1,31,40,16.279088973999,65.7041320800781,49.4250297546387,12,1156
3,1,0,1,0,0,1,0,33,18,1,0,1,52,40,14.2009105682373,48.0500602722168,33.8491592407227,12,1089
3,1,0,0,1,0,0,0,24,17,0,1,1,24,25,10.5063600540161,40.5455322265625,30.0391693115234,12,576
2,0,0,0,1,0,0,0,24,19,1,0,1,3,20,1.0390899181366,63.0696601867676,62.0305595397949,12,576
2,0,1,0,1,1,1,0,35,20,1,0,1,52,8,25.2005805969238,75.0978851318359,49.8973388671875,14,1225
2,0,0,0,0,1,0,0,24,19,1,0,0,0,0,0,15.7543001174927,15.7543001174927,14,576
4,1,1,0,1,1,1,0,34,21,1,0,1,52,8,3.6840500831604,35.1926307678223,35.1926307678223,13,1156
3,1,0,0,0,1,0,0,35,17,0,1,0,0,0,0,10.4643802642822,10.4643802642822,8,1225
3,1,0,0,0,1,0,1,26,20,1,0,1,52,40,19.9526405334473,72.4424362182617,52.4898071289062,12,676
2,0,1,0,1,1,1,0,32,22,1,0,1,40,40,25.2005805969238,62.9961929321289,37.7955894470215,12,1024
3,1,0,0,1,0,0,0,30,21,1,0,0,0,0,0,55.6910591125488,55.6910591125488,13,900
2,0,0,1,0,0,1,0,33,17,1,0,1,42,40,37.7955894470215,86.2864990234375,48.490909576416,12,1089
3,1,0,0,1,0,0,0,30,24,0,1,0,0,0,0,54.5890007019043,54.5890007019043,0,900
2,0,0,0,0,1,0,0,33,24,0,1,1,26,30,13.8755302429199,58.6718788146973,50.2646903991699,13,1089
2,0,0,0,1,0,0,0,26,19,0,1,0,0,0,0,26.5755290985107,26.5755290985107,5,676
3,1,1,0,1,1,1,0,32,27,0,1,0,0,0,0,2.10966992378235,2.10966992378235,4,1024
3,1,0,1,0,0,1,0,32,21,1,0,1,25,40,9.96057987213135,40.4825325012207,30.5219707489014,14,1024
3,1,0,0,1,0,0,0,32,17,1,0,1,52,40,37.7955894470215,52.9201583862305,15.1245403289795,11,1024
2,0,0,1,0,0,1,0,31,27,1,0,1,15,5,0.850169956684113,34.4579086303711,33.6077499389648,14,961
2,0,0,0,0,1,0,0,25,17,0,1,0,0,0,0,40.8184089660645,40.8184089660645,11,625
2,0,0,1,0,0,1,0,30,25,0,1,0,0,0,0,15.7543001174927,15.7543001174927,12,900
3,1,0,0,1,0,0,0,31,16,0,1,1,52,40,25.2005805969238,56.6986618041992,31.4980907440186,12,961
2,0,0,1,0,0,1,0,31,19,1,0,1,52,40,27.2997493743896,71.3928833007812,44.0931282043457,12,961
2,0,1,0,1,1,1,0,28,21,1,0,1,25,35,16.8038806915283,69.2936859130859,52.4898071289062,16,784
2,0,0,0,1,0,0,0,31,17,1,0,1,52,40,10.5063600540161,74.562629699707,64.0562515258789,16,961
3,1,1,0,1,1,1,0,29,17,0,1,0,0,0,0,41.9939422607422,41.9939422607422,12,841
3,1,0,1,0,0,1,0,33,17,0,1,1,52,40,35.6964416503906,77.6903839111328,41.9939422607422,11,1089
2,0,1,0,1,1,1,0,33,17,0,1,1,52,40,24.088020324707,65.6936340332031,41.6055908203125,12,1089
3,1,0,1,0,0,1,0,35,21,1,0,1,52,20,16.8038806915283,69.2936859130859,52.4898071289062,13,1225
2,0,0,0,1,0,0,0,35,25,0,1,1,52,60,7.94537019729614,49.7399101257324,49.7399101257324,15,1225
2,0,0,1,0,0,1,0,34,23,0,1,0,0,0,0,157.438003540039,157.438003540039,13,1156
2,0,0,0,1,0,0,0,35,23,0,1,1,44,28,9.4567699432373,28.6117305755615,19.1549491882324,12,1225
3,1,0,0,0,1,0,0,33,18,0,1,0,0,0,0,157.438003540039,157.438003540039,12,1089
2,0,0,0,0,1,0,0,31,21,0,1,1,52,20,1.10206997394562,71.7497482299805,70.6476364135742,12,961
2,0,0,0,1,0,0,0,28,21,0,1,0,0,0,0,41.9939422607422,41.9939422607422,12,784
5,1,0,0,0,1,0,0,33,18,0,1,0,0,0,0,44.324031829834,44.324031829834,6,1089
3,1,1,0,1,1,1,0,30,20,0,1,1,6,16,1.06007993221283,47.2523803710938,46.192310333252,12,900
2,0,1,0,1,1,1,0,30,22,0,1,0,0,0,0,31.0572700500488,31.0572700500488,16,900
2,0,1,0,1,1,1,0,30,24,0,1,1,52,40,31.4980907440186,83.9878845214844,52.4898071289062,13,900
3,1,0,1,0,0,1,0,34,21,0,1,1,8,25,1.68982994556427,63.0066909790039,61.3168411254883,12,1156
2,0,0,0,0,1,0,0,34,21,0,1,1,40,20,14.2848796844482,59.8264427185059,45.5415573120117,12,1156
3,1,0,0,0,1,0,0,35,19,0,1,0,0,0,0,38.0895004272461,38.0895004272461,12,1225
2,0,1,0,1,1,1,0,33,21,0,1,0,0,0,0,36.2841911315918,36.2841911315918,12,1089
4,1,0,0,1,0,0,0,34,20,0,1,0,0,0,0,118.225440979004,118.225440979004,12,1156
2,0,0,0,1,0,0,0,30,20,0,1,1,50,40,16.8038806915283,41.2382507324219,24.4343814849854,16,900
2,0,0,0,0,1,0,0,32,21,0,1,1,16,40,6.01413011550903,93.5391311645508,87.5250015258789,14,1024
2,0,0,0,0,1,0,0,30,21,0,1,1,50,40,20.1625499725342,49.5614700317383,29.3989200592041,14,900
2,0,0,1,0,0,1,0,35,29,0,1,0,0,0,0,151.15087890625,151.15087890625,10,1225
3,1,1,0,1,1,1,0,32,20,0,1,1,40,24,9.4567699432373,87.1471862792969,77.6903839111328,13,1024
2,0,1,0,1,1,1,0,24,20,0,1,1,30,40,10.5063600540161,37.8060913085938,27.2997493743896,12,576
3,1,1,0,1,1,1,0,33,26,0,1,0,0,0,0,33.5972518920898,33.5972518920898,12,1089
4,1,0,0,1,0,0,0,28,21,0,1,0,0,0,0,33.8491592407227,33.8491592407227,12,784
3,1,0,0,0,1,0,0,25,19,1,0,1,16,40,8.40719032287598,42.0044403076172,33.5972518920898,12,625
2,0,1,0,1,1,1,0,21,17,0,1,1,44,6,1.68982994556427,21.4430503845215,19.7532215118408,5,441
2,0,0,1,0,0,1,0,34,18,1,0,1,52,40,18.9030513763428,22.2722206115723,3.36916995048523,12,1156
