year,fcode,employ,sales,avgsal,scrap,rework,tothrs,union,grant,d89,d88,totrain,hrsemp,lscrap,lemploy,lsales,lrework,lhrsemp,lscrap_1,grant_1,clscrap,cgrant,clemploy,clsales,lavgsal,clavgsal,cgrant_1,chrsemp,clhrsemp
1988,419339.0,40,8500000.0,15500.0,0.5899999737739563,0.3400000035762787,0,1,0,0,1,0,0.0,-0.5276327729225159,3.6888794898986816,15.95557689666748,-1.0788096189498901,0.0,-0.6931471824645996,0,0.16551440954208374,0,0.0,0.06062507629394531,9.648594856262207,0.03278923034667969,0,0.0,0.0
1989,419339.0,60,10000000.0,17000.0,0.44999998807907104,0.2199999988079071,0,1,0,1,0,0,0.0,-0.7985077500343323,4.094344615936279,16.11809539794922,-1.5141277313232422,0.0,-0.5276327729225159,0,-0.2708749771118164,0,0.40546512603759766,0.16251850128173828,9.740968704223633,0.09237384796142578,0,0.0,0.0
1987,419343.0,100,10000000.0,15000.0,5.0,7.0,70,1,0,0,0,5,3.5,1.6094379425048828,4.605170249938965,16.11809539794922,1.945910096168518,1.504077434539795,,0,,0,,,9.615805625915527,,,,
1988,419343.0,125,12000000.0,16000.0,4.0,8.0,25,1,0,0,1,21,4.199999809265137,1.3862943649291992,4.828313827514648,16.300416946411133,2.079441547393799,1.6486586332321167,1.6094379425048828,0,-0.2231435775756836,0,0.2231435775756836,0.18232154846191406,9.680343627929688,0.06453800201416016,0,0.6999998092651367,0.14458119869232178
1989,419343.0,290,48000000.0,18700.0,3.0,10.0,17,1,1,1,0,290,17.0,1.0986123085021973,5.6698808670043945,17.68671226501465,2.3025851249694824,2.890371799468994,1.3862943649291992,0,-0.28768205642700195,1,0.8415670394897461,1.3862953186035156,9.836278915405273,0.15593528747558594,0,12.800000190734863,1.2417131662368774
1987,419344.0,,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,
1988,419344.0,,,,,,0,0,0,0,1,0,,,,,,,,0,,0,,,,,0,,
1989,419344.0,9,1000000.0,17000.0,,,0,0,0,1,0,0,0.0,,2.1972246170043945,13.815510749816895,,0.0,,0,,0,,,9.740968704223633,,0,,
1987,419347.0,,,,,,0,0,0,0,0,20,,,,,,,,0,,0,,,,,,,
1988,419347.0,,,,,,8,0,0,0,1,25,,,,,,,,0,,0,,,,,0,,
1989,419347.0,,,,,,13,0,1,1,0,81,,,,,,,,0,,1,,,,,0,,
1987,419351.0,12,,18000.0,,,0,0,0,0,0,0,0.0,,2.4849066734313965,,,0.0,,0,,0,,,9.798127174377441,,,,
1988,419351.0,14,,18000.0,,,15,0,0,0,1,0,0.0,,2.6390573978424072,,,0.0,,0,,0,0.15415072441101074,,9.798127174377441,0.0,0,0.0,0.0
1989,419351.0,14,,19000.0,,,25,0,1,1,0,14,25.0,,2.6390573978424072,,,3.25809645652771,,0,,1,0.0,,9.852193832397461,0.05406665802001953,0,25.0,3.25809645652771
1987,419357.0,60,6870314.0,12750.0,2.0,2.0,50,0,0,0,0,60,50.0,0.6931471824645996,4.094344615936279,15.742720603942871,0.6931471824645996,3.931825637817383,,0,,0,,,9.453286170959473,,,,
1988,419357.0,65,7079852.0,11875.0,1.0,1.0,75,0,0,0,1,65,75.0,0.0,4.174387454986572,15.7727632522583,0.0,4.330733299255371,0.6931471824645996,0,-0.6931471824645996,0,0.08004283905029297,0.030042648315429688,9.382190704345703,-0.07109546661376953,0,25.0,0.3989076614379883
1989,419357.0,75,8040128.0,12625.0,0.5,0.5,120,0,1,1,0,75,120.0,-0.6931471824645996,4.317488193511963,15.899955749511719,-0.6931471824645996,4.795790672302246,0.0,0,-0.6931471824645996,1,0.14310073852539062,0.12719249725341797,9.443434715270996,0.06124401092529297,0,45.0,0.465057373046875
1987,419375.0,,2900000.0,,,,0,0,0,0,0,0,,,,14.880221366882324,,,,0,,0,,,,,,,
1988,419375.0,,2500000.0,,,,25,0,0,0,1,10,,,,14.73180103302002,,,,0,,0,,-0.1484203338623047,,,0,,
1989,419375.0,,3100000.0,,,,140,0,1,1,0,8,,,,14.94691276550293,,,,0,,1,,0.21511173248291016,,,0,,
1987,419376.0,32,6000000.0,15250.0,,,2,1,0,0,0,5,0.3125,,3.465735912322998,15.607270240783691,,0.2719337046146393,,0,,0,,,9.63233470916748,,,,
1988,419376.0,36,6100000.0,16290.0,,,4,1,0,0,1,10,1.1111111640930176,,3.5835189819335938,15.623799324035645,,0.7472144365310669,,0,,0,0.1177830696105957,0.016529083251953125,9.698307037353516,0.06597232818603516,0,0.7986111640930176,0.4752807319164276
1989,419376.0,40,6300000.0,17370.0,,,38,1,1,1,0,40,38.0,,3.6888794898986816,15.656060218811035,,3.6635615825653076,,0,,1,0.10536050796508789,0.032260894775390625,9.762499809265137,0.0641927719116211,0,36.88888931274414,2.916347026824951
1987,419378.0,20,2700000.0,10920.0,2.7100000381469727,,50,0,0,0,0,5,12.5,0.9969486594200134,2.995732307434082,14.808762550354004,,2.602689743041992,,0,,0,,,9.298351287841797,,,,
1988,419378.0,22,3100000.0,11856.0,1.5199999809265137,,75,0,0,0,1,12,40.90909194946289,0.418710321187973,3.0910425186157227,14.94691276550293,,3.7355027198791504,0.9969486594200134,0,-0.5782383680343628,0,0.09531021118164062,0.13815021514892578,9.380589485168457,0.08223819732666016,0,28.40909194946289,1.1328129768371582
1989,419378.0,37,4700000.0,13520.0,1.340000033378601,,154,0,1,1,0,37,154.0,0.2926696240901947,3.610917806625366,15.363073348999023,,5.0434250831604,0.418710321187973,0,-0.12604069709777832,1,0.5198752880096436,0.41616058349609375,9.51192569732666,0.13133621215820312,0,113.09091186523438,1.30792236328125
1987,419379.0,201,,23167.0,,,0,0,0,0,0,0,0.0,,5.303304672241211,,,0.0,,0,,0,,,10.050483703613281,,,,
1988,419379.0,201,,25929.0,,,0,0,0,0,1,0,0.0,,5.303304672241211,,,0.0,,0,,0,0.0,,10.163117408752441,0.11263370513916016,0,0.0,0.0
1989,419379.0,237,,24965.0,,,24,0,1,1,0,70,7.0886077880859375,,5.46806001663208,,,2.09045672416687,,0,,1,0.16475534439086914,,10.125229835510254,-0.0378875732421875,0,7.0886077880859375,2.09045672416687
1987,419380.0,45,10000000.0,,,,0,0,0,0,0,0,0.0,,3.8066625595092773,16.11809539794922,,0.0,,0,,0,,,,,,,
1988,419380.0,50,10000000.0,,,,0,0,0,0,1,0,0.0,,3.9120230674743652,16.11809539794922,,0.0,,0,,0,0.10536050796508789,0.0,,,0,0.0,0.0
1989,419380.0,55,12000000.0,,,,10,0,0,1,0,55,10.0,,4.007333278656006,16.300416946411133,,2.397895336151123,,0,,0,0.09531021118164062,0.18232154846191406,,,0,10.0,2.397895336151123
1987,419381.0,14,1585000.0,14560.0,0.6499999761581421,,60,0,0,0,0,1,4.285714149475098,-0.4307829439640045,2.6390573978424072,14.276095390319824,,1.6650077104568481,,0,,0,,,9.58603286743164,,,,
1988,419381.0,11,1560000.0,19240.0,0.550000011920929,,0,0,0,0,1,0,0.0,-0.597836971282959,2.397895336151123,14.260196685791016,,0.0,-0.4307829439640045,0,-0.16705402731895447,0,-0.24116206169128418,-0.015898704528808594,9.864747047424316,0.2787141799926758,0,-4.285714149475098,-1.6650077104568481
1989,419381.0,12,1747000.0,20280.0,0.3799999952316284,,50,0,1,1,0,12,50.0,-0.9675840139389038,2.4849066734313965,14.37341022491455,,3.931825637817383,-0.597836971282959,0,-0.3697470426559448,1,0.08701133728027344,0.11321353912353516,9.917390823364258,0.052643775939941406,0,50.0,3.931825637817383
1987,419384.0,50,,24960.0,,,0,0,0,0,0,0,0.0,,3.9120230674743652,,,0.0,,0,,0,,,10.125029563903809,,,,
1988,419384.0,73,,26520.0,,,0,0,0,0,1,2,0.0,,4.290459632873535,,,0.0,,0,,0,0.3784365653991699,,10.185654640197754,0.06062507629394531,0,0.0,0.0
1989,419384.0,83,,28080.0,,,110,0,1,1,0,30,39.759037017822266,,4.418840408325195,,,3.7076776027679443,,0,,1,0.12838077545166016,,10.242813110351562,0.057158470153808594,0,39.759037017822266,3.7076776027679443
1987,419388.0,40,2400000.0,16307.0,11.0,9.0,2,0,0,0,0,10,0.5,2.397895336151123,3.6888794898986816,14.69097900390625,2.1972246170043945,0.40546509623527527,,0,,0,,,9.699349403381348,,,,
1988,419388.0,36,2300000.0,16827.0,8.0,7.0,4,0,0,0,1,15,1.6666666269302368,2.079441547393799,3.5835189819335938,14.648419380187988,1.945910096168518,0.9808292388916016,2.397895336151123,0,-0.3184537887573242,0,-0.10536050796508789,-0.04255962371826172,9.73073959350586,0.03139019012451172,0,1.1666666269302368,0.5753641128540039
1989,419388.0,33,2700000.0,17347.0,6.0,3.0,18,0,1,1,0,33,18.0,1.7917594909667969,3.4965076446533203,14.808762550354004,1.0986123085021973,2.944438934326172,2.079441547393799,0,-0.28768205642700195,1,-0.08701133728027344,0.16034317016601562,9.761175155639648,0.030435562133789062,0,16.33333396911621,1.9636096954345703
1987,419392.0,15,,18000.0,,,,0,0,0,0,15,,,2.70805025100708,,,,,0,,0,,,9.798127174377441,,,,
1988,419392.0,18,,19500.0,,,,0,0,0,1,18,,,2.890371799468994,,,,,0,,0,0.18232154846191406,,9.878170013427734,0.08004283905029297,0,,
1989,419392.0,21,,20900.0,,,,0,0,1,0,21,,,3.044522523880005,,,,,0,,0,0.15415072441101074,,9.947504043579102,0.06933403015136719,0,,
1987,419400.0,6,373164.0,17680.0,,,170,0,0,0,0,2,56.66666793823242,,1.7917594909667969,12.82977294921875,,4.0546793937683105,,0,,0,,,9.780189514160156,,,,
1988,419400.0,8,422611.0,17680.0,,,170,0,0,0,1,4,85.0,,2.079441547393799,12.954207420349121,,4.454347133636475,,0,,0,0.28768205642700195,0.1244344711303711,9.780189514160156,0.0,0,28.333332061767578,0.39966773986816406
1989,419400.0,9,390210.0,17846.0,,,170,0,0,1,0,4,75.55555725097656,,2.1972246170043945,12.87444019317627,,4.338016510009766,,0,,0,0.1177830696105957,-0.07976722717285156,9.789534568786621,0.009345054626464844,0,-9.444442749023438,-0.11633062362670898
1987,419401.0,62,5000000.0,29000.0,,,72,0,0,0,0,13,15.096774101257324,,4.127134323120117,15.424948692321777,,2.778618812561035,,0,,0,,,10.27505111694336,,,,
1988,419401.0,74,6000000.0,34000.0,,,72,0,0,0,1,13,12.648648262023926,,4.304065227508545,15.607270240783691,,2.613640546798706,,0,,0,0.17693090438842773,0.18232154846191406,10.434115409851074,0.15906429290771484,0,-2.4481258392333984,-0.1649782657623291
1989,419401.0,82,8000000.0,39000.0,,,72,0,0,1,0,13,11.414633750915527,,4.406719207763672,15.894951820373535,,2.51887583732605,,0,,0,0.10265398025512695,0.28768157958984375,10.571316719055176,0.13720130920410156,0,-1.2340145111083984,-0.09476470947265625
1987,419406.0,,1842243.0,,,,,0,0,0,0,,,,,14.426494598388672,,,,0,,0,,,,,,,
1988,419406.0,,2072633.0,,,,,0,0,0,1,,,,,14.544330596923828,,,,0,,0,,0.11783599853515625,,,0,,
1989,419406.0,,2314928.0,,,,,0,0,1,0,,,,,14.654889106750488,,,,0,,0,,0.11055850982666016,,,0,,
1987,419409.0,75,8450000.0,13416.0,2.25,0.5,20,0,0,0,0,40,10.666666984558105,0.8109301924705505,4.317488193511963,15.949677467346191,-0.6931471824645996,2.456735849380493,,0,,0,,,9.504202842712402,,,,
1988,419409.0,72,10298000.0,15184.0,2.5,0.5,26,0,0,0,1,72,26.0,0.9162907600402832,4.276666164398193,16.1474609375,-0.6931471824645996,3.295836925506592,0.8109301924705505,0,0.10536056756973267,0,-0.04082202911376953,0.1977834701538086,9.627997398376465,0.1237945556640625,0,15.333333015441895,0.8391010761260986
1989,419409.0,75,10155000.0,17451.0,2.0,0.5,60,0,1,1,0,75,60.0,0.6931471824645996,4.317488193511963,16.13347625732422,-0.6931471824645996,4.110873699188232,0.9162907600402832,0,-0.2231435775756836,1,0.04082202911376953,-0.01398468017578125,9.767151832580566,0.13915443420410156,0,34.0,0.8150367736816406
1987,419410.0,26,,26667.0,,14.0,100,0,0,0,0,6,23.076923370361328,,3.25809645652771,,2.6390573978424072,3.1812539100646973,,0,,0,,,10.191182136535645,,,,
1988,419410.0,24,,24856.0,,10.0,100,0,0,0,1,8,33.33333206176758,,3.178053855895996,,2.3025851249694824,3.536116600036621,,0,,0,-0.08004260063171387,,10.120854377746582,-0.0703277587890625,0,10.25640869140625,0.35486268997192383
1989,419410.0,23,,25280.0,,9.0,120,0,1,1,0,23,120.0,,3.1354942321777344,,2.1972246170043945,4.795790672302246,,0,,1,-0.04255962371826172,,10.137768745422363,0.01691436767578125,0,86.66667175292969,1.259674072265625
1987,419420.0,19,1980000.0,15600.0,,,0,0,0,0,0,0,0.0,,2.944438934326172,14.498607635498047,,0.0,,0,,0,,,9.65502643585205,,,,
1988,419420.0,15,1600000.0,17160.0,,,0,0,0,0,1,0,0.0,,2.70805025100708,14.285513877868652,,0.0,,0,,0,-0.2363886833190918,-0.21309375762939453,9.750336647033691,0.09531021118164062,0,0.0,0.0
1989,419420.0,12,1430000.0,18720.0,,,80,0,1,1,0,12,80.0,,2.4849066734313965,14.173185348510742,,4.394449234008789,,0,,1,-0.2231435775756836,-0.11232852935791016,9.837347984313965,0.08701133728027344,0,80.0,4.394449234008789
1987,419432.0,250,6000000.0,14352.0,5.0,3.0,,0,0,0,0,250,,1.6094379425048828,5.521461009979248,15.607270240783691,1.0986123085021973,,,0,,0,,,9.57164478302002,,,,
1988,419432.0,290,18000000.0,15184.0,4.800000190734863,3.0,,0,0,0,1,290,,1.5686159133911133,5.6698808670043945,16.705883026123047,1.0986123085021973,,1.6094379425048828,0,-0.04082202911376953,0,0.14841985702514648,1.0986127853393555,9.627997398376465,0.05635261535644531,0,,
1989,419432.0,350,54000000.0,16432.0,5.199999809265137,4.0,,0,0,1,0,350,,1.6486586332321167,5.857933044433594,17.804494857788086,1.3862943649291992,,1.5686159133911133,0,0.08004271984100342,0,0.18805217742919922,1.098611831665039,9.706985473632812,0.07898807525634766,0,,
1987,419433.0,19,1700000.0,16640.0,,,50,0,0,0,0,4,10.526315689086914,,2.944438934326172,14.346138954162598,,2.4446327686309814,,0,,0,,,9.719564437866211,,,,
1988,419433.0,19,2000000.0,17160.0,,,15,0,0,0,1,19,15.0,,2.944438934326172,14.508657455444336,,2.7725887298583984,,0,,0,0.0,0.16251850128173828,9.750336647033691,0.03077220916748047,0,4.473684310913086,0.327955961227417
1989,419433.0,21,2200000.0,17680.0,,,49,0,1,1,0,11,25.66666603088379,,3.044522523880005,14.603967666625977,,3.283414363861084,,0,,1,0.10008358955383301,0.09531021118164062,9.780189514160156,0.029852867126464844,0,10.666666030883789,0.5108256340026855
1987,419434.0,89,11380000.0,14394.0,,0.0,0,0,0,0,0,0,0.0,,4.488636493682861,16.24736785888672,,0.0,,0,,0,,,9.574566841125488,,,,
1988,419434.0,59,4748000.0,15454.0,,0.03999999910593033,0,0,0,0,1,0,0.0,,4.077537536621094,15.373233795166016,-3.2188758850097656,0.0,,0,,0,-0.4110989570617676,-0.8741340637207031,9.645623207092285,0.07105636596679688,0,0.0,0.0
1989,419434.0,105,7175000.0,15558.0,,0.14000000059604645,10,0,0,1,0,105,10.0,,4.653960227966309,15.786113739013672,-1.9661128520965576,2.397895336151123,,0,,0,0.5764226913452148,0.41287994384765625,9.65233039855957,0.006707191467285156,0,10.0,2.397895336151123
1987,419449.0,40,3317000.0,16640.0,,,30,0,0,0,0,40,30.0,,3.6888794898986816,15.014571189880371,,3.4339871406555176,,0,,0,,,9.719564437866211,,,,
1988,419449.0,55,3692000.0,16640.0,,,30,0,0,0,1,55,30.0,,4.007333278656006,15.121679306030273,,3.4339871406555176,,0,,0,0.3184537887573242,0.10710811614990234,9.719564437866211,0.0,0,0.0,0.0
1989,419449.0,65,3252000.0,16640.0,,,30,0,0,1,0,15,6.92307710647583,,4.174387454986572,14.994780540466309,,2.069779634475708,,0,,0,0.1670541763305664,-0.12689876556396484,9.719564437866211,0.0,0,-23.076923370361328,-1.3642075061798096
1987,419450.0,175,12500000.0,9360.0,,,0,0,0,0,0,0,0.0,,5.164785861968994,16.34123992919922,,0.0,,0,,0,,,9.144200325012207,,,,
1988,419450.0,225,12500000.0,10400.0,,,0,0,0,0,1,0,0.0,,5.41610050201416,16.34123992919922,,0.0,,0,,0,0.251314640045166,0.0,9.249561309814453,0.1053609848022461,0,0.0,0.0
1989,419450.0,275,18200000.0,11440.0,,,3,0,0,1,0,200,2.1818182468414307,,5.616771221160889,16.71693229675293,,1.1574528217315674,,0,,0,0.20067071914672852,0.37569236755371094,9.344871520996094,0.09531021118164062,0,2.1818182468414307,1.1574528217315674
1987,419459.0,110,15100000.0,21000.0,1.6699999570846558,0.20999999344348907,20,1,0,0,0,35,6.363636493682861,0.5128235816955566,4.7004804611206055,16.53020477294922,-1.56064772605896,1.996553897857666,,0,,0,,,9.952278137207031,,,,
1988,419459.0,125,16000000.0,21000.0,2.5,0.23000000417232513,20,1,0,0,1,40,6.400000095367432,0.9162907600402832,4.828313827514648,16.588098526000977,-1.469675898551941,2.0014801025390625,0.5128235816955566,0,0.40346717834472656,0,0.12783336639404297,0.05789375305175781,9.952278137207031,0.0,0,0.03636360168457031,0.004926204681396484
1989,419459.0,225,28900000.0,21000.0,1.1200000047683716,0.15000000596046448,20,1,0,1,0,160,14.222222328186035,0.11332868784666061,5.41610050201416,17.179351806640625,-1.8971199989318848,2.7227563858032227,0.9162907600402832,0,-0.802962064743042,0,0.5877866744995117,0.5912532806396484,9.952278137207031,0.0,0,7.8222222328186035,0.7212762832641602
1987,419461.0,24,,14800.0,,,0,0,0,0,0,0,0.0,,3.178053855895996,,,0.0,,0,,0,,,9.60238265991211,,,,
1988,419461.0,23,,15200.0,,,0,0,0,0,1,0,0.0,,3.1354942321777344,,,0.0,,0,,0,-0.04255962371826172,,9.629050254821777,0.02666759490966797,0,0.0,0.0
1989,419461.0,36,,15800.0,,,40,0,1,1,0,30,33.33333206176758,,3.5835189819335938,,,3.536116600036621,,0,,1,0.4480247497558594,,9.667765617370605,0.038715362548828125,0,33.33333206176758,3.536116600036621
1987,419467.0,4,1494764.0,30000.0,,,80,0,0,0,0,4,80.0,,1.3862943649291992,14.21747875213623,,4.394449234008789,,0,,0,,,10.308952331542969,,,,
1988,419467.0,5,2566104.0,31000.0,,,100,0,0,0,1,5,100.0,,1.6094379425048828,14.757899284362793,,4.6151204109191895,,0,,0,0.2231435775756836,0.5404205322265625,10.341742515563965,0.032790184020996094,0,20.0,0.2206711769104004
1989,419467.0,10,2191680.0,35000.0,,,100,0,0,1,0,10,100.0,,2.3025851249694824,14.600178718566895,,4.6151204109191895,,0,,0,0.6931471824645996,-0.15772056579589844,10.463103294372559,0.12136077880859375,0,0.0,0.0
1987,419472.0,120,,13000.0,,,20,0,0,0,0,25,4.166666507720947,,4.787491798400879,,,1.6422276496887207,,0,,0,,,9.472704887390137,,,,
1988,419472.0,100,,13500.0,,,20,0,0,0,1,25,5.0,,4.605170249938965,,,1.7917594909667969,,0,,0,-0.18232154846191406,,9.510444641113281,0.03773975372314453,0,0.8333334922790527,0.14953184127807617
1989,419472.0,100,,14000.0,,,60,0,1,1,0,100,60.0,,4.605170249938965,,,4.110873699188232,,0,,1,0.0,,9.546813011169434,0.036368370056152344,0,55.0,2.3191142082214355
1987,419473.0,18,,,,,0,1,0,0,0,0,0.0,,2.890371799468994,,,0.0,,0,,0,,,,,,,
1988,419473.0,18,,,,,3,1,0,0,1,18,3.0,,2.890371799468994,,,1.3862943649291992,,0,,0,0.0,,,,0,3.0,1.3862943649291992
1989,419473.0,18,,,,,35,1,1,1,0,18,35.0,,2.890371799468994,,,3.5835189819335938,,0,,1,0.0,,,,0,32.0,2.1972246170043945
1987,419479.0,,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,
1988,419479.0,30,1503906.0,15500.0,,,0,0,0,0,1,0,0.0,,3.4011974334716797,14.223576545715332,,0.0,,0,,0,,,9.648594856262207,,0,,
1989,419479.0,30,1360372.0,16500.0,,,20,0,0,1,0,13,8.666666984558105,,3.4011974334716797,14.123269081115723,,2.268683671951294,,0,,0,0.0,-0.10030746459960938,9.711115837097168,0.06252098083496094,0,8.666666984558105,2.268683671951294
1987,419482.0,15,,,2.700000047683716,,0,0,0,0,0,0,0.0,0.9932518005371094,2.70805025100708,,,0.0,,0,,0,,,,,,,
1988,419482.0,15,1000000.0,10000.0,2.5899999141693115,,0,0,0,0,1,0,0.0,0.9516578316688538,2.70805025100708,13.815510749816895,,0.0,0.9932518005371094,0,-0.041593968868255615,0,0.0,,9.21034049987793,,0,0.0,0.0
1989,419482.0,18,1000000.0,10000.0,2.799999952316284,,24,0,0,1,0,18,24.0,1.0296194553375244,2.890371799468994,13.815510749816895,,3.2188758850097656,0.9516578316688538,0,0.07796162366867065,0,0.18232154846191406,0.0,9.21034049987793,0.0,0,24.0,3.2188758850097656
1987,419483.0,133,11000000.0,13957.0,20.0,,0,1,0,0,0,0,0.0,2.995732307434082,4.8903489112854,16.21340560913086,,0.0,,0,,0,,,9.543736457824707,,,,
1988,419483.0,108,11500000.0,14810.0,25.0,,0,1,0,0,1,0,0.0,3.2188758850097656,4.682131290435791,16.257858276367188,,0.0,2.995732307434082,0,0.2231435775756836,0,-0.20821762084960938,0.044452667236328125,9.603057861328125,0.05932140350341797,0,0.0,0.0
1989,419483.0,129,12000000.0,14227.0,30.0,,20,1,0,1,0,20,3.1007752418518066,3.4011974334716797,4.859812259674072,16.300416946411133,,1.411176085472107,3.2188758850097656,0,0.18232154846191406,0,0.17768096923828125,0.04255867004394531,9.562896728515625,-0.0401611328125,0,3.1007752418518066,1.411176085472107
1987,419486.0,80,7000000.0,16000.0,,,0,0,0,0,0,0,0.0,,4.382026672363281,15.761420249938965,,0.0,,0,,0,,,9.680343627929688,,,,
1988,419486.0,90,8500000.0,17000.0,,,0,0,0,0,1,0,0.0,,4.499809741973877,15.95557689666748,,0.0,,0,,0,0.1177830696105957,0.19415664672851562,9.740968704223633,0.06062507629394531,0,0.0,0.0
1989,419486.0,100,9900000.0,18000.0,,,40,0,1,1,0,90,36.0,,4.605170249938965,16.10804557800293,,3.610917806625366,,0,,1,0.10536050796508789,0.15246868133544922,9.798127174377441,0.057158470153808594,0,36.0,3.610917806625366
