e401k,inc,marr,male,age,fsize,nettfa,p401k,pira,incsq,agesq
1,51.599998474121094,1,1,31,2,2.927000045776367,1,0,2662.559814453125,961
0,68.07599639892578,1,0,62,5,12.0,0,0,4634.34130859375,3844
1,21.239999771118164,1,0,46,4,-502.302001953125,0,0,451.1376037597656,2116
0,16.194000244140625,0,1,35,1,0.07699999958276749,0,0,262.2456359863281,1225
1,38.516998291015625,1,0,48,4,7.199999809265137,1,0,1483.5592041015625,2304
0,32.43000030517578,1,0,28,3,1.5,0,0,1051.7049560546875,784
0,25.871999740600586,1,0,43,5,0.3490000069141388,0,0,669.3603515625,1849
0,44.06999969482422,1,0,25,5,12.0,0,0,1942.1649169921875,625
0,18.642000198364258,1,0,31,4,0.75,0,0,347.524169921875,961
0,19.392000198364258,1,0,49,3,1.0800000429153442,0,0,376.0496826171875,2401
1,40.560001373291016,1,0,35,5,-1.2999999523162842,1,0,1645.11376953125,1225
0,32.25,0,0,45,2,58.099998474121094,0,1,1040.0625,2025
0,25.2810001373291,1,0,42,5,-3.9690001010894775,0,0,639.1289672851562,1764
0,71.0459976196289,1,0,42,6,-3.5,0,0,5047.53369140625,1764
1,76.26300048828125,1,0,51,6,1.406999945640564,0,0,5816.04541015625,2601
1,88.0739974975586,1,0,44,4,6.456999778747559,0,1,7757.02880859375,1936
0,15.930000305175781,0,0,55,1,-0.8700000047683716,0,0,253.76490783691406,3025
0,11.687999725341797,0,0,28,3,-1.7000000476837158,0,0,136.60934448242188,784
0,15.135000228881836,0,0,55,1,0.24899999797344208,0,0,229.0682373046875,3025
1,22.805999755859375,0,1,38,1,0.0,0,0,520.1136474609375,1444
1,64.94400024414062,1,0,30,4,19.68899917602539,0,0,4217.72314453125,900
0,70.55699920654297,1,0,61,2,39.354000091552734,0,1,4978.2900390625,3721
1,100.2959976196289,1,0,33,4,62.0,0,1,10059.287109375,1089
1,13.496999740600586,1,0,53,2,0.0,0,0,182.16900634765625,2809
1,68.01899719238281,1,0,36,4,56.80500030517578,1,1,4626.583984375,1296
0,16.020000457763672,0,0,31,2,-0.7879999876022339,0,0,256.6404113769531,961
1,69.78900146484375,1,0,35,3,35.07699966430664,1,0,4870.5048828125,1225
1,104.12100219726562,1,0,59,3,162.74099731445312,0,1,10841.1826171875,3481
1,20.4060001373291,1,1,46,5,-0.6600000262260437,1,0,416.40484619140625,2116
0,10.5,1,0,39,3,0.05000000074505806,0,0,110.25,1521
0,71.60399627685547,1,0,54,2,23.898000717163086,0,0,5127.13232421875,2916
0,13.649999618530273,0,0,39,3,0.0,0,0,186.32249450683594,1521
0,12.263999938964844,1,0,33,5,0.4000000059604645,0,0,150.40570068359375,1089
0,76.26000213623047,1,0,50,3,50.70000076293945,0,1,5815.587890625,2500
1,16.854000091552734,0,0,26,3,-6.4720001220703125,1,0,284.05731201171875,676
0,12.85200023651123,1,0,53,8,0.0,0,0,165.1739044189453,2809
0,21.672000885009766,1,0,34,5,2.700000047683716,0,0,469.6756286621094,1156
0,41.933998107910156,1,0,59,2,21.990999221801758,0,1,1758.460205078125,3481
1,58.611000061035156,1,0,46,4,49.75,1,0,3435.249267578125,2116
0,25.683000564575195,0,0,38,3,0.10000000149011612,0,0,659.6165161132812,1444
0,40.21500015258789,1,0,32,2,0.8199999928474426,0,0,1617.2462158203125,1024
0,19.38599967956543,0,0,30,2,0.0989999994635582,0,0,375.8169860839844,900
0,35.01599884033203,0,0,53,2,68.0999984741211,0,1,1226.1201171875,2809
0,10.5600004196167,0,1,40,2,0.0,0,0,111.51361083984375,1600
1,15.164999961853027,0,1,33,1,0.0,0,0,229.9772186279297,1089
1,34.69200134277344,0,1,41,1,18.09000015258789,1,0,1203.534912109375,1681
0,16.788000106811523,1,0,37,4,-6.400000095367432,0,0,281.8369445800781,1369
0,16.799999237060547,0,1,25,1,-1.125,0,0,282.2399597167969,625
1,28.5,0,0,36,3,4.4120001792907715,1,0,812.25,1296
0,25.799999237060547,1,0,46,2,18.549999237060547,0,1,665.6399536132812,2116
0,28.0049991607666,1,0,29,5,-5.872000217437744,0,0,784.2799682617188,841
1,96.94499969482422,1,0,45,2,34.97999954223633,0,1,9398.3330078125,2025
0,57.99599838256836,1,0,30,2,-15.600000381469727,0,0,3363.535888671875,900
0,19.559999465942383,0,0,44,1,-6.5,0,0,382.59356689453125,1936
0,41.0880012512207,1,0,39,5,1.9700000286102295,0,0,1688.223876953125,1521
1,115.5270004272461,1,0,48,3,14.538000106811523,0,1,13346.48828125,2304
1,99.08399963378906,1,0,50,2,110.3499984741211,1,1,9817.638671875,2500
1,132.00900268554688,1,0,48,2,161.84300231933594,1,1,17426.376953125,2304
1,55.54499816894531,1,0,60,2,71.1969985961914,1,1,3085.246826171875,3600
1,104.16899871826172,1,0,41,4,55.47100067138672,1,1,10851.1806640625,1681
1,54.314998626708984,0,0,49,2,64.5999984741211,1,1,2950.119140625,2401
0,56.513999938964844,0,0,52,2,55.79800033569336,0,1,3193.832275390625,2704
1,81.28199768066406,0,1,54,1,61.400001525878906,0,1,6606.76318359375,2916
0,10.890000343322754,0,0,64,1,-4.909999847412109,0,0,118.59210968017578,4096
0,17.679000854492188,0,0,31,3,-0.550000011920929,0,0,312.54705810546875,961
1,39.167999267578125,0,1,39,1,8.399999618530273,1,0,1534.1322021484375,1521
0,70.6500015258789,1,0,39,2,10.600000381469727,0,1,4991.4228515625,1521
0,23.04599952697754,0,0,39,1,9.918000221252441,0,1,531.1181030273438,1521
0,25.155000686645508,1,0,39,3,-1.899999976158142,0,0,632.7740478515625,1521
0,30.600000381469727,1,0,42,4,0.20000000298023224,0,0,936.3600463867188,1764
1,18.450000762939453,0,1,32,1,2.640000104904175,1,0,340.40252685546875,1024
0,18.0,0,0,30,4,0.800000011920929,0,0,324.0,900
1,15.300000190734863,0,0,45,2,-5.599999904632568,0,0,234.0900115966797,2025
0,49.16400146484375,1,0,50,4,-2.0,0,0,2417.09912109375,2500
0,36.1619987487793,0,0,41,1,0.27000001072883606,0,0,1307.690185546875,1681
0,60.108001708984375,1,1,34,2,4.999000072479248,0,0,3612.971923828125,1156
0,32.20800018310547,1,0,35,2,-0.10000000149011612,0,0,1037.355224609375,1225
0,15.821999549865723,1,0,30,4,-0.550000011920929,0,0,250.33566284179688,900
0,37.5,0,1,26,1,-4.599999904632568,0,0,1406.25,676
0,36.029998779296875,0,1,33,1,0.49900001287460327,0,0,1298.1607666015625,1089
1,27.891000747680664,0,0,44,1,26.899999618530273,1,0,777.9078979492188,1936
0,76.40399932861328,1,0,50,3,11.75,0,1,5837.5712890625,2500
1,48.52199935913086,1,0,31,4,35.849998474121094,1,1,2354.384521484375,961
0,36.768001556396484,0,0,47,2,28.358999252319336,0,1,1351.885986328125,2209
1,51.816001892089844,1,0,43,3,67.9990005493164,1,1,2684.89794921875,1849
0,15.149999618530273,1,0,55,4,-4.449999809265137,0,0,229.52249145507812,3025
0,27.486000061035156,1,0,33,4,-0.7680000066757202,0,0,755.480224609375,1089
1,50.77199935913086,1,0,48,4,80.24800109863281,1,0,2577.7958984375,2304
0,12.675000190734863,0,0,49,3,32.56800079345703,0,0,160.65562438964844,2401
1,47.138999938964844,1,1,46,4,8.946999549865723,0,0,2222.085205078125,2116
0,41.513999938964844,1,0,37,4,3.5,0,0,1723.4122314453125,1369
0,12.119999885559082,0,1,40,4,0.05000000074505806,0,0,146.89439392089844,1600
1,100.2959976196289,1,0,32,2,28.200000762939453,1,0,10059.287109375,1024
0,42.57600021362305,0,0,45,1,-4.0,0,0,1812.7158203125,2025
1,101.19000244140625,1,0,56,3,5.696000099182129,1,0,10239.4169921875,3136
0,74.86199951171875,1,0,32,3,6.9710001945495605,0,1,5604.31884765625,1024
1,23.325000762939453,1,0,60,4,2.950000047683716,1,0,544.0556640625,3600
0,16.799999237060547,0,1,30,2,0.05000000074505806,0,1,282.2399597167969,900
0,58.895999908447266,0,0,59,1,0.0,0,0,3468.73876953125,3481
1,133.5959930419922,1,0,44,3,177.0,1,1,17847.888671875,1936
1,36.354000091552734,0,0,36,1,5.1620001792907715,1,0,1321.61328125,1296
0,29.993999481201172,1,0,29,4,-2.1679999828338623,0,0,899.6400146484375,841
0,40.07400131225586,1,0,29,2,-0.8999999761581421,0,0,1605.925537109375,841
0,48.95399856567383,0,0,47,1,0.0,0,0,2396.493896484375,2209
0,22.791000366210938,1,0,52,4,0.699999988079071,0,0,519.4296875,2704
0,15.894000053405762,1,0,60,2,14.583000183105469,0,1,252.61923217773438,3600
0,33.38100051879883,0,1,29,1,-1.600000023841858,0,0,1114.2911376953125,841
0,20.979000091552734,1,0,56,2,26.2549991607666,0,1,440.1184387207031,3136
1,169.89599609375,1,0,61,2,1462.114990234375,0,1,28864.650390625,3721
1,29.663999557495117,1,0,31,3,-4.300000190734863,0,0,879.952880859375,961
0,38.073001861572266,1,0,33,3,-4.75,0,0,1449.553466796875,1089
0,23.56800079345703,0,0,60,3,31.798999786376953,0,1,555.45068359375,3600
0,55.31399917602539,1,0,50,2,13.107999801635742,0,0,3059.638427734375,2500
1,22.170000076293945,0,0,34,3,-0.15000000596046448,0,0,491.5089111328125,1156
0,45.599998474121094,0,0,49,2,24.100000381469727,0,0,2079.35986328125,2401
0,53.66999816894531,1,0,51,2,20.0,0,1,2880.46875,2601
0,30.86400032043457,1,1,33,7,-3.450000047683716,0,0,952.5864868164062,1089
1,23.07900047302246,0,0,57,1,0.9539999961853027,1,0,532.6402587890625,3249
0,37.20000076293945,1,0,42,3,80.4000015258789,0,0,1383.840087890625,1764
0,43.902000427246094,1,0,63,2,-0.4000000059604645,0,0,1927.3856201171875,3969
1,46.275001525878906,1,0,44,2,10.848999977111816,1,0,2141.375732421875,1936
0,15.3149995803833,0,1,28,1,-0.35100001096725464,0,0,234.54920959472656,784
0,49.20000076293945,1,0,29,2,-9.100000381469727,0,0,2420.64013671875,841
1,28.683000564575195,1,0,26,3,0.3269999921321869,1,0,822.7145385742188,676
0,42.95100021362305,1,0,47,3,6.834000110626221,0,0,1844.7884521484375,2209
1,24.450000762939453,0,0,49,1,0.014999999664723873,0,0,597.8025512695312,2401
0,60.90299987792969,1,0,44,3,-22.79400062561035,0,0,3709.17529296875,1936
0,13.788000106811523,0,0,60,1,12.758999824523926,0,0,190.10894775390625,3600
0,26.399999618530273,0,0,60,2,80.0,0,0,696.9599609375,3600
1,50.547000885009766,1,0,41,4,-22.652000427246094,1,0,2554.999267578125,1681
1,85.63800048828125,1,0,41,4,39.70000076293945,0,1,7333.8671875,1681
0,56.409000396728516,1,0,34,5,36.74100112915039,0,1,3181.975341796875,1156
0,92.7750015258789,1,0,42,5,14.899999618530273,0,0,8607.201171875,1764
0,68.822998046875,1,0,46,4,1.8650000095367432,0,1,4736.60498046875,2116
1,26.95800018310547,0,0,32,1,28.760000228881836,1,1,726.7337646484375,1024
1,32.80500030517578,1,0,50,6,35.19900131225586,1,0,1076.1680908203125,2500
0,31.430999755859375,0,0,47,3,9.5,0,1,987.9077758789062,2209
0,10.199999809265137,1,0,27,2,0.0,0,0,104.03999328613281,729
1,31.131000518798828,1,0,56,3,5.0,1,0,969.1392211914062,3136
1,45.452999114990234,0,0,50,3,58.95000076293945,1,1,2065.97509765625,2500
0,23.639999389648438,1,0,55,2,55.0,0,1,558.8495483398438,3025
1,86.5739974975586,0,1,27,1,1.7489999532699585,1,0,7495.05712890625,729
1,20.724000930786133,0,1,26,1,1.7300000190734863,0,0,429.4842224121094,676
0,42.69900131225586,1,1,33,3,33.724998474121094,0,1,1823.2047119140625,1089
0,36.632999420166016,1,0,63,6,7.750999927520752,0,1,1341.9766845703125,3969
1,42.59700012207031,1,0,38,4,10.666000366210938,1,1,1814.50439453125,1444
0,21.82200050354004,0,0,58,1,5.298999786376953,0,0,476.19970703125,3364
0,29.106000900268555,1,0,34,4,2.799999952316284,0,1,847.1593017578125,1156
1,34.095001220703125,0,0,45,2,24.082000732421875,1,1,1162.4691162109375,2025
0,44.597999572753906,1,0,31,3,-1.399999976158142,0,0,1988.9815673828125,961
1,22.950000762939453,0,1,26,1,2.359999895095825,1,0,526.7025146484375,676
0,88.19999694824219,0,1,39,1,103.19999694824219,0,1,7779.2392578125,1521
0,20.016000747680664,1,0,58,2,0.0,0,0,400.6402893066406,3364
1,24.56399917602539,0,1,32,1,-3.299999952316284,0,0,603.3900756835938,1024
0,12.630000114440918,0,0,37,3,0.5,0,0,159.51690673828125,1369
1,22.952999114990234,0,1,45,1,125.17900085449219,1,1,526.8401489257812,2025
0,42.819000244140625,1,0,42,4,-15.321000099182129,0,0,1833.466796875,1764
0,25.92300033569336,0,0,49,1,3.75,0,0,672.001953125,2401
0,53.513999938964844,1,0,42,4,-299.75,0,0,2863.748291015625,1764
0,32.4900016784668,1,0,45,5,11.934000015258789,0,0,1055.6002197265625,2025
0,20.148000717163086,0,0,39,2,0.0,0,0,405.9419250488281,1521
1,12.239999771118164,0,1,50,2,-5.0,1,0,149.81759643554688,2500
0,21.65999984741211,0,0,29,1,6.005000114440918,0,0,469.15557861328125,841
1,67.42500305175781,1,0,45,3,72.6500015258789,1,1,4546.130859375,2025
0,53.834999084472656,1,0,37,4,62.54999923706055,0,0,2898.20703125,1369
0,65.9010009765625,1,0,50,4,236.33099365234375,0,1,4342.94189453125,2500
0,26.940000534057617,0,1,27,1,-7.545000076293945,0,0,725.7636108398438,729
1,23.45400047302246,0,0,41,1,0.15800000727176666,0,0,550.0901489257812,1681
0,36.63600158691406,1,0,54,3,19.51300048828125,0,1,1342.1966552734375,2916
1,32.138999938964844,1,0,39,5,-1.597000002861023,1,0,1032.915283203125,1521
0,28.559999465942383,1,0,32,4,2.759999990463257,0,1,815.673583984375,1024
1,55.12799835205078,1,0,62,2,43.5359992980957,1,1,3039.09619140625,3844
0,34.805999755859375,0,1,33,3,23.850000381469727,0,0,1211.4576416015625,1089
1,69.43499755859375,1,0,59,2,115.0,1,1,4821.21875,3481
0,39.207000732421875,0,1,45,3,2.499000072479248,0,0,1537.18896484375,2025
1,31.68899917602539,1,0,26,2,-0.3400000035762787,0,0,1004.1926879882812,676
0,12.600000381469727,0,1,29,1,-0.800000011920929,0,0,158.760009765625,841
0,20.47800064086914,0,0,38,3,2.0,0,0,419.3485107421875,1444
0,17.100000381469727,1,0,30,3,-1.0,0,0,292.4100036621094,900
0,23.118000030517578,0,0,30,1,-0.4000000059604645,0,0,534.4419555664062,900
0,46.93199920654297,1,0,53,4,12.199999809265137,0,1,2202.612548828125,2809
1,66.03299713134766,1,0,43,4,18.315000534057617,1,1,4360.35693359375,1849
0,105.24600219726562,1,0,34,2,28.0,0,1,11076.720703125,1156
1,52.24800109863281,0,0,46,3,66.9469985961914,1,1,2729.853515625,2116
1,44.37300109863281,0,0,58,1,55.694000244140625,1,1,1968.9632568359375,3364
1,16.7189998626709,0,0,47,3,0.42500001192092896,1,0,279.52496337890625,2209
1,42.540000915527344,0,1,28,1,42.599998474121094,1,1,1809.6517333984375,784
0,15.300000190734863,1,1,30,4,-2.450000047683716,0,0,234.0900115966797,900
1,26.29800033569336,1,0,43,2,0.7850000262260437,1,0,691.5848388671875,1849
1,126.39600372314453,1,0,48,4,23.17300033569336,0,1,15975.9501953125,2304
0,72.9749984741211,1,0,44,3,0.30000001192092896,0,0,5325.3505859375,1936
0,16.535999298095703,1,0,63,3,0.10000000149011612,0,0,273.43927001953125,3969
0,45.53099822998047,1,0,46,3,10.5600004196167,0,1,2073.07177734375,2116
1,41.59199905395508,1,0,49,4,-2.134999990463257,1,0,1729.8944091796875,2401
1,27.600000381469727,0,0,45,1,7.0,1,1,761.760009765625,2025
1,44.25,1,0,52,4,18.0,0,0,1958.0625,2704
0,40.40999984741211,1,0,48,4,8.49899959564209,0,0,1632.9681396484375,2304
1,56.84400177001953,0,1,29,1,32.0,1,1,3231.240478515625,841
1,24.84000015258789,1,0,32,3,-4.421999931335449,1,1,617.025634765625,1024
0,41.00699996948242,1,1,48,2,-1.8890000581741333,0,0,1681.5740966796875,2304
0,32.130001068115234,1,0,42,4,0.19900000095367432,0,0,1032.3369140625,1764
0,17.12700080871582,1,0,31,2,-3.6050000190734863,0,0,293.33416748046875,961
0,34.50299835205078,1,0,28,3,-7.699999809265137,0,0,1190.4569091796875,784
0,39.80099868774414,0,0,49,1,3.200000047683716,0,0,1584.1195068359375,2401
0,23.850000381469727,1,0,38,4,-7.13100004196167,0,0,568.822509765625,1444
0,18.576000213623047,1,0,35,5,-2.200000047683716,0,0,345.0677795410156,1225
1,51.0,1,0,55,3,94.4000015258789,1,0,2601.0,3025
0,35.32500076293945,0,1,26,2,4.249000072479248,0,0,1247.855712890625,676
0,28.554000854492188,1,0,42,3,9.003999710083008,0,0,815.3309936523438,1764
0,58.83000183105469,1,0,60,2,2.75,0,0,3460.968994140625,3600
0,37.196998596191406,1,0,38,4,-5.122000217437744,0,0,1383.61669921875,1444
1,69.69300079345703,1,0,43,4,-1.8630000352859497,1,0,4857.1142578125,1849
1,66.12300109863281,1,1,30,4,7.455999851226807,1,0,4372.25146484375,900
0,23.760000228881836,0,0,52,1,-17.0,0,0,564.53759765625,2704
0,11.423999786376953,0,1,43,1,1.0,0,0,130.5077667236328,1849
0,45.61199951171875,1,0,29,2,-14.52299976348877,0,0,2080.45458984375,841
0,41.96099853515625,1,0,44,4,-47.08000183105469,0,0,1760.725341796875,1936
0,52.64699935913086,1,0,40,3,2.318000078201294,0,1,2771.70654296875,1600
0,24.881999969482422,1,0,49,3,-3.0,0,0,619.1139526367188,2401
0,51.87900161743164,1,0,29,3,0.07199999690055847,0,0,2691.430908203125,841
0,51.12300109863281,1,0,39,2,21.200000762939453,0,0,2613.561279296875,1521
0,33.93299865722656,1,0,47,5,0.07500000298023224,0,0,1151.4483642578125,2209
0,36.74399948120117,0,0,29,1,5.0920000076293945,0,1,1350.1214599609375,841
0,23.26799964904785,0,0,35,2,0.6110000014305115,0,0,541.3997802734375,1225
0,36.54600143432617,1,0,25,1,0.0,0,0,1335.6102294921875,625
0,31.200000762939453,0,1,46,2,-3.4670000076293945,0,0,973.4400634765625,2116
0,15.770999908447266,1,1,37,1,0.0,0,0,248.7244415283203,1369
0,27.149999618530273,0,0,31,3,-3.9000000953674316,0,0,737.1224975585938,961
1,59.61600112915039,0,0,45,2,-18.865999221801758,0,0,3554.067626953125,2025
1,36.53099822998047,0,1,25,1,8.814000129699707,1,0,1334.5137939453125,625
0,24.02400016784668,0,1,32,1,0.7990000247955322,0,0,577.152587890625,1024
1,36.29999923706055,0,0,32,1,4.699999809265137,1,0,1317.68994140625,1024
1,31.950000762939453,1,0,39,5,-1.899999976158142,1,0,1020.8025512695312,1521
0,22.799999237060547,0,1,41,1,-0.7839999794960022,0,0,519.8399658203125,1681
1,30.0,0,1,33,1,3.200000047683716,1,0,900.0,1089
0,22.48200035095215,0,0,37,1,-1.440000057220459,0,0,505.4403381347656,1369
0,48.689998626708984,1,0,56,3,4.699999809265137,0,1,2370.716064453125,3136
1,56.880001068115234,0,1,36,1,-2.825000047683716,1,0,3235.33447265625,1296
0,12.824999809265137,0,0,54,2,8.239999771118164,0,0,164.48062133789062,2916
0,17.913000106811523,0,1,35,1,0.3499999940395355,0,0,320.8755798339844,1225
1,33.584999084472656,0,0,51,1,47.45899963378906,0,1,1127.9521484375,2601
0,60.70500183105469,1,0,55,2,75.0,0,0,3685.09716796875,3025
0,24.384000778198242,1,0,29,2,-30.90999984741211,0,0,594.5794677734375,841
0,38.1510009765625,0,1,31,2,-0.4699999988079071,0,0,1455.4989013671875,961
1,43.82400131225586,0,0,51,3,3.2200000286102295,1,0,1920.5430908203125,2601
0,27.899999618530273,0,0,31,1,3.7179999351501465,0,0,778.4099731445312,961
1,31.905000686645508,0,0,31,2,15.598999977111816,1,0,1017.9290771484375,961
0,45.959999084472656,1,0,30,2,40.0,0,0,2112.321533203125,900
0,14.760000228881836,0,0,27,5,-2.0,0,0,217.85760498046875,729
0,27.191999435424805,1,0,30,3,16.600000381469727,0,0,739.4048461914062,900
0,75.01200103759766,1,1,53,2,-88.0,0,1,5626.80029296875,2809
1,20.900999069213867,1,0,32,5,2.2249999046325684,1,0,436.8517761230469,1024
0,30.650999069213867,0,1,25,1,0.0,0,0,939.4837646484375,625
0,23.072999954223633,0,0,35,3,-2.1600000858306885,0,1,532.3633422851562,1225
1,35.733001708984375,1,0,42,5,24.450000762939453,1,0,1276.847412109375,1764
0,21.899999618530273,0,1,27,1,-3.4000000953674316,0,0,479.6099853515625,729
1,57.37200164794922,1,0,34,6,13.0,0,0,3291.546630859375,1156
0,14.079000473022461,0,0,25,1,0.3499999940395355,0,0,198.21826171875,625
0,60.65399932861328,1,0,45,2,86.0,0,1,3678.90771484375,2025
1,77.49600219726562,1,1,43,4,78.01899719238281,1,1,6005.63037109375,1849
0,10.800000190734863,1,0,29,2,-5.763000011444092,0,0,116.64000701904297,841
1,10.454999923706055,0,0,28,2,-2.5799999237060547,1,0,109.30702209472656,784
1,29.513999938964844,1,1,28,1,21.75,1,0,871.076171875,784
1,38.77199935913086,0,0,37,1,44.9630012512207,1,1,1503.2679443359375,1369
0,172.0919952392578,1,0,61,2,469.3999938964844,0,1,29615.654296875,3721
1,32.270999908447266,1,0,31,5,-2.4800000190734863,1,0,1041.41748046875,961
0,37.349998474121094,0,1,26,1,11.5,0,0,1395.0223388671875,676
0,11.312999725341797,0,0,37,3,0.0,0,0,127.98396301269531,1369
0,22.617000579833984,1,0,41,4,-1.5499999523162842,0,0,511.5287170410156,1681
0,47.042999267578125,1,0,38,5,22.299999237060547,0,0,2213.043701171875,1444
1,44.400001525878906,1,0,27,3,0.44999998807907104,1,0,1971.360107421875,729
1,20.16900062561035,0,1,25,1,-0.125,1,0,406.78857421875,625
0,26.393999099731445,0,1,30,1,0.0,0,0,696.6431884765625,900
1,10.140000343322754,0,0,39,1,6.150000095367432,1,1,102.81961059570312,1521
0,20.399999618530273,0,1,25,1,0.0,0,0,416.15997314453125,625
0,30.878999710083008,0,0,28,1,7.0,0,1,953.5126342773438,784
1,70.96199798583984,1,0,30,3,39.29600143432617,1,1,5035.60498046875,900
0,57.14699935913086,1,0,25,2,50.571998596191406,0,1,3265.779541015625,625
0,26.972999572753906,1,0,32,5,2.0999999046325684,0,0,727.542724609375,1024
0,21.875999450683594,1,0,61,2,-11.65999984741211,0,0,478.5593566894531,3721
0,28.200000762939453,1,1,27,2,-2.4000000953674316,0,0,795.2400512695312,729
0,17.399999618530273,1,0,60,3,0.0,0,0,302.7599792480469,3600
0,36.060001373291016,1,0,40,1,31.64900016784668,0,1,1300.32373046875,1600
0,93.64800262451172,1,0,36,2,90.93000030517578,0,1,8769.9482421875,1296
1,40.20000076293945,0,1,59,1,1.100000023841858,0,0,1616.0400390625,3481
1,103.89600372314453,1,0,50,2,171.0,1,1,10794.3798828125,2500
1,69.98699951171875,0,0,51,3,475.6319885253906,0,0,4898.18017578125,2601
0,75.03600311279297,1,0,42,5,-1.5299999713897705,0,1,5630.40185546875,1764
0,85.57499694824219,1,0,43,4,51.29899978637695,0,0,7323.080078125,1849
1,108.62100219726562,1,0,56,4,108.80000305175781,0,1,11798.5224609375,3136
0,18.0,0,0,37,4,1.2000000476837158,0,0,324.0,1369
0,20.399999618530273,1,0,40,4,-1.2999999523162842,0,0,416.15997314453125,1600
0,12.6899995803833,0,1,29,1,29.0,0,1,161.0360870361328,841
0,17.966999053955078,0,0,61,2,32.64799880981445,0,0,322.81304931640625,3721
0,45.59400177001953,1,0,43,7,0.2199999988079071,0,0,2078.81298828125,1849
0,45.948001861572266,1,0,30,2,44.0,0,1,2111.218994140625,900
0,30.606000900268555,1,0,29,2,-0.8999999761581421,0,0,936.727294921875,841
1,23.549999237060547,1,0,53,2,-8.258999824523926,0,0,554.6024780273438,2809
0,48.0,1,0,52,3,12.800000190734863,0,1,2304.0,2704
0,31.739999771118164,1,0,29,5,-5.559000015258789,0,0,1007.4276123046875,841
1,41.29800033569336,1,0,44,4,0.05000000074505806,0,0,1705.5247802734375,1936
1,19.04400062561035,0,0,34,3,1.850000023841858,1,0,362.6739501953125,1156
1,42.534000396728516,1,0,45,3,-0.8130000233650208,0,1,1809.1412353515625,2025
1,70.9739990234375,1,0,36,3,24.04199981689453,1,1,5037.30859375,1296
1,46.40399932861328,1,0,64,2,107.9990005493164,1,1,2153.3310546875,4096
0,52.88399887084961,1,0,42,4,11.0,0,1,2796.71728515625,1764
0,13.800000190734863,0,0,32,1,-19.565000534057617,0,0,190.44000244140625,1024
0,18.20400047302246,0,0,61,1,25.398000717163086,0,1,331.3856201171875,3721
0,28.334999084472656,1,0,25,3,-7.599999904632568,0,0,802.8721923828125,625
1,28.45800018310547,0,1,27,1,7.650000095367432,1,0,809.8577880859375,729
0,10.755000114440918,0,0,31,1,0.10000000149011612,0,0,115.67002868652344,961
1,31.649999618530273,0,0,51,1,52.474998474121094,1,1,1001.7224731445312,2601
0,27.65999984741211,0,0,48,1,37.89400100708008,0,1,765.0755615234375,2304
1,51.47999954223633,1,0,26,2,32.150001525878906,1,0,2650.1904296875,676
0,55.83000183105469,1,0,28,2,-3.200000047683716,0,0,3116.989013671875,784
0,38.4900016784668,1,0,32,4,8.5,0,1,1481.480224609375,1024
1,31.85700035095215,1,0,33,4,5.800000190734863,1,0,1014.8684692382812,1089
0,18.20400047302246,0,0,59,1,0.875,0,0,331.3856201171875,3481
0,25.709999084472656,1,0,42,4,0.10000000149011612,0,0,661.0040283203125,1764
1,30.795000076293945,1,0,58,2,51.98699951171875,0,1,948.33203125,3364
0,40.323001861572266,1,1,25,3,-0.675000011920929,0,0,1625.9444580078125,625
0,10.404000282287598,0,1,26,1,3.700000047683716,0,0,108.24322509765625,676
0,14.399999618530273,0,0,37,2,36.95000076293945,0,0,207.3599853515625,1369
1,57.41400146484375,1,0,42,5,1.7599999904632568,1,0,3296.36767578125,1764
1,50.025001525878906,1,0,36,4,21.8439998626709,1,0,2502.500732421875,1296
0,27.8700008392334,1,0,54,4,-3.9800000190734863,0,0,776.7369384765625,2916
0,45.03900146484375,1,0,33,5,-0.7039999961853027,0,0,2028.5115966796875,1089
1,51.0989990234375,1,0,62,2,27.170000076293945,0,0,2611.107666015625,3844
0,18.899999618530273,0,0,43,3,9.149999618530273,0,0,357.2099914550781,1849
1,36.61800003051758,0,1,29,1,-2.0,0,0,1340.8779296875,841
0,37.7760009765625,1,0,35,2,5.550000190734863,0,0,1427.0262451171875,1225
1,66.75900268554688,0,1,60,2,17.0,0,0,4456.7646484375,3600
0,31.799999237060547,1,0,31,4,3.5999999046325684,0,0,1011.2399291992188,961
1,18.378000259399414,0,0,26,4,-1.7000000476837158,0,0,337.7508850097656,676
0,10.401000022888184,0,0,27,1,-5.395999908447266,0,0,108.18080139160156,729
1,91.01699829101562,1,0,46,4,164.39199829101562,1,1,8284.09375,2116
0,64.34700012207031,1,0,34,4,7.7230000495910645,0,0,4140.53662109375,1156
0,69.00900268554688,1,0,37,4,6.900000095367432,0,1,4762.24267578125,1369
1,112.3499984741211,1,0,27,2,11.899999618530273,1,0,12622.5224609375,729
0,36.66600036621094,1,0,42,3,1.5,0,0,1344.3956298828125,1764
1,58.895999908447266,0,1,50,3,22.5,0,1,3468.73876953125,2500
0,36.15299987792969,1,0,31,5,-1.3339999914169312,0,0,1307.0394287109375,961
0,55.349998474121094,1,1,38,4,1.350000023841858,0,0,3063.622314453125,1444
0,15.329999923706055,0,1,30,2,0.49900001287460327,0,0,235.00889587402344,900
0,22.89299964904785,0,1,61,1,41.499000549316406,0,1,524.0894165039062,3721
0,85.56900024414062,1,0,30,2,29.648000717163086,0,1,7322.0537109375,900
1,30.479999542236328,0,1,35,1,14.949999809265137,1,0,929.0303955078125,1225
